csail_ocount_180_osize_8_otype_RECTANGLE.png threshold:0.000 precision:0.821 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:3667 false_negative:0 
csail_ocount_180_osize_8_otype_RECTANGLE.png threshold:0.050 precision:0.830 recall:0.968 true_negative_rate:0.088 true_positive:16314 true_negative:323 false_positive:3344 false_negative:543 
csail_ocount_180_osize_8_otype_RECTANGLE.png threshold:0.100 precision:0.863 recall:0.873 true_negative_rate:0.362 true_positive:14716 true_negative:1329 false_positive:2338 false_negative:2141 
csail_ocount_180_osize_8_otype_RECTANGLE.png threshold:0.150 precision:0.917 recall:0.714 true_negative_rate:0.703 true_positive:12043 true_negative:2577 false_positive:1090 false_negative:4814 
csail_ocount_180_osize_8_otype_RECTANGLE.png threshold:0.200 precision:0.954 recall:0.531 true_negative_rate:0.883 true_positive:8958 true_negative:3239 false_positive:428 false_negative:7899 
csail_ocount_180_osize_8_otype_RECTANGLE.png threshold:0.250 precision:0.978 recall:0.387 true_negative_rate:0.960 true_positive:6523 true_negative:3520 false_positive:147 false_negative:10334 
csail_ocount_180_osize_8_otype_RECTANGLE.png threshold:0.300 precision:0.990 recall:0.284 true_negative_rate:0.986 true_positive:4782 true_negative:3617 false_positive:50 false_negative:12075 
csail_ocount_180_osize_8_otype_RECTANGLE.png threshold:0.350 precision:0.996 recall:0.212 true_negative_rate:0.996 true_positive:3566 true_negative:3654 false_positive:13 false_negative:13291 
csail_ocount_180_osize_8_otype_RECTANGLE.png threshold:0.400 precision:0.998 recall:0.154 true_negative_rate:0.999 true_positive:2596 true_negative:3662 false_positive:5 false_negative:14261 
csail_ocount_180_osize_8_otype_RECTANGLE.png threshold:0.450 precision:0.999 recall:0.106 true_negative_rate:0.999 true_positive:1792 true_negative:3665 false_positive:2 false_negative:15065 
csail_ocount_180_osize_8_otype_RECTANGLE.png threshold:0.500 precision:0.998 recall:0.069 true_negative_rate:0.999 true_positive:1161 true_negative:3665 false_positive:2 false_negative:15696 
csail_ocount_180_osize_8_otype_RECTANGLE.png threshold:0.550 precision:0.999 recall:0.042 true_negative_rate:1.000 true_positive:712 true_negative:3666 false_positive:1 false_negative:16145 
csail_ocount_180_osize_8_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.023 true_negative_rate:1.000 true_positive:394 true_negative:3667 false_positive:0 false_negative:16463 
csail_ocount_180_osize_8_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.010 true_negative_rate:1.000 true_positive:172 true_negative:3667 false_positive:0 false_negative:16685 
csail_ocount_180_osize_8_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:58 true_negative:3667 false_positive:0 false_negative:16799 
csail_ocount_180_osize_8_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:33 true_negative:3667 false_positive:0 false_negative:16824 
csail_ocount_180_osize_8_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:18 true_negative:3667 false_positive:0 false_negative:16839 
csail_ocount_180_osize_8_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:12 true_negative:3667 false_positive:0 false_negative:16845 
csail_ocount_180_osize_8_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:3667 false_positive:0 false_negative:16851 
csail_ocount_180_osize_8_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:3667 false_positive:0 false_negative:16854 
csail_ocount_180_osize_8_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3667 false_positive:0 false_negative:16856 
