edmonton_ocount_160_osize_28_otype_RANDOM.png threshold:0.000 precision:0.507 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:43438 false_negative:0 
edmonton_ocount_160_osize_28_otype_RANDOM.png threshold:0.050 precision:0.478 recall:0.772 true_negative_rate:0.134 true_positive:34414 true_negative:5803 false_positive:37635 false_negative:10173 
edmonton_ocount_160_osize_28_otype_RANDOM.png threshold:0.100 precision:0.579 recall:0.523 true_negative_rate:0.609 true_positive:23321 true_negative:26474 false_positive:16964 false_negative:21266 
edmonton_ocount_160_osize_28_otype_RANDOM.png threshold:0.150 precision:0.772 recall:0.347 true_negative_rate:0.895 true_positive:15459 true_negative:38882 false_positive:4556 false_negative:29128 
edmonton_ocount_160_osize_28_otype_RANDOM.png threshold:0.200 precision:0.918 recall:0.238 true_negative_rate:0.978 true_positive:10625 true_negative:42483 false_positive:955 false_negative:33962 
edmonton_ocount_160_osize_28_otype_RANDOM.png threshold:0.250 precision:0.967 recall:0.180 true_negative_rate:0.994 true_positive:8028 true_negative:43166 false_positive:272 false_negative:36559 
edmonton_ocount_160_osize_28_otype_RANDOM.png threshold:0.300 precision:0.978 recall:0.139 true_negative_rate:0.997 true_positive:6197 true_negative:43301 false_positive:137 false_negative:38390 
edmonton_ocount_160_osize_28_otype_RANDOM.png threshold:0.350 precision:0.989 recall:0.114 true_negative_rate:0.999 true_positive:5089 true_negative:43380 false_positive:58 false_negative:39498 
edmonton_ocount_160_osize_28_otype_RANDOM.png threshold:0.400 precision:0.997 recall:0.095 true_negative_rate:1.000 true_positive:4252 true_negative:43425 false_positive:13 false_negative:40335 
edmonton_ocount_160_osize_28_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.086 true_negative_rate:1.000 true_positive:3847 true_negative:43437 false_positive:1 false_negative:40740 
edmonton_ocount_160_osize_28_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.079 true_negative_rate:1.000 true_positive:3520 true_negative:43438 false_positive:0 false_negative:41067 
edmonton_ocount_160_osize_28_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.072 true_negative_rate:1.000 true_positive:3199 true_negative:43438 false_positive:0 false_negative:41388 
edmonton_ocount_160_osize_28_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3026 true_negative:43438 false_positive:0 false_negative:41561 
edmonton_ocount_160_osize_28_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2731 true_negative:43438 false_positive:0 false_negative:41856 
edmonton_ocount_160_osize_28_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.025 true_negative_rate:1.000 true_positive:1107 true_negative:43438 false_positive:0 false_negative:43480 
edmonton_ocount_160_osize_28_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.010 true_negative_rate:1.000 true_positive:456 true_negative:43438 false_positive:0 false_negative:44131 
edmonton_ocount_160_osize_28_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:45 true_negative:43438 false_positive:0 false_negative:44542 
edmonton_ocount_160_osize_28_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:2 true_negative:43438 false_positive:0 false_negative:44585 
edmonton_ocount_160_osize_28_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:43438 false_positive:0 false_negative:44586 
edmonton_ocount_160_osize_28_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:43438 false_positive:0 false_negative:44586 
edmonton_ocount_160_osize_28_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:43438 false_positive:0 false_negative:44586 
