csail_ocount_80_osize_12_otype_RECTANGLE.png threshold:0.000 precision:0.838 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:3259 false_negative:0 
csail_ocount_80_osize_12_otype_RECTANGLE.png threshold:0.050 precision:0.838 recall:0.945 true_negative_rate:0.054 true_positive:15930 true_negative:176 false_positive:3083 false_negative:927 
csail_ocount_80_osize_12_otype_RECTANGLE.png threshold:0.100 precision:0.856 recall:0.818 true_negative_rate:0.286 true_positive:13784 true_negative:931 false_positive:2328 false_negative:3073 
csail_ocount_80_osize_12_otype_RECTANGLE.png threshold:0.150 precision:0.923 recall:0.624 true_negative_rate:0.730 true_positive:10524 true_negative:2379 false_positive:880 false_negative:6333 
csail_ocount_80_osize_12_otype_RECTANGLE.png threshold:0.200 precision:0.964 recall:0.439 true_negative_rate:0.916 true_positive:7400 true_negative:2984 false_positive:275 false_negative:9457 
csail_ocount_80_osize_12_otype_RECTANGLE.png threshold:0.250 precision:0.986 recall:0.322 true_negative_rate:0.977 true_positive:5435 true_negative:3184 false_positive:75 false_negative:11422 
csail_ocount_80_osize_12_otype_RECTANGLE.png threshold:0.300 precision:0.996 recall:0.244 true_negative_rate:0.995 true_positive:4110 true_negative:3242 false_positive:17 false_negative:12747 
csail_ocount_80_osize_12_otype_RECTANGLE.png threshold:0.350 precision:0.998 recall:0.186 true_negative_rate:0.998 true_positive:3136 true_negative:3252 false_positive:7 false_negative:13721 
csail_ocount_80_osize_12_otype_RECTANGLE.png threshold:0.400 precision:0.999 recall:0.138 true_negative_rate:0.999 true_positive:2325 true_negative:3257 false_positive:2 false_negative:14532 
csail_ocount_80_osize_12_otype_RECTANGLE.png threshold:0.450 precision:0.999 recall:0.102 true_negative_rate:1.000 true_positive:1719 true_negative:3258 false_positive:1 false_negative:15138 
csail_ocount_80_osize_12_otype_RECTANGLE.png threshold:0.500 precision:0.999 recall:0.065 true_negative_rate:1.000 true_positive:1100 true_negative:3258 false_positive:1 false_negative:15757 
csail_ocount_80_osize_12_otype_RECTANGLE.png threshold:0.550 precision:0.998 recall:0.037 true_negative_rate:1.000 true_positive:627 true_negative:3258 false_positive:1 false_negative:16230 
csail_ocount_80_osize_12_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.021 true_negative_rate:1.000 true_positive:357 true_negative:3259 false_positive:0 false_negative:16500 
csail_ocount_80_osize_12_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:158 true_negative:3259 false_positive:0 false_negative:16699 
csail_ocount_80_osize_12_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:49 true_negative:3259 false_positive:0 false_negative:16808 
csail_ocount_80_osize_12_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:29 true_negative:3259 false_positive:0 false_negative:16828 
csail_ocount_80_osize_12_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:20 true_negative:3259 false_positive:0 false_negative:16837 
csail_ocount_80_osize_12_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:11 true_negative:3259 false_positive:0 false_negative:16846 
csail_ocount_80_osize_12_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:7 true_negative:3259 false_positive:0 false_negative:16850 
csail_ocount_80_osize_12_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:5 true_negative:3259 false_positive:0 false_negative:16852 
csail_ocount_80_osize_12_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3259 false_positive:0 false_negative:16856 
