fr101_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.000 precision:0.974 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:404 false_negative:0 
fr101_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.050 precision:0.994 recall:0.922 true_negative_rate:0.807 true_positive:13735 true_negative:326 false_positive:78 false_negative:1158 
fr101_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.100 precision:0.997 recall:0.798 true_negative_rate:0.926 true_positive:11887 true_negative:374 false_positive:30 false_negative:3006 
fr101_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.150 precision:0.998 recall:0.665 true_negative_rate:0.963 true_positive:9898 true_negative:389 false_positive:15 false_negative:4995 
fr101_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.200 precision:0.999 recall:0.551 true_negative_rate:0.985 true_positive:8202 true_negative:398 false_positive:6 false_negative:6691 
fr101_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.481 true_negative_rate:0.995 true_positive:7161 true_negative:402 false_positive:2 false_negative:7732 
fr101_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.418 true_negative_rate:0.995 true_positive:6224 true_negative:402 false_positive:2 false_negative:8669 
fr101_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.378 true_negative_rate:0.995 true_positive:5635 true_negative:402 false_positive:2 false_negative:9258 
fr101_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.332 true_negative_rate:1.000 true_positive:4948 true_negative:404 false_positive:0 false_negative:9945 
fr101_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.289 true_negative_rate:1.000 true_positive:4307 true_negative:404 false_positive:0 false_negative:10586 
fr101_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.257 true_negative_rate:1.000 true_positive:3834 true_negative:404 false_positive:0 false_negative:11059 
fr101_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.224 true_negative_rate:1.000 true_positive:3329 true_negative:404 false_positive:0 false_negative:11564 
fr101_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.194 true_negative_rate:1.000 true_positive:2884 true_negative:404 false_positive:0 false_negative:12009 
fr101_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.155 true_negative_rate:1.000 true_positive:2305 true_negative:404 false_positive:0 false_negative:12588 
fr101_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.120 true_negative_rate:1.000 true_positive:1790 true_negative:404 false_positive:0 false_negative:13103 
fr101_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.091 true_negative_rate:1.000 true_positive:1348 true_negative:404 false_positive:0 false_negative:13545 
fr101_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.062 true_negative_rate:1.000 true_positive:921 true_negative:404 false_positive:0 false_negative:13972 
fr101_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.029 true_negative_rate:1.000 true_positive:425 true_negative:404 false_positive:0 false_negative:14468 
fr101_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.010 true_negative_rate:1.000 true_positive:154 true_negative:404 false_positive:0 false_negative:14739 
fr101_ocount_180_osize_2_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:36 true_negative:404 false_positive:0 false_negative:14857 
fr101_ocount_180_osize_2_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:404 false_positive:0 false_negative:14892 
