aces_publicb_ocount_180_osize_14_otype_SQUARE.png threshold:0.000 precision:0.743 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:13075 false_negative:0 
aces_publicb_ocount_180_osize_14_otype_SQUARE.png threshold:0.050 precision:0.755 recall:0.874 true_negative_rate:0.178 true_positive:33038 true_negative:2331 false_positive:10744 false_negative:4757 
aces_publicb_ocount_180_osize_14_otype_SQUARE.png threshold:0.100 precision:0.906 recall:0.732 true_negative_rate:0.780 true_positive:27660 true_negative:10193 false_positive:2882 false_negative:10135 
aces_publicb_ocount_180_osize_14_otype_SQUARE.png threshold:0.150 precision:0.974 recall:0.617 true_negative_rate:0.953 true_positive:23335 true_negative:12457 false_positive:618 false_negative:14460 
aces_publicb_ocount_180_osize_14_otype_SQUARE.png threshold:0.200 precision:0.989 recall:0.537 true_negative_rate:0.982 true_positive:20312 true_negative:12842 false_positive:233 false_negative:17483 
aces_publicb_ocount_180_osize_14_otype_SQUARE.png threshold:0.250 precision:0.990 recall:0.472 true_negative_rate:0.986 true_positive:17823 true_negative:12889 false_positive:186 false_negative:19972 
aces_publicb_ocount_180_osize_14_otype_SQUARE.png threshold:0.300 precision:0.991 recall:0.412 true_negative_rate:0.989 true_positive:15555 true_negative:12936 false_positive:139 false_negative:22240 
aces_publicb_ocount_180_osize_14_otype_SQUARE.png threshold:0.350 precision:0.994 recall:0.346 true_negative_rate:0.994 true_positive:13092 true_negative:12995 false_positive:80 false_negative:24703 
aces_publicb_ocount_180_osize_14_otype_SQUARE.png threshold:0.400 precision:0.993 recall:0.276 true_negative_rate:0.994 true_positive:10417 true_negative:12999 false_positive:76 false_negative:27378 
aces_publicb_ocount_180_osize_14_otype_SQUARE.png threshold:0.450 precision:0.994 recall:0.220 true_negative_rate:0.996 true_positive:8317 true_negative:13026 false_positive:49 false_negative:29478 
aces_publicb_ocount_180_osize_14_otype_SQUARE.png threshold:0.500 precision:0.993 recall:0.175 true_negative_rate:0.996 true_positive:6609 true_negative:13026 false_positive:49 false_negative:31186 
aces_publicb_ocount_180_osize_14_otype_SQUARE.png threshold:0.550 precision:0.994 recall:0.129 true_negative_rate:0.998 true_positive:4874 true_negative:13045 false_positive:30 false_negative:32921 
aces_publicb_ocount_180_osize_14_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.086 true_negative_rate:1.000 true_positive:3257 true_negative:13074 false_positive:1 false_negative:34538 
aces_publicb_ocount_180_osize_14_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.052 true_negative_rate:1.000 true_positive:1976 true_negative:13075 false_positive:0 false_negative:35819 
aces_publicb_ocount_180_osize_14_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.024 true_negative_rate:1.000 true_positive:906 true_negative:13075 false_positive:0 false_negative:36889 
aces_publicb_ocount_180_osize_14_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.007 true_negative_rate:1.000 true_positive:280 true_negative:13075 false_positive:0 false_negative:37515 
aces_publicb_ocount_180_osize_14_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:58 true_negative:13075 false_positive:0 false_negative:37737 
aces_publicb_ocount_180_osize_14_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:28 true_negative:13075 false_positive:0 false_negative:37767 
aces_publicb_ocount_180_osize_14_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:19 true_negative:13075 false_positive:0 false_negative:37776 
aces_publicb_ocount_180_osize_14_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:13075 false_positive:0 false_negative:37789 
aces_publicb_ocount_180_osize_14_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:13075 false_positive:0 false_negative:37794 
