fr101_ocount_20_osize_8_otype_RANDOM.png threshold:0.000 precision:0.962 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:593 false_negative:0 
fr101_ocount_20_osize_8_otype_RANDOM.png threshold:0.050 precision:0.970 recall:0.924 true_negative_rate:0.272 true_positive:13757 true_negative:161 false_positive:432 false_negative:1136 
fr101_ocount_20_osize_8_otype_RANDOM.png threshold:0.100 precision:0.989 recall:0.800 true_negative_rate:0.784 true_positive:11911 true_negative:465 false_positive:128 false_negative:2982 
fr101_ocount_20_osize_8_otype_RANDOM.png threshold:0.150 precision:1.000 recall:0.661 true_negative_rate:1.000 true_positive:9847 true_negative:593 false_positive:0 false_negative:5046 
fr101_ocount_20_osize_8_otype_RANDOM.png threshold:0.200 precision:1.000 recall:0.550 true_negative_rate:1.000 true_positive:8184 true_negative:593 false_positive:0 false_negative:6709 
fr101_ocount_20_osize_8_otype_RANDOM.png threshold:0.250 precision:1.000 recall:0.475 true_negative_rate:1.000 true_positive:7079 true_negative:593 false_positive:0 false_negative:7814 
fr101_ocount_20_osize_8_otype_RANDOM.png threshold:0.300 precision:1.000 recall:0.416 true_negative_rate:1.000 true_positive:6200 true_negative:593 false_positive:0 false_negative:8693 
fr101_ocount_20_osize_8_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.376 true_negative_rate:1.000 true_positive:5602 true_negative:593 false_positive:0 false_negative:9291 
fr101_ocount_20_osize_8_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.330 true_negative_rate:1.000 true_positive:4908 true_negative:593 false_positive:0 false_negative:9985 
fr101_ocount_20_osize_8_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.288 true_negative_rate:1.000 true_positive:4294 true_negative:593 false_positive:0 false_negative:10599 
fr101_ocount_20_osize_8_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.257 true_negative_rate:1.000 true_positive:3833 true_negative:593 false_positive:0 false_negative:11060 
fr101_ocount_20_osize_8_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.223 true_negative_rate:1.000 true_positive:3322 true_negative:593 false_positive:0 false_negative:11571 
fr101_ocount_20_osize_8_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.192 true_negative_rate:1.000 true_positive:2861 true_negative:593 false_positive:0 false_negative:12032 
fr101_ocount_20_osize_8_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.152 true_negative_rate:1.000 true_positive:2267 true_negative:593 false_positive:0 false_negative:12626 
fr101_ocount_20_osize_8_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.119 true_negative_rate:1.000 true_positive:1768 true_negative:593 false_positive:0 false_negative:13125 
fr101_ocount_20_osize_8_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.090 true_negative_rate:1.000 true_positive:1338 true_negative:593 false_positive:0 false_negative:13555 
fr101_ocount_20_osize_8_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:889 true_negative:593 false_positive:0 false_negative:14004 
fr101_ocount_20_osize_8_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.028 true_negative_rate:1.000 true_positive:411 true_negative:593 false_positive:0 false_negative:14482 
fr101_ocount_20_osize_8_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:138 true_negative:593 false_positive:0 false_negative:14755 
fr101_ocount_20_osize_8_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:34 true_negative:593 false_positive:0 false_negative:14859 
fr101_ocount_20_osize_8_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:593 false_positive:0 false_negative:14892 
