fr101_ocount_20_osize_17_otype_SQUARE.png threshold:0.000 precision:0.883 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:1969 false_negative:0 
fr101_ocount_20_osize_17_otype_SQUARE.png threshold:0.050 precision:0.877 recall:0.921 true_negative_rate:0.021 true_positive:13714 true_negative:42 false_positive:1927 false_negative:1179 
fr101_ocount_20_osize_17_otype_SQUARE.png threshold:0.100 precision:0.904 recall:0.802 true_negative_rate:0.360 true_positive:11942 true_negative:708 false_positive:1261 false_negative:2951 
fr101_ocount_20_osize_17_otype_SQUARE.png threshold:0.150 precision:0.945 recall:0.668 true_negative_rate:0.703 true_positive:9949 true_negative:1385 false_positive:584 false_negative:4944 
fr101_ocount_20_osize_17_otype_SQUARE.png threshold:0.200 precision:0.994 recall:0.555 true_negative_rate:0.973 true_positive:8262 true_negative:1916 false_positive:53 false_negative:6631 
fr101_ocount_20_osize_17_otype_SQUARE.png threshold:0.250 precision:1.000 recall:0.478 true_negative_rate:0.999 true_positive:7119 true_negative:1967 false_positive:2 false_negative:7774 
fr101_ocount_20_osize_17_otype_SQUARE.png threshold:0.300 precision:1.000 recall:0.419 true_negative_rate:0.999 true_positive:6245 true_negative:1967 false_positive:2 false_negative:8648 
fr101_ocount_20_osize_17_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.378 true_negative_rate:0.999 true_positive:5631 true_negative:1967 false_positive:2 false_negative:9262 
fr101_ocount_20_osize_17_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.329 true_negative_rate:0.999 true_positive:4902 true_negative:1968 false_positive:1 false_negative:9991 
fr101_ocount_20_osize_17_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.288 true_negative_rate:0.999 true_positive:4287 true_negative:1968 false_positive:1 false_negative:10606 
fr101_ocount_20_osize_17_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.256 true_negative_rate:0.999 true_positive:3806 true_negative:1968 false_positive:1 false_negative:11087 
fr101_ocount_20_osize_17_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.222 true_negative_rate:1.000 true_positive:3310 true_negative:1969 false_positive:0 false_negative:11583 
fr101_ocount_20_osize_17_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.191 true_negative_rate:1.000 true_positive:2849 true_negative:1969 false_positive:0 false_negative:12044 
fr101_ocount_20_osize_17_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.154 true_negative_rate:1.000 true_positive:2294 true_negative:1969 false_positive:0 false_negative:12599 
fr101_ocount_20_osize_17_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.117 true_negative_rate:1.000 true_positive:1738 true_negative:1969 false_positive:0 false_negative:13155 
fr101_ocount_20_osize_17_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.087 true_negative_rate:1.000 true_positive:1299 true_negative:1969 false_positive:0 false_negative:13594 
fr101_ocount_20_osize_17_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.056 true_negative_rate:1.000 true_positive:830 true_negative:1969 false_positive:0 false_negative:14063 
fr101_ocount_20_osize_17_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.025 true_negative_rate:1.000 true_positive:373 true_negative:1969 false_positive:0 false_negative:14520 
fr101_ocount_20_osize_17_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.010 true_negative_rate:1.000 true_positive:142 true_negative:1969 false_positive:0 false_negative:14751 
fr101_ocount_20_osize_17_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:36 true_negative:1969 false_positive:0 false_negative:14857 
fr101_ocount_20_osize_17_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1969 false_positive:0 false_negative:14892 
