csail_ocount_120_osize_7_otype_RECTANGLE.png threshold:0.000 precision:0.906 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:1755 false_negative:0 
csail_ocount_120_osize_7_otype_RECTANGLE.png threshold:0.050 precision:0.923 recall:0.941 true_negative_rate:0.250 true_positive:15870 true_negative:438 false_positive:1317 false_negative:987 
csail_ocount_120_osize_7_otype_RECTANGLE.png threshold:0.100 precision:0.961 recall:0.815 true_negative_rate:0.681 true_positive:13735 true_negative:1195 false_positive:560 false_negative:3122 
csail_ocount_120_osize_7_otype_RECTANGLE.png threshold:0.150 precision:0.980 recall:0.616 true_negative_rate:0.877 true_positive:10390 true_negative:1540 false_positive:215 false_negative:6467 
csail_ocount_120_osize_7_otype_RECTANGLE.png threshold:0.200 precision:0.984 recall:0.432 true_negative_rate:0.932 true_positive:7288 true_negative:1635 false_positive:120 false_negative:9569 
csail_ocount_120_osize_7_otype_RECTANGLE.png threshold:0.250 precision:0.987 recall:0.318 true_negative_rate:0.958 true_positive:5353 true_negative:1682 false_positive:73 false_negative:11504 
csail_ocount_120_osize_7_otype_RECTANGLE.png threshold:0.300 precision:0.990 recall:0.244 true_negative_rate:0.976 true_positive:4118 true_negative:1713 false_positive:42 false_negative:12739 
csail_ocount_120_osize_7_otype_RECTANGLE.png threshold:0.350 precision:0.992 recall:0.186 true_negative_rate:0.986 true_positive:3138 true_negative:1730 false_positive:25 false_negative:13719 
csail_ocount_120_osize_7_otype_RECTANGLE.png threshold:0.400 precision:0.996 recall:0.139 true_negative_rate:0.995 true_positive:2343 true_negative:1746 false_positive:9 false_negative:14514 
csail_ocount_120_osize_7_otype_RECTANGLE.png threshold:0.450 precision:0.998 recall:0.102 true_negative_rate:0.998 true_positive:1714 true_negative:1752 false_positive:3 false_negative:15143 
csail_ocount_120_osize_7_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.066 true_negative_rate:1.000 true_positive:1107 true_negative:1755 false_positive:0 false_negative:15750 
csail_ocount_120_osize_7_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.037 true_negative_rate:1.000 true_positive:632 true_negative:1755 false_positive:0 false_negative:16225 
csail_ocount_120_osize_7_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.021 true_negative_rate:1.000 true_positive:358 true_negative:1755 false_positive:0 false_negative:16499 
csail_ocount_120_osize_7_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.008 true_negative_rate:1.000 true_positive:140 true_negative:1755 false_positive:0 false_negative:16717 
csail_ocount_120_osize_7_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:46 true_negative:1755 false_positive:0 false_negative:16811 
csail_ocount_120_osize_7_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:26 true_negative:1755 false_positive:0 false_negative:16831 
csail_ocount_120_osize_7_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:19 true_negative:1755 false_positive:0 false_negative:16838 
csail_ocount_120_osize_7_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:13 true_negative:1755 false_positive:0 false_negative:16844 
csail_ocount_120_osize_7_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:1755 false_positive:0 false_negative:16851 
csail_ocount_120_osize_7_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:1755 false_positive:0 false_negative:16854 
csail_ocount_120_osize_7_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1755 false_positive:0 false_negative:16856 
