aces_publicb_ocount_100_osize_4_otype_RANDOM.png threshold:0.000 precision:0.975 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:962 false_negative:0 
aces_publicb_ocount_100_osize_4_otype_RANDOM.png threshold:0.050 precision:0.995 recall:0.860 true_negative_rate:0.844 true_positive:32497 true_negative:812 false_positive:150 false_negative:5298 
aces_publicb_ocount_100_osize_4_otype_RANDOM.png threshold:0.100 precision:0.999 recall:0.717 true_negative_rate:0.974 true_positive:27116 true_negative:937 false_positive:25 false_negative:10679 
aces_publicb_ocount_100_osize_4_otype_RANDOM.png threshold:0.150 precision:0.999 recall:0.618 true_negative_rate:0.978 true_positive:23354 true_negative:941 false_positive:21 false_negative:14441 
aces_publicb_ocount_100_osize_4_otype_RANDOM.png threshold:0.200 precision:0.999 recall:0.540 true_negative_rate:0.986 true_positive:20410 true_negative:949 false_positive:13 false_negative:17385 
aces_publicb_ocount_100_osize_4_otype_RANDOM.png threshold:0.250 precision:0.999 recall:0.476 true_negative_rate:0.990 true_positive:17972 true_negative:952 false_positive:10 false_negative:19823 
aces_publicb_ocount_100_osize_4_otype_RANDOM.png threshold:0.300 precision:1.000 recall:0.420 true_negative_rate:0.994 true_positive:15869 true_negative:956 false_positive:6 false_negative:21926 
aces_publicb_ocount_100_osize_4_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.358 true_negative_rate:0.998 true_positive:13520 true_negative:960 false_positive:2 false_negative:24275 
aces_publicb_ocount_100_osize_4_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.287 true_negative_rate:0.998 true_positive:10830 true_negative:960 false_positive:2 false_negative:26965 
aces_publicb_ocount_100_osize_4_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.231 true_negative_rate:0.998 true_positive:8722 true_negative:960 false_positive:2 false_negative:29073 
aces_publicb_ocount_100_osize_4_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.184 true_negative_rate:0.999 true_positive:6960 true_negative:961 false_positive:1 false_negative:30835 
aces_publicb_ocount_100_osize_4_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.141 true_negative_rate:1.000 true_positive:5314 true_negative:962 false_positive:0 false_negative:32481 
aces_publicb_ocount_100_osize_4_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.100 true_negative_rate:1.000 true_positive:3769 true_negative:962 false_positive:0 false_negative:34026 
aces_publicb_ocount_100_osize_4_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2531 true_negative:962 false_positive:0 false_negative:35264 
aces_publicb_ocount_100_osize_4_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.035 true_negative_rate:1.000 true_positive:1304 true_negative:962 false_positive:0 false_negative:36491 
aces_publicb_ocount_100_osize_4_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:507 true_negative:962 false_positive:0 false_negative:37288 
aces_publicb_ocount_100_osize_4_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:60 true_negative:962 false_positive:0 false_negative:37735 
aces_publicb_ocount_100_osize_4_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:35 true_negative:962 false_positive:0 false_negative:37760 
aces_publicb_ocount_100_osize_4_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:962 false_positive:0 false_negative:37770 
aces_publicb_ocount_100_osize_4_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:962 false_positive:0 false_negative:37783 
aces_publicb_ocount_100_osize_4_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:962 false_positive:0 false_negative:37794 
