fr079_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.000 precision:0.948 recall:1.000 true_negative_rate:0.000 true_positive:36465 true_negative:0 false_positive:1991 false_negative:0 
fr079_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.050 precision:0.969 recall:0.980 true_negative_rate:0.428 true_positive:35743 true_negative:852 false_positive:1139 false_negative:722 
fr079_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.100 precision:0.978 recall:0.914 true_negative_rate:0.625 true_positive:33313 true_negative:1244 false_positive:747 false_negative:3152 
fr079_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.150 precision:0.987 recall:0.778 true_negative_rate:0.809 true_positive:28384 true_negative:1611 false_positive:380 false_negative:8081 
fr079_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.200 precision:0.992 recall:0.613 true_negative_rate:0.907 true_positive:22361 true_negative:1806 false_positive:185 false_negative:14104 
fr079_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.250 precision:0.994 recall:0.480 true_negative_rate:0.950 true_positive:17519 true_negative:1891 false_positive:100 false_negative:18946 
fr079_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.300 precision:0.996 recall:0.375 true_negative_rate:0.973 true_positive:13665 true_negative:1937 false_positive:54 false_negative:22800 
fr079_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.350 precision:0.997 recall:0.274 true_negative_rate:0.984 true_positive:9980 true_negative:1959 false_positive:32 false_negative:26485 
fr079_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.400 precision:0.998 recall:0.196 true_negative_rate:0.993 true_positive:7139 true_negative:1978 false_positive:13 false_negative:29326 
fr079_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.136 true_negative_rate:0.999 true_positive:4956 true_negative:1989 false_positive:2 false_negative:31509 
fr079_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.093 true_negative_rate:1.000 true_positive:3400 true_negative:1991 false_positive:0 false_negative:33065 
fr079_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.062 true_negative_rate:1.000 true_positive:2263 true_negative:1991 false_positive:0 false_negative:34202 
fr079_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:1296 true_negative:1991 false_positive:0 false_negative:35169 
fr079_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.016 true_negative_rate:1.000 true_positive:601 true_negative:1991 false_positive:0 false_negative:35864 
fr079_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.006 true_negative_rate:1.000 true_positive:235 true_negative:1991 false_positive:0 false_negative:36230 
fr079_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:111 true_negative:1991 false_positive:0 false_negative:36354 
fr079_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:49 true_negative:1991 false_positive:0 false_negative:36416 
fr079_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:24 true_negative:1991 false_positive:0 false_negative:36441 
fr079_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:14 true_negative:1991 false_positive:0 false_negative:36451 
fr079_ocount_180_osize_6_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:7 true_negative:1991 false_positive:0 false_negative:36458 
fr079_ocount_180_osize_6_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1991 false_positive:0 false_negative:36464 
