fr079_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.000 precision:0.996 recall:1.000 true_negative_rate:0.000 true_positive:36465 true_negative:0 false_positive:137 false_negative:0 
fr079_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.050 precision:0.998 recall:0.977 true_negative_rate:0.474 true_positive:35618 true_negative:65 false_positive:72 false_negative:847 
fr079_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.100 precision:0.998 recall:0.905 true_negative_rate:0.569 true_positive:33005 true_negative:78 false_positive:59 false_negative:3460 
fr079_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.150 precision:0.998 recall:0.768 true_negative_rate:0.679 true_positive:28015 true_negative:93 false_positive:44 false_negative:8450 
fr079_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.200 precision:0.999 recall:0.603 true_negative_rate:0.774 true_positive:21974 true_negative:106 false_positive:31 false_negative:14491 
fr079_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.250 precision:0.999 recall:0.471 true_negative_rate:0.869 true_positive:17167 true_negative:119 false_positive:18 false_negative:19298 
fr079_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.300 precision:0.999 recall:0.364 true_negative_rate:0.934 true_positive:13264 true_negative:128 false_positive:9 false_negative:23201 
fr079_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.350 precision:0.999 recall:0.265 true_negative_rate:0.964 true_positive:9674 true_negative:132 false_positive:5 false_negative:26791 
fr079_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.189 true_negative_rate:1.000 true_positive:6910 true_negative:137 false_positive:0 false_negative:29555 
fr079_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.133 true_negative_rate:1.000 true_positive:4842 true_negative:137 false_positive:0 false_negative:31623 
fr079_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.091 true_negative_rate:1.000 true_positive:3310 true_negative:137 false_positive:0 false_negative:33155 
fr079_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:2192 true_negative:137 false_positive:0 false_negative:34273 
fr079_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.034 true_negative_rate:1.000 true_positive:1225 true_negative:137 false_positive:0 false_negative:35240 
fr079_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.015 true_negative_rate:1.000 true_positive:555 true_negative:137 false_positive:0 false_negative:35910 
fr079_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.006 true_negative_rate:1.000 true_positive:218 true_negative:137 false_positive:0 false_negative:36247 
fr079_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:104 true_negative:137 false_positive:0 false_negative:36361 
fr079_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:48 true_negative:137 false_positive:0 false_negative:36417 
fr079_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:24 true_negative:137 false_positive:0 false_negative:36441 
fr079_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:14 true_negative:137 false_positive:0 false_negative:36451 
fr079_ocount_20_osize_4_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:137 false_positive:0 false_negative:36459 
fr079_ocount_20_osize_4_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:137 false_positive:0 false_negative:36464 
