csail_ocount_100_osize_4_otype_RECTANGLE.png threshold:0.000 precision:0.968 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:557 false_negative:0 
csail_ocount_100_osize_4_otype_RECTANGLE.png threshold:0.050 precision:0.978 recall:0.967 true_negative_rate:0.327 true_positive:16307 true_negative:182 false_positive:375 false_negative:550 
csail_ocount_100_osize_4_otype_RECTANGLE.png threshold:0.100 precision:0.989 recall:0.869 true_negative_rate:0.720 true_positive:14654 true_negative:401 false_positive:156 false_negative:2203 
csail_ocount_100_osize_4_otype_RECTANGLE.png threshold:0.150 precision:0.992 recall:0.696 true_negative_rate:0.838 true_positive:11740 true_negative:467 false_positive:90 false_negative:5117 
csail_ocount_100_osize_4_otype_RECTANGLE.png threshold:0.200 precision:0.994 recall:0.508 true_negative_rate:0.907 true_positive:8560 true_negative:505 false_positive:52 false_negative:8297 
csail_ocount_100_osize_4_otype_RECTANGLE.png threshold:0.250 precision:0.996 recall:0.366 true_negative_rate:0.955 true_positive:6165 true_negative:532 false_positive:25 false_negative:10692 
csail_ocount_100_osize_4_otype_RECTANGLE.png threshold:0.300 precision:0.998 recall:0.273 true_negative_rate:0.982 true_positive:4595 true_negative:547 false_positive:10 false_negative:12262 
csail_ocount_100_osize_4_otype_RECTANGLE.png threshold:0.350 precision:0.998 recall:0.204 true_negative_rate:0.986 true_positive:3444 true_negative:549 false_positive:8 false_negative:13413 
csail_ocount_100_osize_4_otype_RECTANGLE.png threshold:0.400 precision:0.999 recall:0.149 true_negative_rate:0.996 true_positive:2517 true_negative:555 false_positive:2 false_negative:14340 
csail_ocount_100_osize_4_otype_RECTANGLE.png threshold:0.450 precision:0.999 recall:0.109 true_negative_rate:0.996 true_positive:1832 true_negative:555 false_positive:2 false_negative:15025 
csail_ocount_100_osize_4_otype_RECTANGLE.png threshold:0.500 precision:0.999 recall:0.068 true_negative_rate:0.998 true_positive:1140 true_negative:556 false_positive:1 false_negative:15717 
csail_ocount_100_osize_4_otype_RECTANGLE.png threshold:0.550 precision:0.999 recall:0.042 true_negative_rate:0.998 true_positive:702 true_negative:556 false_positive:1 false_negative:16155 
csail_ocount_100_osize_4_otype_RECTANGLE.png threshold:0.600 precision:0.998 recall:0.024 true_negative_rate:0.998 true_positive:410 true_negative:556 false_positive:1 false_negative:16447 
csail_ocount_100_osize_4_otype_RECTANGLE.png threshold:0.650 precision:0.994 recall:0.011 true_negative_rate:0.998 true_positive:178 true_negative:556 false_positive:1 false_negative:16679 
csail_ocount_100_osize_4_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.004 true_negative_rate:1.000 true_positive:63 true_negative:557 false_positive:0 false_negative:16794 
csail_ocount_100_osize_4_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:30 true_negative:557 false_positive:0 false_negative:16827 
csail_ocount_100_osize_4_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:21 true_negative:557 false_positive:0 false_negative:16836 
csail_ocount_100_osize_4_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:14 true_negative:557 false_positive:0 false_negative:16843 
csail_ocount_100_osize_4_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:8 true_negative:557 false_positive:0 false_negative:16849 
csail_ocount_100_osize_4_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:5 true_negative:557 false_positive:0 false_negative:16852 
csail_ocount_100_osize_4_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:557 false_positive:0 false_negative:16856 
