fr101_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.000 precision:0.952 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:744 false_negative:0 
fr101_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.050 precision:0.965 recall:0.921 true_negative_rate:0.340 true_positive:13711 true_negative:253 false_positive:491 false_negative:1182 
fr101_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.100 precision:0.992 recall:0.801 true_negative_rate:0.875 true_positive:11932 true_negative:651 false_positive:93 false_negative:2961 
fr101_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.150 precision:0.994 recall:0.667 true_negative_rate:0.921 true_positive:9931 true_negative:685 false_positive:59 false_negative:4962 
fr101_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.200 precision:0.996 recall:0.554 true_negative_rate:0.950 true_positive:8245 true_negative:707 false_positive:37 false_negative:6648 
fr101_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.250 precision:0.998 recall:0.479 true_negative_rate:0.985 true_positive:7136 true_negative:733 false_positive:11 false_negative:7757 
fr101_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.300 precision:0.999 recall:0.418 true_negative_rate:0.995 true_positive:6218 true_negative:740 false_positive:4 false_negative:8675 
fr101_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.378 true_negative_rate:0.999 true_positive:5624 true_negative:743 false_positive:1 false_negative:9269 
fr101_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.332 true_negative_rate:1.000 true_positive:4945 true_negative:744 false_positive:0 false_negative:9948 
fr101_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.289 true_negative_rate:1.000 true_positive:4299 true_negative:744 false_positive:0 false_negative:10594 
fr101_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.257 true_negative_rate:1.000 true_positive:3822 true_negative:744 false_positive:0 false_negative:11071 
fr101_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.223 true_negative_rate:1.000 true_positive:3322 true_negative:744 false_positive:0 false_negative:11571 
fr101_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.193 true_negative_rate:1.000 true_positive:2871 true_negative:744 false_positive:0 false_negative:12022 
fr101_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.154 true_negative_rate:1.000 true_positive:2299 true_negative:744 false_positive:0 false_negative:12594 
fr101_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.120 true_negative_rate:1.000 true_positive:1780 true_negative:744 false_positive:0 false_negative:13113 
fr101_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:1331 true_negative:744 false_positive:0 false_negative:13562 
fr101_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:887 true_negative:744 false_positive:0 false_negative:14006 
fr101_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.027 true_negative_rate:1.000 true_positive:406 true_negative:744 false_positive:0 false_negative:14487 
fr101_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:138 true_negative:744 false_positive:0 false_negative:14755 
fr101_ocount_40_osize_7_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:36 true_negative:744 false_positive:0 false_negative:14857 
fr101_ocount_40_osize_7_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:744 false_positive:0 false_negative:14892 
