csail_ocount_100_osize_9_otype_RECTANGLE.png threshold:0.000 precision:0.875 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:2409 false_negative:0 
csail_ocount_100_osize_9_otype_RECTANGLE.png threshold:0.050 precision:0.879 recall:0.967 true_negative_rate:0.066 true_positive:16300 true_negative:158 false_positive:2251 false_negative:557 
csail_ocount_100_osize_9_otype_RECTANGLE.png threshold:0.100 precision:0.901 recall:0.868 true_negative_rate:0.333 true_positive:14632 true_negative:803 false_positive:1606 false_negative:2225 
csail_ocount_100_osize_9_otype_RECTANGLE.png threshold:0.150 precision:0.932 recall:0.690 true_negative_rate:0.649 true_positive:11637 true_negative:1563 false_positive:846 false_negative:5220 
csail_ocount_100_osize_9_otype_RECTANGLE.png threshold:0.200 precision:0.962 recall:0.506 true_negative_rate:0.861 true_positive:8538 true_negative:2074 false_positive:335 false_negative:8319 
csail_ocount_100_osize_9_otype_RECTANGLE.png threshold:0.250 precision:0.977 recall:0.364 true_negative_rate:0.941 true_positive:6138 true_negative:2266 false_positive:143 false_negative:10719 
csail_ocount_100_osize_9_otype_RECTANGLE.png threshold:0.300 precision:0.987 recall:0.269 true_negative_rate:0.975 true_positive:4529 true_negative:2349 false_positive:60 false_negative:12328 
csail_ocount_100_osize_9_otype_RECTANGLE.png threshold:0.350 precision:0.991 recall:0.197 true_negative_rate:0.988 true_positive:3326 true_negative:2380 false_positive:29 false_negative:13531 
csail_ocount_100_osize_9_otype_RECTANGLE.png threshold:0.400 precision:0.996 recall:0.142 true_negative_rate:0.996 true_positive:2402 true_negative:2400 false_positive:9 false_negative:14455 
csail_ocount_100_osize_9_otype_RECTANGLE.png threshold:0.450 precision:0.998 recall:0.099 true_negative_rate:0.999 true_positive:1671 true_negative:2406 false_positive:3 false_negative:15186 
csail_ocount_100_osize_9_otype_RECTANGLE.png threshold:0.500 precision:0.998 recall:0.063 true_negative_rate:0.999 true_positive:1059 true_negative:2407 false_positive:2 false_negative:15798 
csail_ocount_100_osize_9_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.038 true_negative_rate:1.000 true_positive:641 true_negative:2409 false_positive:0 false_negative:16216 
csail_ocount_100_osize_9_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.021 true_negative_rate:1.000 true_positive:346 true_negative:2409 false_positive:0 false_negative:16511 
csail_ocount_100_osize_9_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.008 true_negative_rate:1.000 true_positive:129 true_negative:2409 false_positive:0 false_negative:16728 
csail_ocount_100_osize_9_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:42 true_negative:2409 false_positive:0 false_negative:16815 
csail_ocount_100_osize_9_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:2409 false_positive:0 false_negative:16832 
csail_ocount_100_osize_9_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:20 true_negative:2409 false_positive:0 false_negative:16837 
csail_ocount_100_osize_9_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:14 true_negative:2409 false_positive:0 false_negative:16843 
csail_ocount_100_osize_9_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:2409 false_positive:0 false_negative:16851 
csail_ocount_100_osize_9_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:2409 false_positive:0 false_negative:16854 
csail_ocount_100_osize_9_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:2409 false_positive:0 false_negative:16856 
