edmonton_ocount_140_osize_33_otype_RANDOM.png threshold:0.000 precision:0.467 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:50858 false_negative:0 
edmonton_ocount_140_osize_33_otype_RANDOM.png threshold:0.050 precision:0.428 recall:0.772 true_negative_rate:0.097 true_positive:34404 true_negative:4945 false_positive:45913 false_negative:10183 
edmonton_ocount_140_osize_33_otype_RANDOM.png threshold:0.100 precision:0.457 recall:0.512 true_negative_rate:0.467 true_positive:22837 true_negative:23732 false_positive:27126 false_negative:21750 
edmonton_ocount_140_osize_33_otype_RANDOM.png threshold:0.150 precision:0.646 recall:0.343 true_negative_rate:0.835 true_positive:15314 true_negative:42464 false_positive:8394 false_negative:29273 
edmonton_ocount_140_osize_33_otype_RANDOM.png threshold:0.200 precision:0.891 recall:0.243 true_negative_rate:0.974 true_positive:10814 true_negative:49539 false_positive:1319 false_negative:33773 
edmonton_ocount_140_osize_33_otype_RANDOM.png threshold:0.250 precision:0.966 recall:0.180 true_negative_rate:0.995 true_positive:8036 true_negative:50579 false_positive:279 false_negative:36551 
edmonton_ocount_140_osize_33_otype_RANDOM.png threshold:0.300 precision:0.991 recall:0.137 true_negative_rate:0.999 true_positive:6122 true_negative:50804 false_positive:54 false_negative:38465 
edmonton_ocount_140_osize_33_otype_RANDOM.png threshold:0.350 precision:0.999 recall:0.113 true_negative_rate:1.000 true_positive:5033 true_negative:50855 false_positive:3 false_negative:39554 
edmonton_ocount_140_osize_33_otype_RANDOM.png threshold:0.400 precision:0.999 recall:0.095 true_negative_rate:1.000 true_positive:4237 true_negative:50855 false_positive:3 false_negative:40350 
edmonton_ocount_140_osize_33_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.084 true_negative_rate:1.000 true_positive:3747 true_negative:50858 false_positive:0 false_negative:40840 
edmonton_ocount_140_osize_33_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.076 true_negative_rate:1.000 true_positive:3370 true_negative:50858 false_positive:0 false_negative:41217 
edmonton_ocount_140_osize_33_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.071 true_negative_rate:1.000 true_positive:3178 true_negative:50858 false_positive:0 false_negative:41409 
edmonton_ocount_140_osize_33_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.069 true_negative_rate:1.000 true_positive:3073 true_negative:50858 false_positive:0 false_negative:41514 
edmonton_ocount_140_osize_33_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2711 true_negative:50858 false_positive:0 false_negative:41876 
edmonton_ocount_140_osize_33_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.026 true_negative_rate:1.000 true_positive:1139 true_negative:50858 false_positive:0 false_negative:43448 
edmonton_ocount_140_osize_33_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.010 true_negative_rate:1.000 true_positive:458 true_negative:50858 false_positive:0 false_negative:44129 
edmonton_ocount_140_osize_33_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:35 true_negative:50858 false_positive:0 false_negative:44552 
edmonton_ocount_140_osize_33_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:50858 false_positive:0 false_negative:44586 
edmonton_ocount_140_osize_33_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:50858 false_positive:0 false_negative:44586 
edmonton_ocount_140_osize_33_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:50858 false_positive:0 false_negative:44586 
edmonton_ocount_140_osize_33_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:50858 false_positive:0 false_negative:44586 
