csail_ocount_20_osize_4_otype_RANDOM.png threshold:0.000 precision:0.988 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:202 false_negative:0 
csail_ocount_20_osize_4_otype_RANDOM.png threshold:0.050 precision:0.989 recall:0.976 true_negative_rate:0.079 true_positive:16452 true_negative:16 false_positive:186 false_negative:405 
csail_ocount_20_osize_4_otype_RANDOM.png threshold:0.100 precision:0.993 recall:0.900 true_negative_rate:0.441 true_positive:15167 true_negative:89 false_positive:113 false_negative:1690 
csail_ocount_20_osize_4_otype_RANDOM.png threshold:0.150 precision:0.997 recall:0.751 true_negative_rate:0.787 true_positive:12659 true_negative:159 false_positive:43 false_negative:4198 
csail_ocount_20_osize_4_otype_RANDOM.png threshold:0.200 precision:0.997 recall:0.567 true_negative_rate:0.876 true_positive:9559 true_negative:177 false_positive:25 false_negative:7298 
csail_ocount_20_osize_4_otype_RANDOM.png threshold:0.250 precision:0.998 recall:0.410 true_negative_rate:0.936 true_positive:6903 true_negative:189 false_positive:13 false_negative:9954 
csail_ocount_20_osize_4_otype_RANDOM.png threshold:0.300 precision:0.998 recall:0.299 true_negative_rate:0.955 true_positive:5034 true_negative:193 false_positive:9 false_negative:11823 
csail_ocount_20_osize_4_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.222 true_negative_rate:0.995 true_positive:3742 true_negative:201 false_positive:1 false_negative:13115 
csail_ocount_20_osize_4_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.159 true_negative_rate:1.000 true_positive:2673 true_negative:202 false_positive:0 false_negative:14184 
csail_ocount_20_osize_4_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.106 true_negative_rate:1.000 true_positive:1780 true_negative:202 false_positive:0 false_negative:15077 
csail_ocount_20_osize_4_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:1132 true_negative:202 false_positive:0 false_negative:15725 
csail_ocount_20_osize_4_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.039 true_negative_rate:1.000 true_positive:651 true_negative:202 false_positive:0 false_negative:16206 
csail_ocount_20_osize_4_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.022 true_negative_rate:1.000 true_positive:377 true_negative:202 false_positive:0 false_negative:16480 
csail_ocount_20_osize_4_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:160 true_negative:202 false_positive:0 false_negative:16697 
csail_ocount_20_osize_4_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:57 true_negative:202 false_positive:0 false_negative:16800 
csail_ocount_20_osize_4_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:26 true_negative:202 false_positive:0 false_negative:16831 
csail_ocount_20_osize_4_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:19 true_negative:202 false_positive:0 false_negative:16838 
csail_ocount_20_osize_4_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:11 true_negative:202 false_positive:0 false_negative:16846 
csail_ocount_20_osize_4_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:5 true_negative:202 false_positive:0 false_negative:16852 
csail_ocount_20_osize_4_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:202 false_positive:0 false_negative:16854 
csail_ocount_20_osize_4_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:202 false_positive:0 false_negative:16856 
