csail_ocount_60_osize_12_otype_SQUARE.png threshold:0.000 precision:0.847 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:3034 false_negative:0 
csail_ocount_60_osize_12_otype_SQUARE.png threshold:0.050 precision:0.841 recall:0.940 true_negative_rate:0.015 true_positive:15845 true_negative:44 false_positive:2990 false_negative:1012 
csail_ocount_60_osize_12_otype_SQUARE.png threshold:0.100 precision:0.845 recall:0.817 true_negative_rate:0.164 true_positive:13778 true_negative:498 false_positive:2536 false_negative:3079 
csail_ocount_60_osize_12_otype_SQUARE.png threshold:0.150 precision:0.890 recall:0.618 true_negative_rate:0.575 true_positive:10415 true_negative:1744 false_positive:1290 false_negative:6442 
csail_ocount_60_osize_12_otype_SQUARE.png threshold:0.200 precision:0.940 recall:0.438 true_negative_rate:0.846 true_positive:7378 true_negative:2566 false_positive:468 false_negative:9479 
csail_ocount_60_osize_12_otype_SQUARE.png threshold:0.250 precision:0.984 recall:0.320 true_negative_rate:0.971 true_positive:5396 true_negative:2945 false_positive:89 false_negative:11461 
csail_ocount_60_osize_12_otype_SQUARE.png threshold:0.300 precision:0.999 recall:0.247 true_negative_rate:0.998 true_positive:4165 true_negative:3029 false_positive:5 false_negative:12692 
csail_ocount_60_osize_12_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.188 true_negative_rate:1.000 true_positive:3164 true_negative:3033 false_positive:1 false_negative:13693 
csail_ocount_60_osize_12_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.138 true_negative_rate:1.000 true_positive:2328 true_negative:3034 false_positive:0 false_negative:14529 
csail_ocount_60_osize_12_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.103 true_negative_rate:1.000 true_positive:1735 true_negative:3034 false_positive:0 false_negative:15122 
csail_ocount_60_osize_12_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.066 true_negative_rate:1.000 true_positive:1107 true_negative:3034 false_positive:0 false_negative:15750 
csail_ocount_60_osize_12_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.039 true_negative_rate:1.000 true_positive:664 true_negative:3034 false_positive:0 false_negative:16193 
csail_ocount_60_osize_12_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.022 true_negative_rate:1.000 true_positive:372 true_negative:3034 false_positive:0 false_negative:16485 
csail_ocount_60_osize_12_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:158 true_negative:3034 false_positive:0 false_negative:16699 
csail_ocount_60_osize_12_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:52 true_negative:3034 false_positive:0 false_negative:16805 
csail_ocount_60_osize_12_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:29 true_negative:3034 false_positive:0 false_negative:16828 
csail_ocount_60_osize_12_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:19 true_negative:3034 false_positive:0 false_negative:16838 
csail_ocount_60_osize_12_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:12 true_negative:3034 false_positive:0 false_negative:16845 
csail_ocount_60_osize_12_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:3034 false_positive:0 false_negative:16851 
csail_ocount_60_osize_12_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:5 true_negative:3034 false_positive:0 false_negative:16852 
csail_ocount_60_osize_12_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3034 false_positive:0 false_negative:16856 
