fhw_ocount_20_osize_27_otype_RECTANGLE.png threshold:0.000 precision:0.903 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:3762 false_negative:0 
fhw_ocount_20_osize_27_otype_RECTANGLE.png threshold:0.050 precision:0.896 recall:0.931 true_negative_rate:0.004 true_positive:32434 true_negative:14 false_positive:3748 false_negative:2397 
fhw_ocount_20_osize_27_otype_RECTANGLE.png threshold:0.100 precision:0.886 recall:0.800 true_negative_rate:0.045 true_positive:27867 true_negative:170 false_positive:3592 false_negative:6964 
fhw_ocount_20_osize_27_otype_RECTANGLE.png threshold:0.150 precision:0.880 recall:0.630 true_negative_rate:0.205 true_positive:21929 true_negative:772 false_positive:2990 false_negative:12902 
fhw_ocount_20_osize_27_otype_RECTANGLE.png threshold:0.200 precision:0.892 recall:0.488 true_negative_rate:0.454 true_positive:17005 true_negative:1709 false_positive:2053 false_negative:17826 
fhw_ocount_20_osize_27_otype_RECTANGLE.png threshold:0.250 precision:0.917 recall:0.402 true_negative_rate:0.663 true_positive:13994 true_negative:2493 false_positive:1269 false_negative:20837 
fhw_ocount_20_osize_27_otype_RECTANGLE.png threshold:0.300 precision:0.946 recall:0.337 true_negative_rate:0.823 true_positive:11753 true_negative:3096 false_positive:666 false_negative:23078 
fhw_ocount_20_osize_27_otype_RECTANGLE.png threshold:0.350 precision:0.981 recall:0.279 true_negative_rate:0.949 true_positive:9729 true_negative:3572 false_positive:190 false_negative:25102 
fhw_ocount_20_osize_27_otype_RECTANGLE.png threshold:0.400 precision:0.996 recall:0.230 true_negative_rate:0.992 true_positive:8020 true_negative:3731 false_positive:31 false_negative:26811 
fhw_ocount_20_osize_27_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.188 true_negative_rate:0.999 true_positive:6552 true_negative:3759 false_positive:3 false_negative:28279 
fhw_ocount_20_osize_27_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.145 true_negative_rate:1.000 true_positive:5056 true_negative:3762 false_positive:0 false_negative:29775 
fhw_ocount_20_osize_27_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.110 true_negative_rate:1.000 true_positive:3833 true_negative:3762 false_positive:0 false_negative:30998 
fhw_ocount_20_osize_27_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.079 true_negative_rate:1.000 true_positive:2748 true_negative:3762 false_positive:0 false_negative:32083 
fhw_ocount_20_osize_27_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.052 true_negative_rate:1.000 true_positive:1801 true_negative:3762 false_positive:0 false_negative:33030 
fhw_ocount_20_osize_27_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.037 true_negative_rate:1.000 true_positive:1299 true_negative:3762 false_positive:0 false_negative:33532 
fhw_ocount_20_osize_27_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.030 true_negative_rate:1.000 true_positive:1035 true_negative:3762 false_positive:0 false_negative:33796 
fhw_ocount_20_osize_27_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.020 true_negative_rate:1.000 true_positive:708 true_negative:3762 false_positive:0 false_negative:34123 
fhw_ocount_20_osize_27_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.008 true_negative_rate:1.000 true_positive:271 true_negative:3762 false_positive:0 false_negative:34560 
fhw_ocount_20_osize_27_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:92 true_negative:3762 false_positive:0 false_negative:34739 
fhw_ocount_20_osize_27_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:17 true_negative:3762 false_positive:0 false_negative:34814 
fhw_ocount_20_osize_27_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3762 false_positive:0 false_negative:34830 
