fr079_ocount_40_osize_14_otype_RANDOM.png threshold:0.000 precision:0.934 recall:1.000 true_negative_rate:0.000 true_positive:36465 true_negative:0 false_positive:2584 false_negative:0 
fr079_ocount_40_osize_14_otype_RANDOM.png threshold:0.050 precision:0.941 recall:0.976 true_negative_rate:0.131 true_positive:35594 true_negative:338 false_positive:2246 false_negative:871 
fr079_ocount_40_osize_14_otype_RANDOM.png threshold:0.100 precision:0.950 recall:0.907 true_negative_rate:0.332 true_positive:33067 true_negative:858 false_positive:1726 false_negative:3398 
fr079_ocount_40_osize_14_otype_RANDOM.png threshold:0.150 precision:0.966 recall:0.769 true_negative_rate:0.618 true_positive:28051 true_negative:1598 false_positive:986 false_negative:8414 
fr079_ocount_40_osize_14_otype_RANDOM.png threshold:0.200 precision:0.976 recall:0.609 true_negative_rate:0.786 true_positive:22211 true_negative:2030 false_positive:554 false_negative:14254 
fr079_ocount_40_osize_14_otype_RANDOM.png threshold:0.250 precision:0.982 recall:0.465 true_negative_rate:0.883 true_positive:16968 true_negative:2281 false_positive:303 false_negative:19497 
fr079_ocount_40_osize_14_otype_RANDOM.png threshold:0.300 precision:0.990 recall:0.350 true_negative_rate:0.952 true_positive:12780 true_negative:2460 false_positive:124 false_negative:23685 
fr079_ocount_40_osize_14_otype_RANDOM.png threshold:0.350 precision:0.994 recall:0.256 true_negative_rate:0.979 true_positive:9321 true_negative:2529 false_positive:55 false_negative:27144 
fr079_ocount_40_osize_14_otype_RANDOM.png threshold:0.400 precision:0.998 recall:0.179 true_negative_rate:0.996 true_positive:6540 true_negative:2574 false_positive:10 false_negative:29925 
fr079_ocount_40_osize_14_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.123 true_negative_rate:1.000 true_positive:4497 true_negative:2584 false_positive:0 false_negative:31968 
fr079_ocount_40_osize_14_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.083 true_negative_rate:1.000 true_positive:3030 true_negative:2584 false_positive:0 false_negative:33435 
fr079_ocount_40_osize_14_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.051 true_negative_rate:1.000 true_positive:1875 true_negative:2584 false_positive:0 false_negative:34590 
fr079_ocount_40_osize_14_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.026 true_negative_rate:1.000 true_positive:944 true_negative:2584 false_positive:0 false_negative:35521 
fr079_ocount_40_osize_14_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.010 true_negative_rate:1.000 true_positive:374 true_negative:2584 false_positive:0 false_negative:36091 
fr079_ocount_40_osize_14_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.004 true_negative_rate:1.000 true_positive:160 true_negative:2584 false_positive:0 false_negative:36305 
fr079_ocount_40_osize_14_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:68 true_negative:2584 false_positive:0 false_negative:36397 
fr079_ocount_40_osize_14_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:27 true_negative:2584 false_positive:0 false_negative:36438 
fr079_ocount_40_osize_14_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:2584 false_positive:0 false_negative:36452 
fr079_ocount_40_osize_14_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:9 true_negative:2584 false_positive:0 false_negative:36456 
fr079_ocount_40_osize_14_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:7 true_negative:2584 false_positive:0 false_negative:36458 
fr079_ocount_40_osize_14_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:2584 false_positive:0 false_negative:36464 
