fr101_ocount_80_osize_18_otype_RANDOM.png threshold:0.000 precision:0.614 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:9360 false_negative:0 
fr101_ocount_80_osize_18_otype_RANDOM.png threshold:0.050 precision:0.610 recall:0.913 true_negative_rate:0.070 true_positive:13594 true_negative:651 false_positive:8709 false_negative:1299 
fr101_ocount_80_osize_18_otype_RANDOM.png threshold:0.100 precision:0.649 recall:0.780 true_negative_rate:0.329 true_positive:11621 true_negative:3083 false_positive:6277 false_negative:3272 
fr101_ocount_80_osize_18_otype_RANDOM.png threshold:0.150 precision:0.790 recall:0.625 true_negative_rate:0.735 true_positive:9312 true_negative:6881 false_positive:2479 false_negative:5581 
fr101_ocount_80_osize_18_otype_RANDOM.png threshold:0.200 precision:0.947 recall:0.522 true_negative_rate:0.954 true_positive:7777 true_negative:8928 false_positive:432 false_negative:7116 
fr101_ocount_80_osize_18_otype_RANDOM.png threshold:0.250 precision:0.999 recall:0.443 true_negative_rate:1.000 true_positive:6592 true_negative:9356 false_positive:4 false_negative:8301 
fr101_ocount_80_osize_18_otype_RANDOM.png threshold:0.300 precision:1.000 recall:0.391 true_negative_rate:1.000 true_positive:5830 true_negative:9359 false_positive:1 false_negative:9063 
fr101_ocount_80_osize_18_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.345 true_negative_rate:1.000 true_positive:5145 true_negative:9360 false_positive:0 false_negative:9748 
fr101_ocount_80_osize_18_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.301 true_negative_rate:1.000 true_positive:4480 true_negative:9360 false_positive:0 false_negative:10413 
fr101_ocount_80_osize_18_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.255 true_negative_rate:1.000 true_positive:3800 true_negative:9360 false_positive:0 false_negative:11093 
fr101_ocount_80_osize_18_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.222 true_negative_rate:1.000 true_positive:3301 true_negative:9360 false_positive:0 false_negative:11592 
fr101_ocount_80_osize_18_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.185 true_negative_rate:1.000 true_positive:2758 true_negative:9360 false_positive:0 false_negative:12135 
fr101_ocount_80_osize_18_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.141 true_negative_rate:1.000 true_positive:2099 true_negative:9360 false_positive:0 false_negative:12794 
fr101_ocount_80_osize_18_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.107 true_negative_rate:1.000 true_positive:1589 true_negative:9360 false_positive:0 false_negative:13304 
fr101_ocount_80_osize_18_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.074 true_negative_rate:1.000 true_positive:1101 true_negative:9360 false_positive:0 false_negative:13792 
fr101_ocount_80_osize_18_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.041 true_negative_rate:1.000 true_positive:609 true_negative:9360 false_positive:0 false_negative:14284 
fr101_ocount_80_osize_18_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.012 true_negative_rate:1.000 true_positive:177 true_negative:9360 false_positive:0 false_negative:14716 
fr101_ocount_80_osize_18_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.004 true_negative_rate:1.000 true_positive:64 true_negative:9360 false_positive:0 false_negative:14829 
fr101_ocount_80_osize_18_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:32 true_negative:9360 false_positive:0 false_negative:14861 
fr101_ocount_80_osize_18_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:10 true_negative:9360 false_positive:0 false_negative:14883 
fr101_ocount_80_osize_18_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:9360 false_positive:0 false_negative:14892 
