fr101_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.000 precision:0.942 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:922 false_negative:0 
fr101_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.050 precision:0.945 recall:0.923 true_negative_rate:0.130 true_positive:13743 true_negative:120 false_positive:802 false_negative:1150 
fr101_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.100 precision:0.979 recall:0.799 true_negative_rate:0.726 true_positive:11904 true_negative:669 false_positive:253 false_negative:2989 
fr101_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.150 precision:0.992 recall:0.664 true_negative_rate:0.919 true_positive:9884 true_negative:847 false_positive:75 false_negative:5009 
fr101_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.200 precision:0.996 recall:0.552 true_negative_rate:0.969 true_positive:8227 true_negative:893 false_positive:29 false_negative:6666 
fr101_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.250 precision:0.997 recall:0.479 true_negative_rate:0.978 true_positive:7127 true_negative:902 false_positive:20 false_negative:7766 
fr101_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.300 precision:0.998 recall:0.419 true_negative_rate:0.984 true_positive:6242 true_negative:907 false_positive:15 false_negative:8651 
fr101_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.350 precision:0.999 recall:0.378 true_negative_rate:0.996 true_positive:5628 true_negative:918 false_positive:4 false_negative:9265 
fr101_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.331 true_negative_rate:0.998 true_positive:4935 true_negative:920 false_positive:2 false_negative:9958 
fr101_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.288 true_negative_rate:0.999 true_positive:4296 true_negative:921 false_positive:1 false_negative:10597 
fr101_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.257 true_negative_rate:1.000 true_positive:3828 true_negative:922 false_positive:0 false_negative:11065 
fr101_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.224 true_negative_rate:1.000 true_positive:3330 true_negative:922 false_positive:0 false_negative:11563 
fr101_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.194 true_negative_rate:1.000 true_positive:2886 true_negative:922 false_positive:0 false_negative:12007 
fr101_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.152 true_negative_rate:1.000 true_positive:2260 true_negative:922 false_positive:0 false_negative:12633 
fr101_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.116 true_negative_rate:1.000 true_positive:1725 true_negative:922 false_positive:0 false_negative:13168 
fr101_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.088 true_negative_rate:1.000 true_positive:1313 true_negative:922 false_positive:0 false_negative:13580 
fr101_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.058 true_negative_rate:1.000 true_positive:864 true_negative:922 false_positive:0 false_negative:14029 
fr101_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.027 true_negative_rate:1.000 true_positive:399 true_negative:922 false_positive:0 false_negative:14494 
fr101_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.010 true_negative_rate:1.000 true_positive:146 true_negative:922 false_positive:0 false_negative:14747 
fr101_ocount_20_osize_12_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:35 true_negative:922 false_positive:0 false_negative:14858 
fr101_ocount_20_osize_12_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:922 false_positive:0 false_negative:14892 
