fhw_ocount_140_osize_2_otype_SQUARE.png threshold:0.000 precision:0.991 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:315 false_negative:0 
fhw_ocount_140_osize_2_otype_SQUARE.png threshold:0.050 precision:0.996 recall:0.937 true_negative_rate:0.562 true_positive:32625 true_negative:177 false_positive:138 false_negative:2206 
fhw_ocount_140_osize_2_otype_SQUARE.png threshold:0.100 precision:0.999 recall:0.784 true_negative_rate:0.889 true_positive:27307 true_negative:280 false_positive:35 false_negative:7524 
fhw_ocount_140_osize_2_otype_SQUARE.png threshold:0.150 precision:1.000 recall:0.605 true_negative_rate:0.968 true_positive:21068 true_negative:305 false_positive:10 false_negative:13763 
fhw_ocount_140_osize_2_otype_SQUARE.png threshold:0.200 precision:1.000 recall:0.472 true_negative_rate:0.981 true_positive:16434 true_negative:309 false_positive:6 false_negative:18397 
fhw_ocount_140_osize_2_otype_SQUARE.png threshold:0.250 precision:1.000 recall:0.394 true_negative_rate:0.990 true_positive:13729 true_negative:312 false_positive:3 false_negative:21102 
fhw_ocount_140_osize_2_otype_SQUARE.png threshold:0.300 precision:1.000 recall:0.329 true_negative_rate:0.990 true_positive:11474 true_negative:312 false_positive:3 false_negative:23357 
fhw_ocount_140_osize_2_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.275 true_negative_rate:0.997 true_positive:9586 true_negative:314 false_positive:1 false_negative:25245 
fhw_ocount_140_osize_2_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.229 true_negative_rate:0.997 true_positive:7987 true_negative:314 false_positive:1 false_negative:26844 
fhw_ocount_140_osize_2_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.189 true_negative_rate:0.997 true_positive:6598 true_negative:314 false_positive:1 false_negative:28233 
fhw_ocount_140_osize_2_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.147 true_negative_rate:0.997 true_positive:5123 true_negative:314 false_positive:1 false_negative:29708 
fhw_ocount_140_osize_2_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.115 true_negative_rate:1.000 true_positive:3998 true_negative:315 false_positive:0 false_negative:30833 
fhw_ocount_140_osize_2_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.082 true_negative_rate:1.000 true_positive:2856 true_negative:315 false_positive:0 false_negative:31975 
fhw_ocount_140_osize_2_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.053 true_negative_rate:1.000 true_positive:1858 true_negative:315 false_positive:0 false_negative:32973 
fhw_ocount_140_osize_2_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.038 true_negative_rate:1.000 true_positive:1331 true_negative:315 false_positive:0 false_negative:33500 
fhw_ocount_140_osize_2_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.029 true_negative_rate:1.000 true_positive:1019 true_negative:315 false_positive:0 false_negative:33812 
fhw_ocount_140_osize_2_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.021 true_negative_rate:1.000 true_positive:726 true_negative:315 false_positive:0 false_negative:34105 
fhw_ocount_140_osize_2_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:305 true_negative:315 false_positive:0 false_negative:34526 
fhw_ocount_140_osize_2_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:75 true_negative:315 false_positive:0 false_negative:34756 
fhw_ocount_140_osize_2_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:18 true_negative:315 false_positive:0 false_negative:34813 
fhw_ocount_140_osize_2_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:315 false_positive:0 false_negative:34830 
