csail_ocount_40_osize_9_otype_SQUARE.png threshold:0.000 precision:0.933 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:1203 false_negative:0 
csail_ocount_40_osize_9_otype_SQUARE.png threshold:0.050 precision:0.933 recall:0.942 true_negative_rate:0.045 true_positive:15875 true_negative:54 false_positive:1149 false_negative:982 
csail_ocount_40_osize_9_otype_SQUARE.png threshold:0.100 precision:0.955 recall:0.807 true_negative_rate:0.467 true_positive:13598 true_negative:562 false_positive:641 false_negative:3259 
csail_ocount_40_osize_9_otype_SQUARE.png threshold:0.150 precision:0.985 recall:0.608 true_negative_rate:0.874 true_positive:10247 true_negative:1051 false_positive:152 false_negative:6610 
csail_ocount_40_osize_9_otype_SQUARE.png threshold:0.200 precision:0.991 recall:0.430 true_negative_rate:0.945 true_positive:7243 true_negative:1137 false_positive:66 false_negative:9614 
csail_ocount_40_osize_9_otype_SQUARE.png threshold:0.250 precision:0.996 recall:0.313 true_negative_rate:0.983 true_positive:5279 true_negative:1183 false_positive:20 false_negative:11578 
csail_ocount_40_osize_9_otype_SQUARE.png threshold:0.300 precision:0.998 recall:0.237 true_negative_rate:0.993 true_positive:3993 true_negative:1195 false_positive:8 false_negative:12864 
csail_ocount_40_osize_9_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.181 true_negative_rate:1.000 true_positive:3057 true_negative:1203 false_positive:0 false_negative:13800 
csail_ocount_40_osize_9_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.133 true_negative_rate:1.000 true_positive:2249 true_negative:1203 false_positive:0 false_negative:14608 
csail_ocount_40_osize_9_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.096 true_negative_rate:1.000 true_positive:1619 true_negative:1203 false_positive:0 false_negative:15238 
csail_ocount_40_osize_9_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:1026 true_negative:1203 false_positive:0 false_negative:15831 
csail_ocount_40_osize_9_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.034 true_negative_rate:1.000 true_positive:580 true_negative:1203 false_positive:0 false_negative:16277 
csail_ocount_40_osize_9_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.020 true_negative_rate:1.000 true_positive:329 true_negative:1203 false_positive:0 false_negative:16528 
csail_ocount_40_osize_9_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.007 true_negative_rate:1.000 true_positive:125 true_negative:1203 false_positive:0 false_negative:16732 
csail_ocount_40_osize_9_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:43 true_negative:1203 false_positive:0 false_negative:16814 
csail_ocount_40_osize_9_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:27 true_negative:1203 false_positive:0 false_negative:16830 
csail_ocount_40_osize_9_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:18 true_negative:1203 false_positive:0 false_negative:16839 
csail_ocount_40_osize_9_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:9 true_negative:1203 false_positive:0 false_negative:16848 
csail_ocount_40_osize_9_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:4 true_negative:1203 false_positive:0 false_negative:16853 
csail_ocount_40_osize_9_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:1203 false_positive:0 false_negative:16854 
csail_ocount_40_osize_9_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1203 false_positive:0 false_negative:16856 
