csail_ocount_100_osize_13_otype_RECTANGLE.png threshold:0.000 precision:0.791 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:4467 false_negative:0 
csail_ocount_100_osize_13_otype_RECTANGLE.png threshold:0.050 precision:0.789 recall:0.940 true_negative_rate:0.053 true_positive:15846 true_negative:236 false_positive:4231 false_negative:1011 
csail_ocount_100_osize_13_otype_RECTANGLE.png threshold:0.100 precision:0.809 recall:0.815 true_negative_rate:0.274 true_positive:13732 true_negative:1222 false_positive:3245 false_negative:3125 
csail_ocount_100_osize_13_otype_RECTANGLE.png threshold:0.150 precision:0.865 recall:0.624 true_negative_rate:0.633 true_positive:10522 true_negative:2826 false_positive:1641 false_negative:6335 
csail_ocount_100_osize_13_otype_RECTANGLE.png threshold:0.200 precision:0.911 recall:0.443 true_negative_rate:0.837 true_positive:7474 true_negative:3739 false_positive:728 false_negative:9383 
csail_ocount_100_osize_13_otype_RECTANGLE.png threshold:0.250 precision:0.937 recall:0.315 true_negative_rate:0.921 true_positive:5302 true_negative:4113 false_positive:354 false_negative:11555 
csail_ocount_100_osize_13_otype_RECTANGLE.png threshold:0.300 precision:0.979 recall:0.235 true_negative_rate:0.981 true_positive:3965 true_negative:4383 false_positive:84 false_negative:12892 
csail_ocount_100_osize_13_otype_RECTANGLE.png threshold:0.350 precision:0.995 recall:0.178 true_negative_rate:0.997 true_positive:2996 true_negative:4452 false_positive:15 false_negative:13861 
csail_ocount_100_osize_13_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.128 true_negative_rate:1.000 true_positive:2161 true_negative:4466 false_positive:1 false_negative:14696 
csail_ocount_100_osize_13_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.091 true_negative_rate:1.000 true_positive:1532 true_negative:4467 false_positive:0 false_negative:15325 
csail_ocount_100_osize_13_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.057 true_negative_rate:1.000 true_positive:955 true_negative:4467 false_positive:0 false_negative:15902 
csail_ocount_100_osize_13_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.033 true_negative_rate:1.000 true_positive:559 true_negative:4467 false_positive:0 false_negative:16298 
csail_ocount_100_osize_13_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.017 true_negative_rate:1.000 true_positive:279 true_negative:4467 false_positive:0 false_negative:16578 
csail_ocount_100_osize_13_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.006 true_negative_rate:1.000 true_positive:104 true_negative:4467 false_positive:0 false_negative:16753 
csail_ocount_100_osize_13_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:36 true_negative:4467 false_positive:0 false_negative:16821 
csail_ocount_100_osize_13_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:24 true_negative:4467 false_positive:0 false_negative:16833 
csail_ocount_100_osize_13_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:17 true_negative:4467 false_positive:0 false_negative:16840 
csail_ocount_100_osize_13_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:10 true_negative:4467 false_positive:0 false_negative:16847 
csail_ocount_100_osize_13_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:4 true_negative:4467 false_positive:0 false_negative:16853 
csail_ocount_100_osize_13_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:2 true_negative:4467 false_positive:0 false_negative:16855 
csail_ocount_100_osize_13_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:4467 false_positive:0 false_negative:16856 
