csail_ocount_20_osize_3_otype_SQUARE.png threshold:0.000 precision:0.995 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:88 false_negative:0 
csail_ocount_20_osize_3_otype_SQUARE.png threshold:0.050 precision:0.997 recall:0.976 true_negative_rate:0.398 true_positive:16451 true_negative:35 false_positive:53 false_negative:406 
csail_ocount_20_osize_3_otype_SQUARE.png threshold:0.100 precision:0.999 recall:0.897 true_negative_rate:0.864 true_positive:15120 true_negative:76 false_positive:12 false_negative:1737 
csail_ocount_20_osize_3_otype_SQUARE.png threshold:0.150 precision:1.000 recall:0.747 true_negative_rate:0.943 true_positive:12591 true_negative:83 false_positive:5 false_negative:4266 
csail_ocount_20_osize_3_otype_SQUARE.png threshold:0.200 precision:1.000 recall:0.563 true_negative_rate:0.977 true_positive:9495 true_negative:86 false_positive:2 false_negative:7362 
csail_ocount_20_osize_3_otype_SQUARE.png threshold:0.250 precision:1.000 recall:0.404 true_negative_rate:1.000 true_positive:6808 true_negative:88 false_positive:0 false_negative:10049 
csail_ocount_20_osize_3_otype_SQUARE.png threshold:0.300 precision:1.000 recall:0.294 true_negative_rate:1.000 true_positive:4962 true_negative:88 false_positive:0 false_negative:11895 
csail_ocount_20_osize_3_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.219 true_negative_rate:1.000 true_positive:3686 true_negative:88 false_positive:0 false_negative:13171 
csail_ocount_20_osize_3_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.156 true_negative_rate:1.000 true_positive:2628 true_negative:88 false_positive:0 false_negative:14229 
csail_ocount_20_osize_3_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.103 true_negative_rate:1.000 true_positive:1732 true_negative:88 false_positive:0 false_negative:15125 
csail_ocount_20_osize_3_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.065 true_negative_rate:1.000 true_positive:1088 true_negative:88 false_positive:0 false_negative:15769 
csail_ocount_20_osize_3_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.038 true_negative_rate:1.000 true_positive:647 true_negative:88 false_positive:0 false_negative:16210 
csail_ocount_20_osize_3_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.021 true_negative_rate:1.000 true_positive:360 true_negative:88 false_positive:0 false_negative:16497 
csail_ocount_20_osize_3_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:149 true_negative:88 false_positive:0 false_negative:16708 
csail_ocount_20_osize_3_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:54 true_negative:88 false_positive:0 false_negative:16803 
csail_ocount_20_osize_3_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:26 true_negative:88 false_positive:0 false_negative:16831 
csail_ocount_20_osize_3_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:19 true_negative:88 false_positive:0 false_negative:16838 
csail_ocount_20_osize_3_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:10 true_negative:88 false_positive:0 false_negative:16847 
csail_ocount_20_osize_3_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:88 false_positive:0 false_negative:16851 
csail_ocount_20_osize_3_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:88 false_positive:0 false_negative:16854 
csail_ocount_20_osize_3_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:88 false_positive:0 false_negative:16856 
