aces_publicb_ocount_60_osize_8_otype_RECTANGLE.png threshold:0.000 precision:0.968 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:1250 false_negative:0 
aces_publicb_ocount_60_osize_8_otype_RECTANGLE.png threshold:0.050 precision:0.986 recall:0.860 true_negative_rate:0.622 true_positive:32495 true_negative:777 false_positive:473 false_negative:5300 
aces_publicb_ocount_60_osize_8_otype_RECTANGLE.png threshold:0.100 precision:0.996 recall:0.718 true_negative_rate:0.909 true_positive:27143 true_negative:1136 false_positive:114 false_negative:10652 
aces_publicb_ocount_60_osize_8_otype_RECTANGLE.png threshold:0.150 precision:0.997 recall:0.620 true_negative_rate:0.950 true_positive:23438 true_negative:1188 false_positive:62 false_negative:14357 
aces_publicb_ocount_60_osize_8_otype_RECTANGLE.png threshold:0.200 precision:0.998 recall:0.542 true_negative_rate:0.964 true_positive:20471 true_negative:1205 false_positive:45 false_negative:17324 
aces_publicb_ocount_60_osize_8_otype_RECTANGLE.png threshold:0.250 precision:0.998 recall:0.475 true_negative_rate:0.971 true_positive:17961 true_negative:1214 false_positive:36 false_negative:19834 
aces_publicb_ocount_60_osize_8_otype_RECTANGLE.png threshold:0.300 precision:0.999 recall:0.420 true_negative_rate:0.987 true_positive:15864 true_negative:1234 false_positive:16 false_negative:21931 
aces_publicb_ocount_60_osize_8_otype_RECTANGLE.png threshold:0.350 precision:0.999 recall:0.356 true_negative_rate:0.987 true_positive:13463 true_negative:1234 false_positive:16 false_negative:24332 
aces_publicb_ocount_60_osize_8_otype_RECTANGLE.png threshold:0.400 precision:0.999 recall:0.288 true_negative_rate:0.987 true_positive:10874 true_negative:1234 false_positive:16 false_negative:26921 
aces_publicb_ocount_60_osize_8_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.231 true_negative_rate:0.999 true_positive:8738 true_negative:1249 false_positive:1 false_negative:29057 
aces_publicb_ocount_60_osize_8_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.184 true_negative_rate:1.000 true_positive:6958 true_negative:1250 false_positive:0 false_negative:30837 
aces_publicb_ocount_60_osize_8_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.140 true_negative_rate:1.000 true_positive:5308 true_negative:1250 false_positive:0 false_negative:32487 
aces_publicb_ocount_60_osize_8_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.099 true_negative_rate:1.000 true_positive:3752 true_negative:1250 false_positive:0 false_negative:34043 
aces_publicb_ocount_60_osize_8_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.066 true_negative_rate:1.000 true_positive:2512 true_negative:1250 false_positive:0 false_negative:35283 
aces_publicb_ocount_60_osize_8_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.034 true_negative_rate:1.000 true_positive:1286 true_negative:1250 false_positive:0 false_negative:36509 
aces_publicb_ocount_60_osize_8_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:500 true_negative:1250 false_positive:0 false_negative:37295 
aces_publicb_ocount_60_osize_8_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:59 true_negative:1250 false_positive:0 false_negative:37736 
aces_publicb_ocount_60_osize_8_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:36 true_negative:1250 false_positive:0 false_negative:37759 
aces_publicb_ocount_60_osize_8_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:1250 false_positive:0 false_negative:37770 
aces_publicb_ocount_60_osize_8_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:1250 false_positive:0 false_negative:37783 
aces_publicb_ocount_60_osize_8_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1250 false_positive:0 false_negative:37794 
