aces_publicb_ocount_40_osize_10_otype_RECTANGLE.png threshold:0.000 precision:0.973 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:1055 false_negative:0 
aces_publicb_ocount_40_osize_10_otype_RECTANGLE.png threshold:0.050 precision:0.987 recall:0.859 true_negative_rate:0.582 true_positive:32462 true_negative:614 false_positive:441 false_negative:5333 
aces_publicb_ocount_40_osize_10_otype_RECTANGLE.png threshold:0.100 precision:0.998 recall:0.717 true_negative_rate:0.954 true_positive:27111 true_negative:1006 false_positive:49 false_negative:10684 
aces_publicb_ocount_40_osize_10_otype_RECTANGLE.png threshold:0.150 precision:0.999 recall:0.619 true_negative_rate:0.983 true_positive:23392 true_negative:1037 false_positive:18 false_negative:14403 
aces_publicb_ocount_40_osize_10_otype_RECTANGLE.png threshold:0.200 precision:0.999 recall:0.539 true_negative_rate:0.986 true_positive:20363 true_negative:1040 false_positive:15 false_negative:17432 
aces_publicb_ocount_40_osize_10_otype_RECTANGLE.png threshold:0.250 precision:0.999 recall:0.474 true_negative_rate:0.986 true_positive:17919 true_negative:1040 false_positive:15 false_negative:19876 
aces_publicb_ocount_40_osize_10_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.418 true_negative_rate:0.993 true_positive:15817 true_negative:1048 false_positive:7 false_negative:21978 
aces_publicb_ocount_40_osize_10_otype_RECTANGLE.png threshold:0.350 precision:0.999 recall:0.355 true_negative_rate:0.993 true_positive:13408 true_negative:1048 false_positive:7 false_negative:24387 
aces_publicb_ocount_40_osize_10_otype_RECTANGLE.png threshold:0.400 precision:0.999 recall:0.284 true_negative_rate:0.993 true_positive:10749 true_negative:1048 false_positive:7 false_negative:27046 
aces_publicb_ocount_40_osize_10_otype_RECTANGLE.png threshold:0.450 precision:0.999 recall:0.230 true_negative_rate:0.993 true_positive:8675 true_negative:1048 false_positive:7 false_negative:29120 
aces_publicb_ocount_40_osize_10_otype_RECTANGLE.png threshold:0.500 precision:0.999 recall:0.183 true_negative_rate:0.993 true_positive:6930 true_negative:1048 false_positive:7 false_negative:30865 
aces_publicb_ocount_40_osize_10_otype_RECTANGLE.png threshold:0.550 precision:0.999 recall:0.141 true_negative_rate:0.993 true_positive:5320 true_negative:1048 false_positive:7 false_negative:32475 
aces_publicb_ocount_40_osize_10_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.098 true_negative_rate:1.000 true_positive:3707 true_negative:1055 false_positive:0 false_negative:34088 
aces_publicb_ocount_40_osize_10_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.065 true_negative_rate:1.000 true_positive:2467 true_negative:1055 false_positive:0 false_negative:35328 
aces_publicb_ocount_40_osize_10_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.033 true_negative_rate:1.000 true_positive:1254 true_negative:1055 false_positive:0 false_negative:36541 
aces_publicb_ocount_40_osize_10_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:482 true_negative:1055 false_positive:0 false_negative:37313 
aces_publicb_ocount_40_osize_10_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:58 true_negative:1055 false_positive:0 false_negative:37737 
aces_publicb_ocount_40_osize_10_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:33 true_negative:1055 false_positive:0 false_negative:37762 
aces_publicb_ocount_40_osize_10_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:24 true_negative:1055 false_positive:0 false_negative:37771 
aces_publicb_ocount_40_osize_10_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:1055 false_positive:0 false_negative:37783 
aces_publicb_ocount_40_osize_10_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1055 false_positive:0 false_negative:37794 
