edmonton_ocount_80_osize_7_otype_SQUARE.png threshold:0.000 precision:0.970 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:1363 false_negative:0 
edmonton_ocount_80_osize_7_otype_SQUARE.png threshold:0.050 precision:0.995 recall:0.703 true_negative_rate:0.895 true_positive:31358 true_negative:1220 false_positive:143 false_negative:13229 
edmonton_ocount_80_osize_7_otype_SQUARE.png threshold:0.100 precision:0.999 recall:0.441 true_negative_rate:0.990 true_positive:19665 true_negative:1349 false_positive:14 false_negative:24922 
edmonton_ocount_80_osize_7_otype_SQUARE.png threshold:0.150 precision:1.000 recall:0.303 true_negative_rate:1.000 true_positive:13500 true_negative:1363 false_positive:0 false_negative:31087 
edmonton_ocount_80_osize_7_otype_SQUARE.png threshold:0.200 precision:1.000 recall:0.217 true_negative_rate:1.000 true_positive:9660 true_negative:1363 false_positive:0 false_negative:34927 
edmonton_ocount_80_osize_7_otype_SQUARE.png threshold:0.250 precision:1.000 recall:0.165 true_negative_rate:1.000 true_positive:7371 true_negative:1363 false_positive:0 false_negative:37216 
edmonton_ocount_80_osize_7_otype_SQUARE.png threshold:0.300 precision:1.000 recall:0.128 true_negative_rate:1.000 true_positive:5718 true_negative:1363 false_positive:0 false_negative:38869 
edmonton_ocount_80_osize_7_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.109 true_negative_rate:1.000 true_positive:4871 true_negative:1363 false_positive:0 false_negative:39716 
edmonton_ocount_80_osize_7_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.088 true_negative_rate:1.000 true_positive:3943 true_negative:1363 false_positive:0 false_negative:40644 
edmonton_ocount_80_osize_7_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3623 true_negative:1363 false_positive:0 false_negative:40964 
edmonton_ocount_80_osize_7_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.074 true_negative_rate:1.000 true_positive:3317 true_negative:1363 false_positive:0 false_negative:41270 
edmonton_ocount_80_osize_7_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3109 true_negative:1363 false_positive:0 false_negative:41478 
edmonton_ocount_80_osize_7_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.069 true_negative_rate:1.000 true_positive:3057 true_negative:1363 false_positive:0 false_negative:41530 
edmonton_ocount_80_osize_7_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2700 true_negative:1363 false_positive:0 false_negative:41887 
edmonton_ocount_80_osize_7_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.015 true_negative_rate:1.000 true_positive:666 true_negative:1363 false_positive:0 false_negative:43921 
edmonton_ocount_80_osize_7_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:401 true_negative:1363 false_positive:0 false_negative:44186 
edmonton_ocount_80_osize_7_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:5 true_negative:1363 false_positive:0 false_negative:44582 
edmonton_ocount_80_osize_7_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1363 false_positive:0 false_negative:44586 
edmonton_ocount_80_osize_7_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1363 false_positive:0 false_negative:44586 
edmonton_ocount_80_osize_7_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1363 false_positive:0 false_negative:44586 
edmonton_ocount_80_osize_7_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1363 false_positive:0 false_negative:44586 
