aces_publicb_ocount_140_osize_7_otype_RECTANGLE.png threshold:0.000 precision:0.946 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:2143 false_negative:0 
aces_publicb_ocount_140_osize_7_otype_RECTANGLE.png threshold:0.050 precision:0.988 recall:0.859 true_negative_rate:0.819 true_positive:32478 true_negative:1756 false_positive:387 false_negative:5317 
aces_publicb_ocount_140_osize_7_otype_RECTANGLE.png threshold:0.100 precision:0.997 recall:0.719 true_negative_rate:0.958 true_positive:27186 true_negative:2053 false_positive:90 false_negative:10609 
aces_publicb_ocount_140_osize_7_otype_RECTANGLE.png threshold:0.150 precision:0.998 recall:0.620 true_negative_rate:0.976 true_positive:23432 true_negative:2091 false_positive:52 false_negative:14363 
aces_publicb_ocount_140_osize_7_otype_RECTANGLE.png threshold:0.200 precision:0.998 recall:0.542 true_negative_rate:0.986 true_positive:20470 true_negative:2112 false_positive:31 false_negative:17325 
aces_publicb_ocount_140_osize_7_otype_RECTANGLE.png threshold:0.250 precision:0.999 recall:0.479 true_negative_rate:0.991 true_positive:18097 true_negative:2123 false_positive:20 false_negative:19698 
aces_publicb_ocount_140_osize_7_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.421 true_negative_rate:0.999 true_positive:15926 true_negative:2140 false_positive:3 false_negative:21869 
aces_publicb_ocount_140_osize_7_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.358 true_negative_rate:1.000 true_positive:13531 true_negative:2142 false_positive:1 false_negative:24264 
aces_publicb_ocount_140_osize_7_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.288 true_negative_rate:1.000 true_positive:10867 true_negative:2142 false_positive:1 false_negative:26928 
aces_publicb_ocount_140_osize_7_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.231 true_negative_rate:1.000 true_positive:8726 true_negative:2143 false_positive:0 false_negative:29069 
aces_publicb_ocount_140_osize_7_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.185 true_negative_rate:1.000 true_positive:6985 true_negative:2143 false_positive:0 false_negative:30810 
aces_publicb_ocount_140_osize_7_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.142 true_negative_rate:1.000 true_positive:5356 true_negative:2143 false_positive:0 false_negative:32439 
aces_publicb_ocount_140_osize_7_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.101 true_negative_rate:1.000 true_positive:3819 true_negative:2143 false_positive:0 false_negative:33976 
aces_publicb_ocount_140_osize_7_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:2557 true_negative:2143 false_positive:0 false_negative:35238 
aces_publicb_ocount_140_osize_7_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:1347 true_negative:2143 false_positive:0 false_negative:36448 
aces_publicb_ocount_140_osize_7_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.014 true_negative_rate:1.000 true_positive:523 true_negative:2143 false_positive:0 false_negative:37272 
aces_publicb_ocount_140_osize_7_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:70 true_negative:2143 false_positive:0 false_negative:37725 
aces_publicb_ocount_140_osize_7_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:36 true_negative:2143 false_positive:0 false_negative:37759 
aces_publicb_ocount_140_osize_7_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:27 true_negative:2143 false_positive:0 false_negative:37768 
aces_publicb_ocount_140_osize_7_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:2143 false_positive:0 false_negative:37783 
aces_publicb_ocount_140_osize_7_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:2143 false_positive:0 false_negative:37794 
