csail_ocount_180_osize_2_otype_SQUARE.png threshold:0.000 precision:0.975 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:431 false_negative:0 
csail_ocount_180_osize_2_otype_SQUARE.png threshold:0.050 precision:0.990 recall:0.941 true_negative_rate:0.626 true_positive:15863 true_negative:270 false_positive:161 false_negative:994 
csail_ocount_180_osize_2_otype_SQUARE.png threshold:0.100 precision:0.996 recall:0.804 true_negative_rate:0.882 true_positive:13556 true_negative:380 false_positive:51 false_negative:3301 
csail_ocount_180_osize_2_otype_SQUARE.png threshold:0.150 precision:0.998 recall:0.601 true_negative_rate:0.956 true_positive:10136 true_negative:412 false_positive:19 false_negative:6721 
csail_ocount_180_osize_2_otype_SQUARE.png threshold:0.200 precision:0.999 recall:0.420 true_negative_rate:0.988 true_positive:7087 true_negative:426 false_positive:5 false_negative:9770 
csail_ocount_180_osize_2_otype_SQUARE.png threshold:0.250 precision:1.000 recall:0.309 true_negative_rate:0.995 true_positive:5216 true_negative:429 false_positive:2 false_negative:11641 
csail_ocount_180_osize_2_otype_SQUARE.png threshold:0.300 precision:1.000 recall:0.236 true_negative_rate:1.000 true_positive:3975 true_negative:431 false_positive:0 false_negative:12882 
csail_ocount_180_osize_2_otype_SQUARE.png threshold:0.350 precision:1.000 recall:0.179 true_negative_rate:1.000 true_positive:3014 true_negative:431 false_positive:0 false_negative:13843 
csail_ocount_180_osize_2_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.131 true_negative_rate:1.000 true_positive:2210 true_negative:431 false_positive:0 false_negative:14647 
csail_ocount_180_osize_2_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.096 true_negative_rate:1.000 true_positive:1613 true_negative:431 false_positive:0 false_negative:15244 
csail_ocount_180_osize_2_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:1022 true_negative:431 false_positive:0 false_negative:15835 
csail_ocount_180_osize_2_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.034 true_negative_rate:1.000 true_positive:577 true_negative:431 false_positive:0 false_negative:16280 
csail_ocount_180_osize_2_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.019 true_negative_rate:1.000 true_positive:321 true_negative:431 false_positive:0 false_negative:16536 
csail_ocount_180_osize_2_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.007 true_negative_rate:1.000 true_positive:113 true_negative:431 false_positive:0 false_negative:16744 
csail_ocount_180_osize_2_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:43 true_negative:431 false_positive:0 false_negative:16814 
csail_ocount_180_osize_2_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:431 false_positive:0 false_negative:16832 
csail_ocount_180_osize_2_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:18 true_negative:431 false_positive:0 false_negative:16839 
csail_ocount_180_osize_2_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:12 true_negative:431 false_positive:0 false_negative:16845 
csail_ocount_180_osize_2_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:5 true_negative:431 false_positive:0 false_negative:16852 
csail_ocount_180_osize_2_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:431 false_positive:0 false_negative:16854 
csail_ocount_180_osize_2_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:431 false_positive:0 false_negative:16856 
