aces_publicb_ocount_60_osize_4_otype_RECTANGLE.png threshold:0.000 precision:0.991 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:357 false_negative:0 
aces_publicb_ocount_60_osize_4_otype_RECTANGLE.png threshold:0.050 precision:0.998 recall:0.858 true_negative_rate:0.835 true_positive:32432 true_negative:298 false_positive:59 false_negative:5363 
aces_publicb_ocount_60_osize_4_otype_RECTANGLE.png threshold:0.100 precision:0.999 recall:0.717 true_negative_rate:0.941 true_positive:27105 true_negative:336 false_positive:21 false_negative:10690 
aces_publicb_ocount_60_osize_4_otype_RECTANGLE.png threshold:0.150 precision:0.999 recall:0.618 true_negative_rate:0.964 true_positive:23364 true_negative:344 false_positive:13 false_negative:14431 
aces_publicb_ocount_60_osize_4_otype_RECTANGLE.png threshold:0.200 precision:1.000 recall:0.540 true_negative_rate:0.972 true_positive:20404 true_negative:347 false_positive:10 false_negative:17391 
aces_publicb_ocount_60_osize_4_otype_RECTANGLE.png threshold:0.250 precision:0.999 recall:0.475 true_negative_rate:0.975 true_positive:17948 true_negative:348 false_positive:9 false_negative:19847 
aces_publicb_ocount_60_osize_4_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.420 true_negative_rate:0.986 true_positive:15872 true_negative:352 false_positive:5 false_negative:21923 
aces_publicb_ocount_60_osize_4_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.357 true_negative_rate:1.000 true_positive:13492 true_negative:357 false_positive:0 false_negative:24303 
aces_publicb_ocount_60_osize_4_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.287 true_negative_rate:1.000 true_positive:10843 true_negative:357 false_positive:0 false_negative:26952 
aces_publicb_ocount_60_osize_4_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.230 true_negative_rate:1.000 true_positive:8702 true_negative:357 false_positive:0 false_negative:29093 
aces_publicb_ocount_60_osize_4_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.184 true_negative_rate:1.000 true_positive:6947 true_negative:357 false_positive:0 false_negative:30848 
aces_publicb_ocount_60_osize_4_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.140 true_negative_rate:1.000 true_positive:5307 true_negative:357 false_positive:0 false_negative:32488 
aces_publicb_ocount_60_osize_4_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.100 true_negative_rate:1.000 true_positive:3761 true_negative:357 false_positive:0 false_negative:34034 
aces_publicb_ocount_60_osize_4_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:1.000 true_positive:2524 true_negative:357 false_positive:0 false_negative:35271 
aces_publicb_ocount_60_osize_4_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.034 true_negative_rate:1.000 true_positive:1296 true_negative:357 false_positive:0 false_negative:36499 
aces_publicb_ocount_60_osize_4_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:503 true_negative:357 false_positive:0 false_negative:37292 
aces_publicb_ocount_60_osize_4_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:60 true_negative:357 false_positive:0 false_negative:37735 
aces_publicb_ocount_60_osize_4_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:35 true_negative:357 false_positive:0 false_negative:37760 
aces_publicb_ocount_60_osize_4_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:357 false_positive:0 false_negative:37770 
aces_publicb_ocount_60_osize_4_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:357 false_positive:0 false_negative:37783 
aces_publicb_ocount_60_osize_4_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:357 false_positive:0 false_negative:37794 
