fhw_ocount_20_osize_12_otype_RANDOM.png threshold:0.000 precision:0.969 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:1110 false_negative:0 
fhw_ocount_20_osize_12_otype_RANDOM.png threshold:0.050 precision:0.969 recall:0.940 true_negative_rate:0.055 true_positive:32744 true_negative:61 false_positive:1049 false_negative:2087 
fhw_ocount_20_osize_12_otype_RANDOM.png threshold:0.100 precision:0.974 recall:0.787 true_negative_rate:0.341 true_positive:27418 true_negative:379 false_positive:731 false_negative:7413 
fhw_ocount_20_osize_12_otype_RANDOM.png threshold:0.150 precision:0.985 recall:0.604 true_negative_rate:0.714 true_positive:21038 true_negative:793 false_positive:317 false_negative:13793 
fhw_ocount_20_osize_12_otype_RANDOM.png threshold:0.200 precision:0.994 recall:0.469 true_negative_rate:0.918 true_positive:16335 true_negative:1019 false_positive:91 false_negative:18496 
fhw_ocount_20_osize_12_otype_RANDOM.png threshold:0.250 precision:0.999 recall:0.389 true_negative_rate:0.991 true_positive:13547 true_negative:1100 false_positive:10 false_negative:21284 
fhw_ocount_20_osize_12_otype_RANDOM.png threshold:0.300 precision:1.000 recall:0.326 true_negative_rate:0.998 true_positive:11370 true_negative:1108 false_positive:2 false_negative:23461 
fhw_ocount_20_osize_12_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.270 true_negative_rate:1.000 true_positive:9387 true_negative:1110 false_positive:0 false_negative:25444 
fhw_ocount_20_osize_12_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.226 true_negative_rate:1.000 true_positive:7867 true_negative:1110 false_positive:0 false_negative:26964 
fhw_ocount_20_osize_12_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.185 true_negative_rate:1.000 true_positive:6451 true_negative:1110 false_positive:0 false_negative:28380 
fhw_ocount_20_osize_12_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.145 true_negative_rate:1.000 true_positive:5042 true_negative:1110 false_positive:0 false_negative:29789 
fhw_ocount_20_osize_12_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.113 true_negative_rate:1.000 true_positive:3923 true_negative:1110 false_positive:0 false_negative:30908 
fhw_ocount_20_osize_12_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.079 true_negative_rate:1.000 true_positive:2766 true_negative:1110 false_positive:0 false_negative:32065 
fhw_ocount_20_osize_12_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.051 true_negative_rate:1.000 true_positive:1767 true_negative:1110 false_positive:0 false_negative:33064 
fhw_ocount_20_osize_12_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.037 true_negative_rate:1.000 true_positive:1289 true_negative:1110 false_positive:0 false_negative:33542 
fhw_ocount_20_osize_12_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.029 true_negative_rate:1.000 true_positive:1002 true_negative:1110 false_positive:0 false_negative:33829 
fhw_ocount_20_osize_12_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.020 true_negative_rate:1.000 true_positive:704 true_negative:1110 false_positive:0 false_negative:34127 
fhw_ocount_20_osize_12_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.007 true_negative_rate:1.000 true_positive:234 true_negative:1110 false_positive:0 false_negative:34597 
fhw_ocount_20_osize_12_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:54 true_negative:1110 false_positive:0 false_negative:34777 
fhw_ocount_20_osize_12_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:15 true_negative:1110 false_positive:0 false_negative:34816 
fhw_ocount_20_osize_12_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1110 false_positive:0 false_negative:34830 
