fhw_ocount_140_osize_13_otype_RECTANGLE.png threshold:0.000 precision:0.844 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:6416 false_negative:0 
fhw_ocount_140_osize_13_otype_RECTANGLE.png threshold:0.050 precision:0.849 recall:0.941 true_negative_rate:0.093 true_positive:32789 true_negative:594 false_positive:5822 false_negative:2042 
fhw_ocount_140_osize_13_otype_RECTANGLE.png threshold:0.100 precision:0.867 recall:0.808 true_negative_rate:0.327 true_positive:28143 true_negative:2099 false_positive:4317 false_negative:6688 
fhw_ocount_140_osize_13_otype_RECTANGLE.png threshold:0.150 precision:0.914 recall:0.636 true_negative_rate:0.676 true_positive:22155 true_negative:4336 false_positive:2080 false_negative:12676 
fhw_ocount_140_osize_13_otype_RECTANGLE.png threshold:0.200 precision:0.949 recall:0.494 true_negative_rate:0.855 true_positive:17212 true_negative:5485 false_positive:931 false_negative:17619 
fhw_ocount_140_osize_13_otype_RECTANGLE.png threshold:0.250 precision:0.976 recall:0.403 true_negative_rate:0.946 true_positive:14025 true_negative:6067 false_positive:349 false_negative:20806 
fhw_ocount_140_osize_13_otype_RECTANGLE.png threshold:0.300 precision:0.989 recall:0.338 true_negative_rate:0.979 true_positive:11786 true_negative:6279 false_positive:137 false_negative:23045 
fhw_ocount_140_osize_13_otype_RECTANGLE.png threshold:0.350 precision:0.993 recall:0.283 true_negative_rate:0.989 true_positive:9874 true_negative:6343 false_positive:73 false_negative:24957 
fhw_ocount_140_osize_13_otype_RECTANGLE.png threshold:0.400 precision:0.995 recall:0.233 true_negative_rate:0.994 true_positive:8127 true_negative:6378 false_positive:38 false_negative:26704 
fhw_ocount_140_osize_13_otype_RECTANGLE.png threshold:0.450 precision:0.998 recall:0.191 true_negative_rate:0.998 true_positive:6669 true_negative:6400 false_positive:16 false_negative:28162 
fhw_ocount_140_osize_13_otype_RECTANGLE.png threshold:0.500 precision:0.998 recall:0.149 true_negative_rate:0.998 true_positive:5207 true_negative:6404 false_positive:12 false_negative:29624 
fhw_ocount_140_osize_13_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.118 true_negative_rate:1.000 true_positive:4107 true_negative:6416 false_positive:0 false_negative:30724 
fhw_ocount_140_osize_13_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.083 true_negative_rate:1.000 true_positive:2880 true_negative:6416 false_positive:0 false_negative:31951 
fhw_ocount_140_osize_13_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.055 true_negative_rate:1.000 true_positive:1907 true_negative:6416 false_positive:0 false_negative:32924 
fhw_ocount_140_osize_13_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.038 true_negative_rate:1.000 true_positive:1337 true_negative:6416 false_positive:0 false_negative:33494 
fhw_ocount_140_osize_13_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.030 true_negative_rate:1.000 true_positive:1035 true_negative:6416 false_positive:0 false_negative:33796 
fhw_ocount_140_osize_13_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.021 true_negative_rate:1.000 true_positive:728 true_negative:6416 false_positive:0 false_negative:34103 
fhw_ocount_140_osize_13_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:303 true_negative:6416 false_positive:0 false_negative:34528 
fhw_ocount_140_osize_13_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:100 true_negative:6416 false_positive:0 false_negative:34731 
fhw_ocount_140_osize_13_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:19 true_negative:6416 false_positive:0 false_negative:34812 
fhw_ocount_140_osize_13_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:6416 false_positive:0 false_negative:34830 
