csail_ocount_100_osize_9_otype_RANDOM.png threshold:0.000 precision:0.839 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:3227 false_negative:0 
csail_ocount_100_osize_9_otype_RANDOM.png threshold:0.050 precision:0.841 recall:0.962 true_negative_rate:0.048 true_positive:16221 true_negative:155 false_positive:3072 false_negative:636 
csail_ocount_100_osize_9_otype_RANDOM.png threshold:0.100 precision:0.859 recall:0.863 true_negative_rate:0.259 true_positive:14550 true_negative:836 false_positive:2391 false_negative:2307 
csail_ocount_100_osize_9_otype_RANDOM.png threshold:0.150 precision:0.888 recall:0.695 true_negative_rate:0.541 true_positive:11713 true_negative:1747 false_positive:1480 false_negative:5144 
csail_ocount_100_osize_9_otype_RANDOM.png threshold:0.200 precision:0.912 recall:0.512 true_negative_rate:0.742 true_positive:8636 true_negative:2394 false_positive:833 false_negative:8221 
csail_ocount_100_osize_9_otype_RANDOM.png threshold:0.250 precision:0.946 recall:0.359 true_negative_rate:0.892 true_positive:6055 true_negative:2880 false_positive:347 false_negative:10802 
csail_ocount_100_osize_9_otype_RANDOM.png threshold:0.300 precision:0.972 recall:0.262 true_negative_rate:0.961 true_positive:4414 true_negative:3100 false_positive:127 false_negative:12443 
csail_ocount_100_osize_9_otype_RANDOM.png threshold:0.350 precision:0.989 recall:0.192 true_negative_rate:0.989 true_positive:3230 true_negative:3192 false_positive:35 false_negative:13627 
csail_ocount_100_osize_9_otype_RANDOM.png threshold:0.400 precision:0.993 recall:0.140 true_negative_rate:0.995 true_positive:2356 true_negative:3210 false_positive:17 false_negative:14501 
csail_ocount_100_osize_9_otype_RANDOM.png threshold:0.450 precision:0.996 recall:0.095 true_negative_rate:0.998 true_positive:1609 true_negative:3221 false_positive:6 false_negative:15248 
csail_ocount_100_osize_9_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.058 true_negative_rate:1.000 true_positive:971 true_negative:3227 false_positive:0 false_negative:15886 
csail_ocount_100_osize_9_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.033 true_negative_rate:1.000 true_positive:558 true_negative:3227 false_positive:0 false_negative:16299 
csail_ocount_100_osize_9_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.018 true_negative_rate:1.000 true_positive:304 true_negative:3227 false_positive:0 false_negative:16553 
csail_ocount_100_osize_9_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.007 true_negative_rate:1.000 true_positive:123 true_negative:3227 false_positive:0 false_negative:16734 
csail_ocount_100_osize_9_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:37 true_negative:3227 false_positive:0 false_negative:16820 
csail_ocount_100_osize_9_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:24 true_negative:3227 false_positive:0 false_negative:16833 
csail_ocount_100_osize_9_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:19 true_negative:3227 false_positive:0 false_negative:16838 
csail_ocount_100_osize_9_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:9 true_negative:3227 false_positive:0 false_negative:16848 
csail_ocount_100_osize_9_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:4 true_negative:3227 false_positive:0 false_negative:16853 
csail_ocount_100_osize_9_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:2 true_negative:3227 false_positive:0 false_negative:16855 
csail_ocount_100_osize_9_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3227 false_positive:0 false_negative:16856 
