csail_ocount_80_osize_2_otype_RECTANGLE.png threshold:0.000 precision:0.990 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:176 false_negative:0 
csail_ocount_80_osize_2_otype_RECTANGLE.png threshold:0.050 precision:0.994 recall:0.977 true_negative_rate:0.438 true_positive:16464 true_negative:77 false_positive:99 false_negative:393 
csail_ocount_80_osize_2_otype_RECTANGLE.png threshold:0.100 precision:0.997 recall:0.899 true_negative_rate:0.778 true_positive:15152 true_negative:137 false_positive:39 false_negative:1705 
csail_ocount_80_osize_2_otype_RECTANGLE.png threshold:0.150 precision:0.999 recall:0.750 true_negative_rate:0.915 true_positive:12643 true_negative:161 false_positive:15 false_negative:4214 
csail_ocount_80_osize_2_otype_RECTANGLE.png threshold:0.200 precision:0.999 recall:0.566 true_negative_rate:0.966 true_positive:9548 true_negative:170 false_positive:6 false_negative:7309 
csail_ocount_80_osize_2_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.406 true_negative_rate:0.983 true_positive:6849 true_negative:173 false_positive:3 false_negative:10008 
csail_ocount_80_osize_2_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.296 true_negative_rate:0.994 true_positive:4990 true_negative:175 false_positive:1 false_negative:11867 
csail_ocount_80_osize_2_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.220 true_negative_rate:0.994 true_positive:3714 true_negative:175 false_positive:1 false_negative:13143 
csail_ocount_80_osize_2_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.157 true_negative_rate:1.000 true_positive:2644 true_negative:176 false_positive:0 false_negative:14213 
csail_ocount_80_osize_2_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.104 true_negative_rate:1.000 true_positive:1747 true_negative:176 false_positive:0 false_negative:15110 
csail_ocount_80_osize_2_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.066 true_negative_rate:1.000 true_positive:1105 true_negative:176 false_positive:0 false_negative:15752 
csail_ocount_80_osize_2_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.038 true_negative_rate:1.000 true_positive:648 true_negative:176 false_positive:0 false_negative:16209 
csail_ocount_80_osize_2_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.022 true_negative_rate:1.000 true_positive:370 true_negative:176 false_positive:0 false_negative:16487 
csail_ocount_80_osize_2_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:154 true_negative:176 false_positive:0 false_negative:16703 
csail_ocount_80_osize_2_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.004 true_negative_rate:1.000 true_positive:60 true_negative:176 false_positive:0 false_negative:16797 
csail_ocount_80_osize_2_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:26 true_negative:176 false_positive:0 false_negative:16831 
csail_ocount_80_osize_2_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:19 true_negative:176 false_positive:0 false_negative:16838 
csail_ocount_80_osize_2_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:10 true_negative:176 false_positive:0 false_negative:16847 
csail_ocount_80_osize_2_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:5 true_negative:176 false_positive:0 false_negative:16852 
csail_ocount_80_osize_2_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:176 false_positive:0 false_negative:16854 
csail_ocount_80_osize_2_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:176 false_positive:0 false_negative:16856 
