fhw_ocount_40_osize_4_otype_RECTANGLE.png threshold:0.000 precision:0.993 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:239 false_negative:0 
fhw_ocount_40_osize_4_otype_RECTANGLE.png threshold:0.050 precision:0.996 recall:0.934 true_negative_rate:0.435 true_positive:32545 true_negative:104 false_positive:135 false_negative:2286 
fhw_ocount_40_osize_4_otype_RECTANGLE.png threshold:0.100 precision:0.998 recall:0.779 true_negative_rate:0.820 true_positive:27132 true_negative:196 false_positive:43 false_negative:7699 
fhw_ocount_40_osize_4_otype_RECTANGLE.png threshold:0.150 precision:0.999 recall:0.594 true_negative_rate:0.925 true_positive:20704 true_negative:221 false_positive:18 false_negative:14127 
fhw_ocount_40_osize_4_otype_RECTANGLE.png threshold:0.200 precision:1.000 recall:0.464 true_negative_rate:0.967 true_positive:16158 true_negative:231 false_positive:8 false_negative:18673 
fhw_ocount_40_osize_4_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.387 true_negative_rate:0.975 true_positive:13492 true_negative:233 false_positive:6 false_negative:21339 
fhw_ocount_40_osize_4_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.326 true_negative_rate:0.983 true_positive:11349 true_negative:235 false_positive:4 false_negative:23482 
fhw_ocount_40_osize_4_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.271 true_negative_rate:0.992 true_positive:9444 true_negative:237 false_positive:2 false_negative:25387 
fhw_ocount_40_osize_4_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.226 true_negative_rate:1.000 true_positive:7881 true_negative:239 false_positive:0 false_negative:26950 
fhw_ocount_40_osize_4_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.185 true_negative_rate:1.000 true_positive:6439 true_negative:239 false_positive:0 false_negative:28392 
fhw_ocount_40_osize_4_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.144 true_negative_rate:1.000 true_positive:5001 true_negative:239 false_positive:0 false_negative:29830 
fhw_ocount_40_osize_4_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.110 true_negative_rate:1.000 true_positive:3838 true_negative:239 false_positive:0 false_negative:30993 
fhw_ocount_40_osize_4_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.076 true_negative_rate:1.000 true_positive:2658 true_negative:239 false_positive:0 false_negative:32173 
fhw_ocount_40_osize_4_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.049 true_negative_rate:1.000 true_positive:1711 true_negative:239 false_positive:0 false_negative:33120 
fhw_ocount_40_osize_4_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:1248 true_negative:239 false_positive:0 false_negative:33583 
fhw_ocount_40_osize_4_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.028 true_negative_rate:1.000 true_positive:970 true_negative:239 false_positive:0 false_negative:33861 
fhw_ocount_40_osize_4_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.019 true_negative_rate:1.000 true_positive:668 true_negative:239 false_positive:0 false_negative:34163 
fhw_ocount_40_osize_4_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.006 true_negative_rate:1.000 true_positive:213 true_negative:239 false_positive:0 false_negative:34618 
fhw_ocount_40_osize_4_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:47 true_negative:239 false_positive:0 false_negative:34784 
fhw_ocount_40_osize_4_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:239 false_positive:0 false_negative:34818 
fhw_ocount_40_osize_4_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:239 false_positive:0 false_negative:34830 
