csail_ocount_80_osize_3_otype_RANDOM.png threshold:0.000 precision:0.970 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:520 false_negative:0 
csail_ocount_80_osize_3_otype_RANDOM.png threshold:0.050 precision:0.981 recall:0.966 true_negative_rate:0.394 true_positive:16285 true_negative:205 false_positive:315 false_negative:572 
csail_ocount_80_osize_3_otype_RANDOM.png threshold:0.100 precision:0.993 recall:0.867 true_negative_rate:0.806 true_positive:14621 true_negative:419 false_positive:101 false_negative:2236 
csail_ocount_80_osize_3_otype_RANDOM.png threshold:0.150 precision:0.997 recall:0.695 true_negative_rate:0.942 true_positive:11719 true_negative:490 false_positive:30 false_negative:5138 
csail_ocount_80_osize_3_otype_RANDOM.png threshold:0.200 precision:0.998 recall:0.502 true_negative_rate:0.971 true_positive:8466 true_negative:505 false_positive:15 false_negative:8391 
csail_ocount_80_osize_3_otype_RANDOM.png threshold:0.250 precision:0.999 recall:0.362 true_negative_rate:0.985 true_positive:6100 true_negative:512 false_positive:8 false_negative:10757 
csail_ocount_80_osize_3_otype_RANDOM.png threshold:0.300 precision:0.999 recall:0.266 true_negative_rate:0.988 true_positive:4480 true_negative:514 false_positive:6 false_negative:12377 
csail_ocount_80_osize_3_otype_RANDOM.png threshold:0.350 precision:0.999 recall:0.199 true_negative_rate:0.996 true_positive:3357 true_negative:518 false_positive:2 false_negative:13500 
csail_ocount_80_osize_3_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.145 true_negative_rate:0.998 true_positive:2445 true_negative:519 false_positive:1 false_negative:14412 
csail_ocount_80_osize_3_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.100 true_negative_rate:1.000 true_positive:1694 true_negative:520 false_positive:0 false_negative:15163 
csail_ocount_80_osize_3_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.064 true_negative_rate:1.000 true_positive:1083 true_negative:520 false_positive:0 false_negative:15774 
csail_ocount_80_osize_3_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.040 true_negative_rate:1.000 true_positive:666 true_negative:520 false_positive:0 false_negative:16191 
csail_ocount_80_osize_3_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.022 true_negative_rate:1.000 true_positive:373 true_negative:520 false_positive:0 false_negative:16484 
csail_ocount_80_osize_3_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:159 true_negative:520 false_positive:0 false_negative:16698 
csail_ocount_80_osize_3_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.004 true_negative_rate:1.000 true_positive:59 true_negative:520 false_positive:0 false_negative:16798 
csail_ocount_80_osize_3_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:520 false_positive:0 false_negative:16832 
csail_ocount_80_osize_3_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:20 true_negative:520 false_positive:0 false_negative:16837 
csail_ocount_80_osize_3_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:13 true_negative:520 false_positive:0 false_negative:16844 
csail_ocount_80_osize_3_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:520 false_positive:0 false_negative:16851 
csail_ocount_80_osize_3_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:520 false_positive:0 false_negative:16854 
csail_ocount_80_osize_3_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:520 false_positive:0 false_negative:16856 
