csail_ocount_20_osize_8_otype_SQUARE.png threshold:0.000 precision:0.979 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:367 false_negative:0 
csail_ocount_20_osize_8_otype_SQUARE.png threshold:0.050 precision:0.981 recall:0.941 true_negative_rate:0.153 true_positive:15870 true_negative:56 false_positive:311 false_negative:987 
csail_ocount_20_osize_8_otype_SQUARE.png threshold:0.100 precision:0.990 recall:0.807 true_negative_rate:0.640 true_positive:13599 true_negative:235 false_positive:132 false_negative:3258 
csail_ocount_20_osize_8_otype_SQUARE.png threshold:0.150 precision:0.995 recall:0.601 true_negative_rate:0.875 true_positive:10130 true_negative:321 false_positive:46 false_negative:6727 
csail_ocount_20_osize_8_otype_SQUARE.png threshold:0.200 precision:0.998 recall:0.423 true_negative_rate:0.959 true_positive:7132 true_negative:352 false_positive:15 false_negative:9725 
csail_ocount_20_osize_8_otype_SQUARE.png threshold:0.250 precision:0.998 recall:0.310 true_negative_rate:0.978 true_positive:5220 true_negative:359 false_positive:8 false_negative:11637 
csail_ocount_20_osize_8_otype_SQUARE.png threshold:0.300 precision:0.999 recall:0.237 true_negative_rate:0.986 true_positive:4003 true_negative:362 false_positive:5 false_negative:12854 
csail_ocount_20_osize_8_otype_SQUARE.png threshold:0.350 precision:0.999 recall:0.183 true_negative_rate:0.995 true_positive:3081 true_negative:365 false_positive:2 false_negative:13776 
csail_ocount_20_osize_8_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.134 true_negative_rate:1.000 true_positive:2266 true_negative:367 false_positive:0 false_negative:14591 
csail_ocount_20_osize_8_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.097 true_negative_rate:1.000 true_positive:1636 true_negative:367 false_positive:0 false_negative:15221 
csail_ocount_20_osize_8_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.062 true_negative_rate:1.000 true_positive:1042 true_negative:367 false_positive:0 false_negative:15815 
csail_ocount_20_osize_8_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:606 true_negative:367 false_positive:0 false_negative:16251 
csail_ocount_20_osize_8_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.020 true_negative_rate:1.000 true_positive:344 true_negative:367 false_positive:0 false_negative:16513 
csail_ocount_20_osize_8_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.007 true_negative_rate:1.000 true_positive:123 true_negative:367 false_positive:0 false_negative:16734 
csail_ocount_20_osize_8_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:49 true_negative:367 false_positive:0 false_negative:16808 
csail_ocount_20_osize_8_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:26 true_negative:367 false_positive:0 false_negative:16831 
csail_ocount_20_osize_8_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:18 true_negative:367 false_positive:0 false_negative:16839 
csail_ocount_20_osize_8_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:12 true_negative:367 false_positive:0 false_negative:16845 
csail_ocount_20_osize_8_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:367 false_positive:0 false_negative:16851 
csail_ocount_20_osize_8_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:367 false_positive:0 false_negative:16854 
csail_ocount_20_osize_8_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:367 false_positive:0 false_negative:16856 
