aces_publicb_ocount_80_osize_9_otype_RECTANGLE.png threshold:0.000 precision:0.949 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:2049 false_negative:0 
aces_publicb_ocount_80_osize_9_otype_RECTANGLE.png threshold:0.050 precision:0.979 recall:0.862 true_negative_rate:0.666 true_positive:32590 true_negative:1364 false_positive:685 false_negative:5205 
aces_publicb_ocount_80_osize_9_otype_RECTANGLE.png threshold:0.100 precision:0.994 recall:0.720 true_negative_rate:0.921 true_positive:27231 true_negative:1887 false_positive:162 false_negative:10564 
aces_publicb_ocount_80_osize_9_otype_RECTANGLE.png threshold:0.150 precision:0.997 recall:0.620 true_negative_rate:0.961 true_positive:23426 true_negative:1969 false_positive:80 false_negative:14369 
aces_publicb_ocount_80_osize_9_otype_RECTANGLE.png threshold:0.200 precision:0.997 recall:0.541 true_negative_rate:0.973 true_positive:20457 true_negative:1994 false_positive:55 false_negative:17338 
aces_publicb_ocount_80_osize_9_otype_RECTANGLE.png threshold:0.250 precision:0.999 recall:0.477 true_negative_rate:0.990 true_positive:18021 true_negative:2028 false_positive:21 false_negative:19774 
aces_publicb_ocount_80_osize_9_otype_RECTANGLE.png threshold:0.300 precision:0.999 recall:0.421 true_negative_rate:0.992 true_positive:15920 true_negative:2033 false_positive:16 false_negative:21875 
aces_publicb_ocount_80_osize_9_otype_RECTANGLE.png threshold:0.350 precision:0.999 recall:0.358 true_negative_rate:0.992 true_positive:13543 true_negative:2033 false_positive:16 false_negative:24252 
aces_publicb_ocount_80_osize_9_otype_RECTANGLE.png threshold:0.400 precision:0.999 recall:0.288 true_negative_rate:0.992 true_positive:10887 true_negative:2033 false_positive:16 false_negative:26908 
aces_publicb_ocount_80_osize_9_otype_RECTANGLE.png threshold:0.450 precision:0.998 recall:0.232 true_negative_rate:0.992 true_positive:8775 true_negative:2033 false_positive:16 false_negative:29020 
aces_publicb_ocount_80_osize_9_otype_RECTANGLE.png threshold:0.500 precision:0.998 recall:0.186 true_negative_rate:0.992 true_positive:7038 true_negative:2033 false_positive:16 false_negative:30757 
aces_publicb_ocount_80_osize_9_otype_RECTANGLE.png threshold:0.550 precision:0.999 recall:0.143 true_negative_rate:0.997 true_positive:5399 true_negative:2043 false_positive:6 false_negative:32396 
aces_publicb_ocount_80_osize_9_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.101 true_negative_rate:1.000 true_positive:3830 true_negative:2049 false_positive:0 false_negative:33965 
aces_publicb_ocount_80_osize_9_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.069 true_negative_rate:1.000 true_positive:2603 true_negative:2049 false_positive:0 false_negative:35192 
aces_publicb_ocount_80_osize_9_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:1364 true_negative:2049 false_positive:0 false_negative:36431 
aces_publicb_ocount_80_osize_9_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.014 true_negative_rate:1.000 true_positive:526 true_negative:2049 false_positive:0 false_negative:37269 
aces_publicb_ocount_80_osize_9_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:68 true_negative:2049 false_positive:0 false_negative:37727 
aces_publicb_ocount_80_osize_9_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:38 true_negative:2049 false_positive:0 false_negative:37757 
aces_publicb_ocount_80_osize_9_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:26 true_negative:2049 false_positive:0 false_negative:37769 
aces_publicb_ocount_80_osize_9_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:2049 false_positive:0 false_negative:37783 
aces_publicb_ocount_80_osize_9_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:2049 false_positive:0 false_negative:37794 
