csail_ocount_100_osize_8_otype_RECTANGLE.png threshold:0.000 precision:0.893 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:2010 false_negative:0 
csail_ocount_100_osize_8_otype_RECTANGLE.png threshold:0.050 precision:0.908 recall:0.946 true_negative_rate:0.195 true_positive:15942 true_negative:392 false_positive:1618 false_negative:915 
csail_ocount_100_osize_8_otype_RECTANGLE.png threshold:0.100 precision:0.946 recall:0.812 true_negative_rate:0.611 true_positive:13686 true_negative:1228 false_positive:782 false_negative:3171 
csail_ocount_100_osize_8_otype_RECTANGLE.png threshold:0.150 precision:0.980 recall:0.600 true_negative_rate:0.898 true_positive:10109 true_negative:1804 false_positive:206 false_negative:6748 
csail_ocount_100_osize_8_otype_RECTANGLE.png threshold:0.200 precision:0.989 recall:0.421 true_negative_rate:0.961 true_positive:7098 true_negative:1932 false_positive:78 false_negative:9759 
csail_ocount_100_osize_8_otype_RECTANGLE.png threshold:0.250 precision:0.991 recall:0.308 true_negative_rate:0.977 true_positive:5194 true_negative:1964 false_positive:46 false_negative:11663 
csail_ocount_100_osize_8_otype_RECTANGLE.png threshold:0.300 precision:0.996 recall:0.237 true_negative_rate:0.991 true_positive:3996 true_negative:1992 false_positive:18 false_negative:12861 
csail_ocount_100_osize_8_otype_RECTANGLE.png threshold:0.350 precision:0.999 recall:0.180 true_negative_rate:0.998 true_positive:3037 true_negative:2006 false_positive:4 false_negative:13820 
csail_ocount_100_osize_8_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.132 true_negative_rate:1.000 true_positive:2224 true_negative:2010 false_positive:0 false_negative:14633 
csail_ocount_100_osize_8_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.095 true_negative_rate:1.000 true_positive:1605 true_negative:2010 false_positive:0 false_negative:15252 
csail_ocount_100_osize_8_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:1005 true_negative:2010 false_positive:0 false_negative:15852 
csail_ocount_100_osize_8_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:600 true_negative:2010 false_positive:0 false_negative:16257 
csail_ocount_100_osize_8_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.019 true_negative_rate:1.000 true_positive:319 true_negative:2010 false_positive:0 false_negative:16538 
csail_ocount_100_osize_8_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.007 true_negative_rate:1.000 true_positive:110 true_negative:2010 false_positive:0 false_negative:16747 
csail_ocount_100_osize_8_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:40 true_negative:2010 false_positive:0 false_negative:16817 
csail_ocount_100_osize_8_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:28 true_negative:2010 false_positive:0 false_negative:16829 
csail_ocount_100_osize_8_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:18 true_negative:2010 false_positive:0 false_negative:16839 
csail_ocount_100_osize_8_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:10 true_negative:2010 false_positive:0 false_negative:16847 
csail_ocount_100_osize_8_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:2010 false_positive:0 false_negative:16851 
csail_ocount_100_osize_8_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:4 true_negative:2010 false_positive:0 false_negative:16853 
csail_ocount_100_osize_8_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:2010 false_positive:0 false_negative:16856 
