fhw_ocount_140_osize_5_otype_RECTANGLE.png threshold:0.000 precision:0.972 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:999 false_negative:0 
fhw_ocount_140_osize_5_otype_RECTANGLE.png threshold:0.050 precision:0.984 recall:0.936 true_negative_rate:0.462 true_positive:32589 true_negative:462 false_positive:537 false_negative:2242 
fhw_ocount_140_osize_5_otype_RECTANGLE.png threshold:0.100 precision:0.990 recall:0.782 true_negative_rate:0.736 true_positive:27254 true_negative:735 false_positive:264 false_negative:7577 
fhw_ocount_140_osize_5_otype_RECTANGLE.png threshold:0.150 precision:0.995 recall:0.600 true_negative_rate:0.896 true_positive:20894 true_negative:895 false_positive:104 false_negative:13937 
fhw_ocount_140_osize_5_otype_RECTANGLE.png threshold:0.200 precision:0.997 recall:0.468 true_negative_rate:0.943 true_positive:16301 true_negative:942 false_positive:57 false_negative:18530 
fhw_ocount_140_osize_5_otype_RECTANGLE.png threshold:0.250 precision:0.998 recall:0.388 true_negative_rate:0.970 true_positive:13522 true_negative:969 false_positive:30 false_negative:21309 
fhw_ocount_140_osize_5_otype_RECTANGLE.png threshold:0.300 precision:0.999 recall:0.327 true_negative_rate:0.990 true_positive:11384 true_negative:989 false_positive:10 false_negative:23447 
fhw_ocount_140_osize_5_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.272 true_negative_rate:0.997 true_positive:9458 true_negative:996 false_positive:3 false_negative:25373 
fhw_ocount_140_osize_5_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.225 true_negative_rate:0.998 true_positive:7829 true_negative:997 false_positive:2 false_negative:27002 
fhw_ocount_140_osize_5_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.184 true_negative_rate:1.000 true_positive:6405 true_negative:999 false_positive:0 false_negative:28426 
fhw_ocount_140_osize_5_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.143 true_negative_rate:1.000 true_positive:4983 true_negative:999 false_positive:0 false_negative:29848 
fhw_ocount_140_osize_5_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.110 true_negative_rate:1.000 true_positive:3845 true_negative:999 false_positive:0 false_negative:30986 
fhw_ocount_140_osize_5_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.078 true_negative_rate:1.000 true_positive:2714 true_negative:999 false_positive:0 false_negative:32117 
fhw_ocount_140_osize_5_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.049 true_negative_rate:1.000 true_positive:1701 true_negative:999 false_positive:0 false_negative:33130 
fhw_ocount_140_osize_5_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:1261 true_negative:999 false_positive:0 false_negative:33570 
fhw_ocount_140_osize_5_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.028 true_negative_rate:1.000 true_positive:970 true_negative:999 false_positive:0 false_negative:33861 
fhw_ocount_140_osize_5_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.019 true_negative_rate:1.000 true_positive:668 true_negative:999 false_positive:0 false_negative:34163 
fhw_ocount_140_osize_5_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.006 true_negative_rate:1.000 true_positive:209 true_negative:999 false_positive:0 false_negative:34622 
fhw_ocount_140_osize_5_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:46 true_negative:999 false_positive:0 false_negative:34785 
fhw_ocount_140_osize_5_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:999 false_positive:0 false_negative:34818 
fhw_ocount_140_osize_5_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:999 false_positive:0 false_negative:34830 
