edmonton_ocount_40_osize_11_otype_RECTANGLE.png threshold:0.000 precision:0.971 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:1335 false_negative:0 
edmonton_ocount_40_osize_11_otype_RECTANGLE.png threshold:0.050 precision:0.991 recall:0.704 true_negative_rate:0.783 true_positive:31409 true_negative:1045 false_positive:290 false_negative:13178 
edmonton_ocount_40_osize_11_otype_RECTANGLE.png threshold:0.100 precision:0.999 recall:0.443 true_negative_rate:0.990 true_positive:19754 true_negative:1321 false_positive:14 false_negative:24833 
edmonton_ocount_40_osize_11_otype_RECTANGLE.png threshold:0.150 precision:1.000 recall:0.303 true_negative_rate:1.000 true_positive:13518 true_negative:1335 false_positive:0 false_negative:31069 
edmonton_ocount_40_osize_11_otype_RECTANGLE.png threshold:0.200 precision:1.000 recall:0.217 true_negative_rate:1.000 true_positive:9669 true_negative:1335 false_positive:0 false_negative:34918 
edmonton_ocount_40_osize_11_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.165 true_negative_rate:1.000 true_positive:7366 true_negative:1335 false_positive:0 false_negative:37221 
edmonton_ocount_40_osize_11_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.128 true_negative_rate:1.000 true_positive:5723 true_negative:1335 false_positive:0 false_negative:38864 
edmonton_ocount_40_osize_11_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.109 true_negative_rate:1.000 true_positive:4867 true_negative:1335 false_positive:0 false_negative:39720 
edmonton_ocount_40_osize_11_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.088 true_negative_rate:1.000 true_positive:3944 true_negative:1335 false_positive:0 false_negative:40643 
edmonton_ocount_40_osize_11_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3621 true_negative:1335 false_positive:0 false_negative:40966 
edmonton_ocount_40_osize_11_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.074 true_negative_rate:1.000 true_positive:3317 true_negative:1335 false_positive:0 false_negative:41270 
edmonton_ocount_40_osize_11_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3108 true_negative:1335 false_positive:0 false_negative:41479 
edmonton_ocount_40_osize_11_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3050 true_negative:1335 false_positive:0 false_negative:41537 
edmonton_ocount_40_osize_11_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2698 true_negative:1335 false_positive:0 false_negative:41889 
edmonton_ocount_40_osize_11_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.015 true_negative_rate:1.000 true_positive:673 true_negative:1335 false_positive:0 false_negative:43914 
edmonton_ocount_40_osize_11_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:400 true_negative:1335 false_positive:0 false_negative:44187 
edmonton_ocount_40_osize_11_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:1335 false_positive:0 false_negative:44581 
edmonton_ocount_40_osize_11_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1335 false_positive:0 false_negative:44586 
edmonton_ocount_40_osize_11_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1335 false_positive:0 false_negative:44586 
edmonton_ocount_40_osize_11_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1335 false_positive:0 false_negative:44586 
edmonton_ocount_40_osize_11_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1335 false_positive:0 false_negative:44586 
