csail_ocount_60_osize_9_otype_RANDOM.png threshold:0.000 precision:0.886 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:2176 false_negative:0 
csail_ocount_60_osize_9_otype_RANDOM.png threshold:0.050 precision:0.888 recall:0.942 true_negative_rate:0.077 true_positive:15879 true_negative:168 false_positive:2008 false_negative:978 
csail_ocount_60_osize_9_otype_RANDOM.png threshold:0.100 precision:0.906 recall:0.810 true_negative_rate:0.350 true_positive:13658 true_negative:762 false_positive:1414 false_negative:3199 
csail_ocount_60_osize_9_otype_RANDOM.png threshold:0.150 precision:0.943 recall:0.619 true_negative_rate:0.712 true_positive:10429 true_negative:1549 false_positive:627 false_negative:6428 
csail_ocount_60_osize_9_otype_RANDOM.png threshold:0.200 precision:0.971 recall:0.440 true_negative_rate:0.897 true_positive:7424 true_negative:1951 false_positive:225 false_negative:9433 
csail_ocount_60_osize_9_otype_RANDOM.png threshold:0.250 precision:0.986 recall:0.317 true_negative_rate:0.966 true_positive:5337 true_negative:2101 false_positive:75 false_negative:11520 
csail_ocount_60_osize_9_otype_RANDOM.png threshold:0.300 precision:0.997 recall:0.241 true_negative_rate:0.994 true_positive:4062 true_negative:2163 false_positive:13 false_negative:12795 
csail_ocount_60_osize_9_otype_RANDOM.png threshold:0.350 precision:0.999 recall:0.184 true_negative_rate:0.998 true_positive:3107 true_negative:2172 false_positive:4 false_negative:13750 
csail_ocount_60_osize_9_otype_RANDOM.png threshold:0.400 precision:0.999 recall:0.136 true_negative_rate:0.999 true_positive:2285 true_negative:2173 false_positive:3 false_negative:14572 
csail_ocount_60_osize_9_otype_RANDOM.png threshold:0.450 precision:0.998 recall:0.099 true_negative_rate:0.999 true_positive:1662 true_negative:2173 false_positive:3 false_negative:15195 
csail_ocount_60_osize_9_otype_RANDOM.png threshold:0.500 precision:0.997 recall:0.062 true_negative_rate:0.999 true_positive:1040 true_negative:2173 false_positive:3 false_negative:15817 
csail_ocount_60_osize_9_otype_RANDOM.png threshold:0.550 precision:0.997 recall:0.038 true_negative_rate:0.999 true_positive:641 true_negative:2174 false_positive:2 false_negative:16216 
csail_ocount_60_osize_9_otype_RANDOM.png threshold:0.600 precision:0.994 recall:0.020 true_negative_rate:0.999 true_positive:343 true_negative:2174 false_positive:2 false_negative:16514 
csail_ocount_60_osize_9_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.008 true_negative_rate:1.000 true_positive:138 true_negative:2176 false_positive:0 false_negative:16719 
csail_ocount_60_osize_9_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:42 true_negative:2176 false_positive:0 false_negative:16815 
csail_ocount_60_osize_9_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:26 true_negative:2176 false_positive:0 false_negative:16831 
csail_ocount_60_osize_9_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:18 true_negative:2176 false_positive:0 false_negative:16839 
csail_ocount_60_osize_9_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:12 true_negative:2176 false_positive:0 false_negative:16845 
csail_ocount_60_osize_9_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:2176 false_positive:0 false_negative:16851 
csail_ocount_60_osize_9_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:2176 false_positive:0 false_negative:16854 
csail_ocount_60_osize_9_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:2176 false_positive:0 false_negative:16856 
