edmonton_ocount_100_osize_23_otype_SQUARE.png threshold:0.000 precision:0.694 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:19698 false_negative:0 
edmonton_ocount_100_osize_23_otype_SQUARE.png threshold:0.050 precision:0.669 recall:0.736 true_negative_rate:0.174 true_positive:32823 true_negative:3432 false_positive:16266 false_negative:11764 
edmonton_ocount_100_osize_23_otype_SQUARE.png threshold:0.100 precision:0.800 recall:0.469 true_negative_rate:0.734 true_positive:20905 true_negative:14462 false_positive:5236 false_negative:23682 
edmonton_ocount_100_osize_23_otype_SQUARE.png threshold:0.150 precision:0.905 recall:0.318 true_negative_rate:0.924 true_positive:14182 true_negative:18204 false_positive:1494 false_negative:30405 
edmonton_ocount_100_osize_23_otype_SQUARE.png threshold:0.200 precision:0.974 recall:0.224 true_negative_rate:0.986 true_positive:9983 true_negative:19428 false_positive:270 false_negative:34604 
edmonton_ocount_100_osize_23_otype_SQUARE.png threshold:0.250 precision:0.982 recall:0.172 true_negative_rate:0.993 true_positive:7656 true_negative:19555 false_positive:143 false_negative:36931 
edmonton_ocount_100_osize_23_otype_SQUARE.png threshold:0.300 precision:0.980 recall:0.130 true_negative_rate:0.994 true_positive:5803 true_negative:19580 false_positive:118 false_negative:38784 
edmonton_ocount_100_osize_23_otype_SQUARE.png threshold:0.350 precision:0.977 recall:0.111 true_negative_rate:0.994 true_positive:4957 true_negative:19583 false_positive:115 false_negative:39630 
edmonton_ocount_100_osize_23_otype_SQUARE.png threshold:0.400 precision:0.988 recall:0.099 true_negative_rate:0.997 true_positive:4432 true_negative:19645 false_positive:53 false_negative:40155 
edmonton_ocount_100_osize_23_otype_SQUARE.png threshold:0.450 precision:0.997 recall:0.083 true_negative_rate:0.999 true_positive:3706 true_negative:19686 false_positive:12 false_negative:40881 
edmonton_ocount_100_osize_23_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.076 true_negative_rate:1.000 true_positive:3371 true_negative:19698 false_positive:0 false_negative:41216 
edmonton_ocount_100_osize_23_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3135 true_negative:19698 false_positive:0 false_negative:41452 
edmonton_ocount_100_osize_23_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3034 true_negative:19698 false_positive:0 false_negative:41553 
edmonton_ocount_100_osize_23_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:2673 true_negative:19698 false_positive:0 false_negative:41914 
edmonton_ocount_100_osize_23_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.019 true_negative_rate:1.000 true_positive:847 true_negative:19698 false_positive:0 false_negative:43740 
edmonton_ocount_100_osize_23_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:404 true_negative:19698 false_positive:0 false_negative:44183 
edmonton_ocount_100_osize_23_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:19698 false_positive:0 false_negative:44562 
edmonton_ocount_100_osize_23_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:19698 false_positive:0 false_negative:44586 
edmonton_ocount_100_osize_23_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:19698 false_positive:0 false_negative:44586 
edmonton_ocount_100_osize_23_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:19698 false_positive:0 false_negative:44586 
edmonton_ocount_100_osize_23_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:19698 false_positive:0 false_negative:44586 
