edmonton_ocount_40_osize_28_otype_RANDOM.png threshold:0.000 precision:0.781 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:12534 false_negative:0 
edmonton_ocount_40_osize_28_otype_RANDOM.png threshold:0.050 precision:0.741 recall:0.725 true_negative_rate:0.099 true_positive:32334 true_negative:1235 false_positive:11299 false_negative:12253 
edmonton_ocount_40_osize_28_otype_RANDOM.png threshold:0.100 precision:0.833 recall:0.456 true_negative_rate:0.675 true_positive:20319 true_negative:8463 false_positive:4071 false_negative:24268 
edmonton_ocount_40_osize_28_otype_RANDOM.png threshold:0.150 precision:0.975 recall:0.311 true_negative_rate:0.972 true_positive:13862 true_negative:12182 false_positive:352 false_negative:30725 
edmonton_ocount_40_osize_28_otype_RANDOM.png threshold:0.200 precision:0.987 recall:0.223 true_negative_rate:0.989 true_positive:9940 true_negative:12398 false_positive:136 false_negative:34647 
edmonton_ocount_40_osize_28_otype_RANDOM.png threshold:0.250 precision:0.987 recall:0.166 true_negative_rate:0.992 true_positive:7403 true_negative:12437 false_positive:97 false_negative:37184 
edmonton_ocount_40_osize_28_otype_RANDOM.png threshold:0.300 precision:0.988 recall:0.129 true_negative_rate:0.995 true_positive:5747 true_negative:12466 false_positive:68 false_negative:38840 
edmonton_ocount_40_osize_28_otype_RANDOM.png threshold:0.350 precision:0.986 recall:0.111 true_negative_rate:0.995 true_positive:4961 true_negative:12466 false_positive:68 false_negative:39626 
edmonton_ocount_40_osize_28_otype_RANDOM.png threshold:0.400 precision:0.987 recall:0.096 true_negative_rate:0.996 true_positive:4279 true_negative:12478 false_positive:56 false_negative:40308 
edmonton_ocount_40_osize_28_otype_RANDOM.png threshold:0.450 precision:0.998 recall:0.082 true_negative_rate:1.000 true_positive:3636 true_negative:12528 false_positive:6 false_negative:40951 
edmonton_ocount_40_osize_28_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.075 true_negative_rate:1.000 true_positive:3354 true_negative:12534 false_positive:0 false_negative:41233 
edmonton_ocount_40_osize_28_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3110 true_negative:12534 false_positive:0 false_negative:41477 
edmonton_ocount_40_osize_28_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3031 true_negative:12534 false_positive:0 false_negative:41556 
edmonton_ocount_40_osize_28_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2707 true_negative:12534 false_positive:0 false_negative:41880 
edmonton_ocount_40_osize_28_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.016 true_negative_rate:1.000 true_positive:735 true_negative:12534 false_positive:0 false_negative:43852 
edmonton_ocount_40_osize_28_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:419 true_negative:12534 false_positive:0 false_negative:44168 
edmonton_ocount_40_osize_28_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:12534 false_positive:0 false_negative:44575 
edmonton_ocount_40_osize_28_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:12534 false_positive:0 false_negative:44586 
edmonton_ocount_40_osize_28_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:12534 false_positive:0 false_negative:44586 
edmonton_ocount_40_osize_28_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:12534 false_positive:0 false_negative:44586 
edmonton_ocount_40_osize_28_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:12534 false_positive:0 false_negative:44586 
