edmonton_ocount_60_osize_21_otype_RANDOM.png threshold:0.000 precision:0.817 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:9999 false_negative:0 
edmonton_ocount_60_osize_21_otype_RANDOM.png threshold:0.050 precision:0.808 recall:0.712 true_negative_rate:0.244 true_positive:31756 true_negative:2444 false_positive:7555 false_negative:12831 
edmonton_ocount_60_osize_21_otype_RANDOM.png threshold:0.100 precision:0.952 recall:0.449 true_negative_rate:0.898 true_positive:20024 true_negative:8979 false_positive:1020 false_negative:24563 
edmonton_ocount_60_osize_21_otype_RANDOM.png threshold:0.150 precision:0.984 recall:0.307 true_negative_rate:0.977 true_positive:13676 true_negative:9773 false_positive:226 false_negative:30911 
edmonton_ocount_60_osize_21_otype_RANDOM.png threshold:0.200 precision:0.985 recall:0.220 true_negative_rate:0.985 true_positive:9819 true_negative:9851 false_positive:148 false_negative:34768 
edmonton_ocount_60_osize_21_otype_RANDOM.png threshold:0.250 precision:0.985 recall:0.171 true_negative_rate:0.989 true_positive:7603 true_negative:9886 false_positive:113 false_negative:36984 
edmonton_ocount_60_osize_21_otype_RANDOM.png threshold:0.300 precision:0.989 recall:0.130 true_negative_rate:0.993 true_positive:5798 true_negative:9932 false_positive:67 false_negative:38789 
edmonton_ocount_60_osize_21_otype_RANDOM.png threshold:0.350 precision:0.990 recall:0.111 true_negative_rate:0.995 true_positive:4969 true_negative:9947 false_positive:52 false_negative:39618 
edmonton_ocount_60_osize_21_otype_RANDOM.png threshold:0.400 precision:0.993 recall:0.092 true_negative_rate:0.997 true_positive:4124 true_negative:9972 false_positive:27 false_negative:40463 
edmonton_ocount_60_osize_21_otype_RANDOM.png threshold:0.450 precision:0.997 recall:0.082 true_negative_rate:0.999 true_positive:3653 true_negative:9989 false_positive:10 false_negative:40934 
edmonton_ocount_60_osize_21_otype_RANDOM.png threshold:0.500 precision:0.999 recall:0.075 true_negative_rate:1.000 true_positive:3327 true_negative:9997 false_positive:2 false_negative:41260 
edmonton_ocount_60_osize_21_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3108 true_negative:9999 false_positive:0 false_negative:41479 
edmonton_ocount_60_osize_21_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3046 true_negative:9999 false_positive:0 false_negative:41541 
edmonton_ocount_60_osize_21_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2708 true_negative:9999 false_positive:0 false_negative:41879 
edmonton_ocount_60_osize_21_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.017 true_negative_rate:1.000 true_positive:759 true_negative:9999 false_positive:0 false_negative:43828 
edmonton_ocount_60_osize_21_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:404 true_negative:9999 false_positive:0 false_negative:44183 
edmonton_ocount_60_osize_21_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:30 true_negative:9999 false_positive:0 false_negative:44557 
edmonton_ocount_60_osize_21_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:9999 false_positive:0 false_negative:44586 
edmonton_ocount_60_osize_21_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:9999 false_positive:0 false_negative:44586 
edmonton_ocount_60_osize_21_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:9999 false_positive:0 false_negative:44586 
edmonton_ocount_60_osize_21_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:9999 false_positive:0 false_negative:44586 
