csail_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.000 precision:0.987 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:224 false_negative:0 
csail_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.050 precision:0.995 recall:0.967 true_negative_rate:0.621 true_positive:16308 true_negative:139 false_positive:85 false_negative:549 
csail_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.100 precision:0.998 recall:0.868 true_negative_rate:0.862 true_positive:14635 true_negative:193 false_positive:31 false_negative:2222 
csail_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.150 precision:0.999 recall:0.695 true_negative_rate:0.929 true_positive:11721 true_negative:208 false_positive:16 false_negative:5136 
csail_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.200 precision:1.000 recall:0.505 true_negative_rate:0.982 true_positive:8511 true_negative:220 false_positive:4 false_negative:8346 
csail_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.364 true_negative_rate:0.996 true_positive:6135 true_negative:223 false_positive:1 false_negative:10722 
csail_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.267 true_negative_rate:1.000 true_positive:4494 true_negative:224 false_positive:0 false_negative:12363 
csail_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.201 true_negative_rate:1.000 true_positive:3390 true_negative:224 false_positive:0 false_negative:13467 
csail_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.147 true_negative_rate:1.000 true_positive:2482 true_negative:224 false_positive:0 false_negative:14375 
csail_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.105 true_negative_rate:1.000 true_positive:1764 true_negative:224 false_positive:0 false_negative:15093 
csail_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.066 true_negative_rate:1.000 true_positive:1107 true_negative:224 false_positive:0 false_negative:15750 
csail_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.040 true_negative_rate:1.000 true_positive:682 true_negative:224 false_positive:0 false_negative:16175 
csail_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.023 true_negative_rate:1.000 true_positive:384 true_negative:224 false_positive:0 false_negative:16473 
csail_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.010 true_negative_rate:1.000 true_positive:170 true_negative:224 false_positive:0 false_negative:16687 
csail_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.004 true_negative_rate:1.000 true_positive:62 true_negative:224 false_positive:0 false_negative:16795 
csail_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:224 false_positive:0 false_negative:16832 
csail_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:21 true_negative:224 false_positive:0 false_negative:16836 
csail_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:13 true_negative:224 false_positive:0 false_negative:16844 
csail_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:224 false_positive:0 false_negative:16851 
csail_ocount_100_osize_2_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:224 false_positive:0 false_negative:16854 
csail_ocount_100_osize_2_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:224 false_positive:0 false_negative:16856 
