fhw_ocount_60_osize_7_otype_RANDOM.png threshold:0.000 precision:0.964 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:1301 false_negative:0 
fhw_ocount_60_osize_7_otype_RANDOM.png threshold:0.050 precision:0.972 recall:0.937 true_negative_rate:0.266 true_positive:32654 true_negative:346 false_positive:955 false_negative:2177 
fhw_ocount_60_osize_7_otype_RANDOM.png threshold:0.100 precision:0.983 recall:0.785 true_negative_rate:0.646 true_positive:27336 true_negative:841 false_positive:460 false_negative:7495 
fhw_ocount_60_osize_7_otype_RANDOM.png threshold:0.150 precision:0.992 recall:0.599 true_negative_rate:0.864 true_positive:20853 true_negative:1124 false_positive:177 false_negative:13978 
fhw_ocount_60_osize_7_otype_RANDOM.png threshold:0.200 precision:0.996 recall:0.469 true_negative_rate:0.944 true_positive:16326 true_negative:1228 false_positive:73 false_negative:18505 
fhw_ocount_60_osize_7_otype_RANDOM.png threshold:0.250 precision:0.999 recall:0.391 true_negative_rate:0.989 true_positive:13616 true_negative:1287 false_positive:14 false_negative:21215 
fhw_ocount_60_osize_7_otype_RANDOM.png threshold:0.300 precision:0.999 recall:0.329 true_negative_rate:0.994 true_positive:11463 true_negative:1293 false_positive:8 false_negative:23368 
fhw_ocount_60_osize_7_otype_RANDOM.png threshold:0.350 precision:0.999 recall:0.274 true_negative_rate:0.995 true_positive:9543 true_negative:1295 false_positive:6 false_negative:25288 
fhw_ocount_60_osize_7_otype_RANDOM.png threshold:0.400 precision:0.999 recall:0.228 true_negative_rate:0.997 true_positive:7931 true_negative:1297 false_positive:4 false_negative:26900 
fhw_ocount_60_osize_7_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.188 true_negative_rate:0.999 true_positive:6538 true_negative:1300 false_positive:1 false_negative:28293 
fhw_ocount_60_osize_7_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.145 true_negative_rate:1.000 true_positive:5066 true_negative:1301 false_positive:0 false_negative:29765 
fhw_ocount_60_osize_7_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.113 true_negative_rate:1.000 true_positive:3924 true_negative:1301 false_positive:0 false_negative:30907 
fhw_ocount_60_osize_7_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.080 true_negative_rate:1.000 true_positive:2779 true_negative:1301 false_positive:0 false_negative:32052 
fhw_ocount_60_osize_7_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.051 true_negative_rate:1.000 true_positive:1769 true_negative:1301 false_positive:0 false_negative:33062 
fhw_ocount_60_osize_7_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.037 true_negative_rate:1.000 true_positive:1291 true_negative:1301 false_positive:0 false_negative:33540 
fhw_ocount_60_osize_7_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.029 true_negative_rate:1.000 true_positive:998 true_negative:1301 false_positive:0 false_negative:33833 
fhw_ocount_60_osize_7_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.020 true_negative_rate:1.000 true_positive:694 true_negative:1301 false_positive:0 false_negative:34137 
fhw_ocount_60_osize_7_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.008 true_negative_rate:1.000 true_positive:263 true_negative:1301 false_positive:0 false_negative:34568 
fhw_ocount_60_osize_7_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:69 true_negative:1301 false_positive:0 false_negative:34762 
fhw_ocount_60_osize_7_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:16 true_negative:1301 false_positive:0 false_negative:34815 
fhw_ocount_60_osize_7_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1301 false_positive:0 false_negative:34830 
