aces_publicb_ocount_80_osize_16_otype_RECTANGLE.png threshold:0.000 precision:0.879 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:5224 false_negative:0 
aces_publicb_ocount_80_osize_16_otype_RECTANGLE.png threshold:0.050 precision:0.887 recall:0.869 true_negative_rate:0.199 true_positive:32840 true_negative:1037 false_positive:4187 false_negative:4955 
aces_publicb_ocount_80_osize_16_otype_RECTANGLE.png threshold:0.100 precision:0.966 recall:0.724 true_negative_rate:0.818 true_positive:27366 true_negative:4271 false_positive:953 false_negative:10429 
aces_publicb_ocount_80_osize_16_otype_RECTANGLE.png threshold:0.150 precision:0.989 recall:0.627 true_negative_rate:0.948 true_positive:23702 true_negative:4950 false_positive:274 false_negative:14093 
aces_publicb_ocount_80_osize_16_otype_RECTANGLE.png threshold:0.200 precision:0.995 recall:0.543 true_negative_rate:0.981 true_positive:20532 true_negative:5124 false_positive:100 false_negative:17263 
aces_publicb_ocount_80_osize_16_otype_RECTANGLE.png threshold:0.250 precision:0.996 recall:0.480 true_negative_rate:0.988 true_positive:18148 true_negative:5159 false_positive:65 false_negative:19647 
aces_publicb_ocount_80_osize_16_otype_RECTANGLE.png threshold:0.300 precision:0.997 recall:0.423 true_negative_rate:0.990 true_positive:15979 true_negative:5173 false_positive:51 false_negative:21816 
aces_publicb_ocount_80_osize_16_otype_RECTANGLE.png threshold:0.350 precision:0.998 recall:0.361 true_negative_rate:0.994 true_positive:13659 true_negative:5194 false_positive:30 false_negative:24136 
aces_publicb_ocount_80_osize_16_otype_RECTANGLE.png threshold:0.400 precision:0.999 recall:0.290 true_negative_rate:0.997 true_positive:10969 true_negative:5210 false_positive:14 false_negative:26826 
aces_publicb_ocount_80_osize_16_otype_RECTANGLE.png threshold:0.450 precision:0.999 recall:0.235 true_negative_rate:0.998 true_positive:8868 true_negative:5213 false_positive:11 false_negative:28927 
aces_publicb_ocount_80_osize_16_otype_RECTANGLE.png threshold:0.500 precision:0.998 recall:0.187 true_negative_rate:0.998 true_positive:7070 true_negative:5213 false_positive:11 false_negative:30725 
aces_publicb_ocount_80_osize_16_otype_RECTANGLE.png threshold:0.550 precision:0.998 recall:0.142 true_negative_rate:0.998 true_positive:5353 true_negative:5213 false_positive:11 false_negative:32442 
aces_publicb_ocount_80_osize_16_otype_RECTANGLE.png threshold:0.600 precision:0.997 recall:0.102 true_negative_rate:0.998 true_positive:3844 true_negative:5214 false_positive:10 false_negative:33951 
aces_publicb_ocount_80_osize_16_otype_RECTANGLE.png threshold:0.650 precision:0.996 recall:0.070 true_negative_rate:0.998 true_positive:2656 true_negative:5214 false_positive:10 false_negative:35139 
aces_publicb_ocount_80_osize_16_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:1370 true_negative:5224 false_positive:0 false_negative:36425 
aces_publicb_ocount_80_osize_16_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:493 true_negative:5224 false_positive:0 false_negative:37302 
aces_publicb_ocount_80_osize_16_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:68 true_negative:5224 false_positive:0 false_negative:37727 
aces_publicb_ocount_80_osize_16_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:34 true_negative:5224 false_positive:0 false_negative:37761 
aces_publicb_ocount_80_osize_16_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:26 true_negative:5224 false_positive:0 false_negative:37769 
aces_publicb_ocount_80_osize_16_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:5224 false_positive:0 false_negative:37782 
aces_publicb_ocount_80_osize_16_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:5224 false_positive:0 false_negative:37794 
