edmonton_ocount_140_osize_13_otype_RANDOM.png threshold:0.000 precision:0.817 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:9979 false_negative:0 
edmonton_ocount_140_osize_13_otype_RANDOM.png threshold:0.050 precision:0.903 recall:0.717 true_negative_rate:0.657 true_positive:31981 true_negative:6553 false_positive:3426 false_negative:12606 
edmonton_ocount_140_osize_13_otype_RANDOM.png threshold:0.100 precision:0.978 recall:0.454 true_negative_rate:0.954 true_positive:20251 true_negative:9516 false_positive:463 false_negative:24336 
edmonton_ocount_140_osize_13_otype_RANDOM.png threshold:0.150 precision:0.992 recall:0.306 true_negative_rate:0.988 true_positive:13659 true_negative:9864 false_positive:115 false_negative:30928 
edmonton_ocount_140_osize_13_otype_RANDOM.png threshold:0.200 precision:0.994 recall:0.218 true_negative_rate:0.994 true_positive:9734 true_negative:9917 false_positive:62 false_negative:34853 
edmonton_ocount_140_osize_13_otype_RANDOM.png threshold:0.250 precision:0.997 recall:0.169 true_negative_rate:0.998 true_positive:7520 true_negative:9959 false_positive:20 false_negative:37067 
edmonton_ocount_140_osize_13_otype_RANDOM.png threshold:0.300 precision:0.999 recall:0.130 true_negative_rate:1.000 true_positive:5780 true_negative:9975 false_positive:4 false_negative:38807 
edmonton_ocount_140_osize_13_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.109 true_negative_rate:1.000 true_positive:4867 true_negative:9979 false_positive:0 false_negative:39720 
edmonton_ocount_140_osize_13_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:3972 true_negative:9979 false_positive:0 false_negative:40615 
edmonton_ocount_140_osize_13_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3624 true_negative:9979 false_positive:0 false_negative:40963 
edmonton_ocount_140_osize_13_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.075 true_negative_rate:1.000 true_positive:3325 true_negative:9979 false_positive:0 false_negative:41262 
edmonton_ocount_140_osize_13_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3109 true_negative:9979 false_positive:0 false_negative:41478 
edmonton_ocount_140_osize_13_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3043 true_negative:9979 false_positive:0 false_negative:41544 
edmonton_ocount_140_osize_13_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2720 true_negative:9979 false_positive:0 false_negative:41867 
edmonton_ocount_140_osize_13_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.016 true_negative_rate:1.000 true_positive:721 true_negative:9979 false_positive:0 false_negative:43866 
edmonton_ocount_140_osize_13_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:392 true_negative:9979 false_positive:0 false_negative:44195 
edmonton_ocount_140_osize_13_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:16 true_negative:9979 false_positive:0 false_negative:44571 
edmonton_ocount_140_osize_13_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:9979 false_positive:0 false_negative:44586 
edmonton_ocount_140_osize_13_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:9979 false_positive:0 false_negative:44586 
edmonton_ocount_140_osize_13_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:9979 false_positive:0 false_negative:44586 
edmonton_ocount_140_osize_13_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:9979 false_positive:0 false_negative:44586 
