edmonton_ocount_180_osize_14_otype_RANDOM.png threshold:0.000 precision:0.756 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:14424 false_negative:0 
edmonton_ocount_180_osize_14_otype_RANDOM.png threshold:0.050 precision:0.850 recall:0.723 true_negative_rate:0.607 true_positive:32238 true_negative:8752 false_positive:5672 false_negative:12349 
edmonton_ocount_180_osize_14_otype_RANDOM.png threshold:0.100 precision:0.977 recall:0.452 true_negative_rate:0.967 true_positive:20156 true_negative:13952 false_positive:472 false_negative:24431 
edmonton_ocount_180_osize_14_otype_RANDOM.png threshold:0.150 precision:0.995 recall:0.310 true_negative_rate:0.995 true_positive:13843 true_negative:14359 false_positive:65 false_negative:30744 
edmonton_ocount_180_osize_14_otype_RANDOM.png threshold:0.200 precision:0.999 recall:0.223 true_negative_rate:0.999 true_positive:9925 true_negative:14413 false_positive:11 false_negative:34662 
edmonton_ocount_180_osize_14_otype_RANDOM.png threshold:0.250 precision:1.000 recall:0.168 true_negative_rate:1.000 true_positive:7476 true_negative:14422 false_positive:2 false_negative:37111 
edmonton_ocount_180_osize_14_otype_RANDOM.png threshold:0.300 precision:1.000 recall:0.130 true_negative_rate:1.000 true_positive:5793 true_negative:14422 false_positive:2 false_negative:38794 
edmonton_ocount_180_osize_14_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.110 true_negative_rate:1.000 true_positive:4905 true_negative:14424 false_positive:0 false_negative:39682 
edmonton_ocount_180_osize_14_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:3974 true_negative:14424 false_positive:0 false_negative:40613 
edmonton_ocount_180_osize_14_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3624 true_negative:14424 false_positive:0 false_negative:40963 
edmonton_ocount_180_osize_14_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.075 true_negative_rate:1.000 true_positive:3347 true_negative:14424 false_positive:0 false_negative:41240 
edmonton_ocount_180_osize_14_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3107 true_negative:14424 false_positive:0 false_negative:41480 
edmonton_ocount_180_osize_14_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3045 true_negative:14424 false_positive:0 false_negative:41542 
edmonton_ocount_180_osize_14_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2712 true_negative:14424 false_positive:0 false_negative:41875 
edmonton_ocount_180_osize_14_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.018 true_negative_rate:1.000 true_positive:787 true_negative:14424 false_positive:0 false_negative:43800 
edmonton_ocount_180_osize_14_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:390 true_negative:14424 false_positive:0 false_negative:44197 
edmonton_ocount_180_osize_14_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:27 true_negative:14424 false_positive:0 false_negative:44560 
edmonton_ocount_180_osize_14_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:14424 false_positive:0 false_negative:44586 
edmonton_ocount_180_osize_14_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:14424 false_positive:0 false_negative:44586 
edmonton_ocount_180_osize_14_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:14424 false_positive:0 false_negative:44586 
edmonton_ocount_180_osize_14_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:14424 false_positive:0 false_negative:44586 
