csail_ocount_180_osize_6_otype_RANDOM.png threshold:0.000 precision:0.840 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:3213 false_negative:0 
csail_ocount_180_osize_6_otype_RANDOM.png threshold:0.050 precision:0.862 recall:0.946 true_negative_rate:0.204 true_positive:15952 true_negative:657 false_positive:2556 false_negative:905 
csail_ocount_180_osize_6_otype_RANDOM.png threshold:0.100 precision:0.915 recall:0.820 true_negative_rate:0.601 true_positive:13831 true_negative:1931 false_positive:1282 false_negative:3026 
csail_ocount_180_osize_6_otype_RANDOM.png threshold:0.150 precision:0.957 recall:0.622 true_negative_rate:0.852 true_positive:10484 true_negative:2738 false_positive:475 false_negative:6373 
csail_ocount_180_osize_6_otype_RANDOM.png threshold:0.200 precision:0.977 recall:0.446 true_negative_rate:0.946 true_positive:7521 true_negative:3039 false_positive:174 false_negative:9336 
csail_ocount_180_osize_6_otype_RANDOM.png threshold:0.250 precision:0.986 recall:0.325 true_negative_rate:0.976 true_positive:5473 true_negative:3136 false_positive:77 false_negative:11384 
csail_ocount_180_osize_6_otype_RANDOM.png threshold:0.300 precision:0.990 recall:0.246 true_negative_rate:0.988 true_positive:4149 true_negative:3173 false_positive:40 false_negative:12708 
csail_ocount_180_osize_6_otype_RANDOM.png threshold:0.350 precision:0.994 recall:0.191 true_negative_rate:0.993 true_positive:3220 true_negative:3192 false_positive:21 false_negative:13637 
csail_ocount_180_osize_6_otype_RANDOM.png threshold:0.400 precision:0.994 recall:0.140 true_negative_rate:0.996 true_positive:2360 true_negative:3199 false_positive:14 false_negative:14497 
csail_ocount_180_osize_6_otype_RANDOM.png threshold:0.450 precision:0.998 recall:0.103 true_negative_rate:0.999 true_positive:1740 true_negative:3209 false_positive:4 false_negative:15117 
csail_ocount_180_osize_6_otype_RANDOM.png threshold:0.500 precision:0.998 recall:0.067 true_negative_rate:0.999 true_positive:1121 true_negative:3211 false_positive:2 false_negative:15736 
csail_ocount_180_osize_6_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.040 true_negative_rate:1.000 true_positive:668 true_negative:3213 false_positive:0 false_negative:16189 
csail_ocount_180_osize_6_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.022 true_negative_rate:1.000 true_positive:371 true_negative:3213 false_positive:0 false_negative:16486 
csail_ocount_180_osize_6_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:150 true_negative:3213 false_positive:0 false_negative:16707 
csail_ocount_180_osize_6_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:54 true_negative:3213 false_positive:0 false_negative:16803 
csail_ocount_180_osize_6_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:28 true_negative:3213 false_positive:0 false_negative:16829 
csail_ocount_180_osize_6_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:22 true_negative:3213 false_positive:0 false_negative:16835 
csail_ocount_180_osize_6_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:13 true_negative:3213 false_positive:0 false_negative:16844 
csail_ocount_180_osize_6_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:5 true_negative:3213 false_positive:0 false_negative:16852 
csail_ocount_180_osize_6_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:4 true_negative:3213 false_positive:0 false_negative:16853 
csail_ocount_180_osize_6_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3213 false_positive:0 false_negative:16856 
