edmonton_ocount_80_osize_12_otype_RECTANGLE.png threshold:0.000 precision:0.925 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:3634 false_negative:0 
edmonton_ocount_80_osize_12_otype_RECTANGLE.png threshold:0.050 precision:0.975 recall:0.709 true_negative_rate:0.776 true_positive:31631 true_negative:2820 false_positive:814 false_negative:12956 
edmonton_ocount_80_osize_12_otype_RECTANGLE.png threshold:0.100 precision:0.993 recall:0.445 true_negative_rate:0.961 true_positive:19863 true_negative:3494 false_positive:140 false_negative:24724 
edmonton_ocount_80_osize_12_otype_RECTANGLE.png threshold:0.150 precision:0.998 recall:0.306 true_negative_rate:0.993 true_positive:13634 true_negative:3609 false_positive:25 false_negative:30953 
edmonton_ocount_80_osize_12_otype_RECTANGLE.png threshold:0.200 precision:1.000 recall:0.217 true_negative_rate:0.999 true_positive:9688 true_negative:3630 false_positive:4 false_negative:34899 
edmonton_ocount_80_osize_12_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.165 true_negative_rate:1.000 true_positive:7350 true_negative:3633 false_positive:1 false_negative:37237 
edmonton_ocount_80_osize_12_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.129 true_negative_rate:1.000 true_positive:5773 true_negative:3634 false_positive:0 false_negative:38814 
edmonton_ocount_80_osize_12_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.109 true_negative_rate:1.000 true_positive:4867 true_negative:3634 false_positive:0 false_negative:39720 
edmonton_ocount_80_osize_12_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:3964 true_negative:3634 false_positive:0 false_negative:40623 
edmonton_ocount_80_osize_12_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3619 true_negative:3634 false_positive:0 false_negative:40968 
edmonton_ocount_80_osize_12_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.075 true_negative_rate:1.000 true_positive:3330 true_negative:3634 false_positive:0 false_negative:41257 
edmonton_ocount_80_osize_12_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3109 true_negative:3634 false_positive:0 false_negative:41478 
edmonton_ocount_80_osize_12_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3049 true_negative:3634 false_positive:0 false_negative:41538 
edmonton_ocount_80_osize_12_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2707 true_negative:3634 false_positive:0 false_negative:41880 
edmonton_ocount_80_osize_12_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.016 true_negative_rate:1.000 true_positive:705 true_negative:3634 false_positive:0 false_negative:43882 
edmonton_ocount_80_osize_12_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:404 true_negative:3634 false_positive:0 false_negative:44183 
edmonton_ocount_80_osize_12_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:3634 false_positive:0 false_negative:44581 
edmonton_ocount_80_osize_12_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3634 false_positive:0 false_negative:44586 
edmonton_ocount_80_osize_12_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3634 false_positive:0 false_negative:44586 
edmonton_ocount_80_osize_12_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3634 false_positive:0 false_negative:44586 
edmonton_ocount_80_osize_12_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3634 false_positive:0 false_negative:44586 
