aces_publicb_ocount_180_osize_2_otype_RANDOM.png threshold:0.000 precision:0.978 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:857 false_negative:0 
aces_publicb_ocount_180_osize_2_otype_RANDOM.png threshold:0.050 precision:0.997 recall:0.858 true_negative_rate:0.894 true_positive:32436 true_negative:766 false_positive:91 false_negative:5359 
aces_publicb_ocount_180_osize_2_otype_RANDOM.png threshold:0.100 precision:0.999 recall:0.718 true_negative_rate:0.954 true_positive:27121 true_negative:818 false_positive:39 false_negative:10674 
aces_publicb_ocount_180_osize_2_otype_RANDOM.png threshold:0.150 precision:0.999 recall:0.619 true_negative_rate:0.985 true_positive:23393 true_negative:844 false_positive:13 false_negative:14402 
aces_publicb_ocount_180_osize_2_otype_RANDOM.png threshold:0.200 precision:0.999 recall:0.540 true_negative_rate:0.987 true_positive:20418 true_negative:846 false_positive:11 false_negative:17377 
aces_publicb_ocount_180_osize_2_otype_RANDOM.png threshold:0.250 precision:1.000 recall:0.475 true_negative_rate:0.994 true_positive:17963 true_negative:852 false_positive:5 false_negative:19832 
aces_publicb_ocount_180_osize_2_otype_RANDOM.png threshold:0.300 precision:1.000 recall:0.420 true_negative_rate:0.994 true_positive:15875 true_negative:852 false_positive:5 false_negative:21920 
aces_publicb_ocount_180_osize_2_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.357 true_negative_rate:0.998 true_positive:13503 true_negative:855 false_positive:2 false_negative:24292 
aces_publicb_ocount_180_osize_2_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.286 true_negative_rate:0.999 true_positive:10821 true_negative:856 false_positive:1 false_negative:26974 
aces_publicb_ocount_180_osize_2_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.230 true_negative_rate:0.999 true_positive:8708 true_negative:856 false_positive:1 false_negative:29087 
aces_publicb_ocount_180_osize_2_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.184 true_negative_rate:0.999 true_positive:6952 true_negative:856 false_positive:1 false_negative:30843 
aces_publicb_ocount_180_osize_2_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.140 true_negative_rate:0.999 true_positive:5308 true_negative:856 false_positive:1 false_negative:32487 
aces_publicb_ocount_180_osize_2_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.100 true_negative_rate:0.999 true_positive:3769 true_negative:856 false_positive:1 false_negative:34026 
aces_publicb_ocount_180_osize_2_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.067 true_negative_rate:0.999 true_positive:2525 true_negative:856 false_positive:1 false_negative:35270 
aces_publicb_ocount_180_osize_2_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.035 true_negative_rate:1.000 true_positive:1313 true_negative:857 false_positive:0 false_negative:36482 
aces_publicb_ocount_180_osize_2_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.013 true_negative_rate:1.000 true_positive:508 true_negative:857 false_positive:0 false_negative:37287 
aces_publicb_ocount_180_osize_2_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:60 true_negative:857 false_positive:0 false_negative:37735 
aces_publicb_ocount_180_osize_2_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:35 true_negative:857 false_positive:0 false_negative:37760 
aces_publicb_ocount_180_osize_2_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:857 false_positive:0 false_negative:37770 
aces_publicb_ocount_180_osize_2_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:857 false_positive:0 false_negative:37783 
aces_publicb_ocount_180_osize_2_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:857 false_positive:0 false_negative:37794 
