csail_ocount_40_osize_5_otype_RECTANGLE.png threshold:0.000 precision:0.979 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:363 false_negative:0 
csail_ocount_40_osize_5_otype_RECTANGLE.png threshold:0.050 precision:0.986 recall:0.965 true_negative_rate:0.344 true_positive:16275 true_negative:125 false_positive:238 false_negative:582 
csail_ocount_40_osize_5_otype_RECTANGLE.png threshold:0.100 precision:0.995 recall:0.866 true_negative_rate:0.799 true_positive:14606 true_negative:290 false_positive:73 false_negative:2251 
csail_ocount_40_osize_5_otype_RECTANGLE.png threshold:0.150 precision:0.996 recall:0.693 true_negative_rate:0.876 true_positive:11680 true_negative:318 false_positive:45 false_negative:5177 
csail_ocount_40_osize_5_otype_RECTANGLE.png threshold:0.200 precision:0.998 recall:0.502 true_negative_rate:0.950 true_positive:8466 true_negative:345 false_positive:18 false_negative:8391 
csail_ocount_40_osize_5_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.362 true_negative_rate:0.992 true_positive:6102 true_negative:360 false_positive:3 false_negative:10755 
csail_ocount_40_osize_5_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.267 true_negative_rate:1.000 true_positive:4499 true_negative:363 false_positive:0 false_negative:12358 
csail_ocount_40_osize_5_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.200 true_negative_rate:1.000 true_positive:3372 true_negative:363 false_positive:0 false_negative:13485 
csail_ocount_40_osize_5_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.146 true_negative_rate:1.000 true_positive:2459 true_negative:363 false_positive:0 false_negative:14398 
csail_ocount_40_osize_5_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.102 true_negative_rate:1.000 true_positive:1727 true_negative:363 false_positive:0 false_negative:15130 
csail_ocount_40_osize_5_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.064 true_negative_rate:1.000 true_positive:1087 true_negative:363 false_positive:0 false_negative:15770 
csail_ocount_40_osize_5_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.039 true_negative_rate:1.000 true_positive:654 true_negative:363 false_positive:0 false_negative:16203 
csail_ocount_40_osize_5_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.022 true_negative_rate:1.000 true_positive:379 true_negative:363 false_positive:0 false_negative:16478 
csail_ocount_40_osize_5_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:156 true_negative:363 false_positive:0 false_negative:16701 
csail_ocount_40_osize_5_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:57 true_negative:363 false_positive:0 false_negative:16800 
csail_ocount_40_osize_5_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:25 true_negative:363 false_positive:0 false_negative:16832 
csail_ocount_40_osize_5_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:21 true_negative:363 false_positive:0 false_negative:16836 
csail_ocount_40_osize_5_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:13 true_negative:363 false_positive:0 false_negative:16844 
csail_ocount_40_osize_5_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:363 false_positive:0 false_negative:16851 
csail_ocount_40_osize_5_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:363 false_positive:0 false_negative:16854 
csail_ocount_40_osize_5_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:363 false_positive:0 false_negative:16856 
