aces_publicb_ocount_40_osize_19_otype_SQUARE.png threshold:0.000 precision:0.860 recall:1.000 true_negative_rate:0.000 true_positive:37795 true_negative:0 false_positive:6143 false_negative:0 
aces_publicb_ocount_40_osize_19_otype_SQUARE.png threshold:0.050 precision:0.847 recall:0.872 true_negative_rate:0.031 true_positive:32967 true_negative:191 false_positive:5952 false_negative:4828 
aces_publicb_ocount_40_osize_19_otype_SQUARE.png threshold:0.100 precision:0.909 recall:0.729 true_negative_rate:0.550 true_positive:27539 true_negative:3379 false_positive:2764 false_negative:10256 
aces_publicb_ocount_40_osize_19_otype_SQUARE.png threshold:0.150 precision:0.984 recall:0.626 true_negative_rate:0.937 true_positive:23642 true_negative:5758 false_positive:385 false_negative:14153 
aces_publicb_ocount_40_osize_19_otype_SQUARE.png threshold:0.200 precision:0.994 recall:0.544 true_negative_rate:0.981 true_positive:20573 true_negative:6024 false_positive:119 false_negative:17222 
aces_publicb_ocount_40_osize_19_otype_SQUARE.png threshold:0.250 precision:0.997 recall:0.479 true_negative_rate:0.992 true_positive:18086 true_negative:6096 false_positive:47 false_negative:19709 
aces_publicb_ocount_40_osize_19_otype_SQUARE.png threshold:0.300 precision:0.999 recall:0.420 true_negative_rate:0.997 true_positive:15886 true_negative:6126 false_positive:17 false_negative:21909 
aces_publicb_ocount_40_osize_19_otype_SQUARE.png threshold:0.350 precision:0.999 recall:0.357 true_negative_rate:0.997 true_positive:13485 true_negative:6126 false_positive:17 false_negative:24310 
aces_publicb_ocount_40_osize_19_otype_SQUARE.png threshold:0.400 precision:0.998 recall:0.287 true_negative_rate:0.997 true_positive:10852 true_negative:6126 false_positive:17 false_negative:26943 
aces_publicb_ocount_40_osize_19_otype_SQUARE.png threshold:0.450 precision:0.998 recall:0.232 true_negative_rate:0.997 true_positive:8762 true_negative:6126 false_positive:17 false_negative:29033 
aces_publicb_ocount_40_osize_19_otype_SQUARE.png threshold:0.500 precision:0.998 recall:0.185 true_negative_rate:0.998 true_positive:6995 true_negative:6131 false_positive:12 false_negative:30800 
aces_publicb_ocount_40_osize_19_otype_SQUARE.png threshold:0.550 precision:0.998 recall:0.142 true_negative_rate:0.998 true_positive:5380 true_negative:6131 false_positive:12 false_negative:32415 
aces_publicb_ocount_40_osize_19_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.102 true_negative_rate:1.000 true_positive:3857 true_negative:6142 false_positive:1 false_negative:33938 
aces_publicb_ocount_40_osize_19_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.069 true_negative_rate:1.000 true_positive:2622 true_negative:6143 false_positive:0 false_negative:35173 
aces_publicb_ocount_40_osize_19_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.037 true_negative_rate:1.000 true_positive:1383 true_negative:6143 false_positive:0 false_negative:36412 
aces_publicb_ocount_40_osize_19_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.015 true_negative_rate:1.000 true_positive:555 true_negative:6143 false_positive:0 false_negative:37240 
aces_publicb_ocount_40_osize_19_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:90 true_negative:6143 false_positive:0 false_negative:37705 
aces_publicb_ocount_40_osize_19_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:36 true_negative:6143 false_positive:0 false_negative:37759 
aces_publicb_ocount_40_osize_19_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:26 true_negative:6143 false_positive:0 false_negative:37769 
aces_publicb_ocount_40_osize_19_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:12 true_negative:6143 false_positive:0 false_negative:37783 
aces_publicb_ocount_40_osize_19_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:6143 false_positive:0 false_negative:37794 
