fr101_ocount_40_osize_13_otype_RECTANGLE.png threshold:0.000 precision:0.883 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:1968 false_negative:0 
fr101_ocount_40_osize_13_otype_RECTANGLE.png threshold:0.050 precision:0.886 recall:0.923 true_negative_rate:0.099 true_positive:13749 true_negative:195 false_positive:1773 false_negative:1144 
fr101_ocount_40_osize_13_otype_RECTANGLE.png threshold:0.100 precision:0.936 recall:0.799 true_negative_rate:0.590 true_positive:11898 true_negative:1161 false_positive:807 false_negative:2995 
fr101_ocount_40_osize_13_otype_RECTANGLE.png threshold:0.150 precision:0.978 recall:0.669 true_negative_rate:0.887 true_positive:9965 true_negative:1745 false_positive:223 false_negative:4928 
fr101_ocount_40_osize_13_otype_RECTANGLE.png threshold:0.200 precision:0.992 recall:0.559 true_negative_rate:0.965 true_positive:8323 true_negative:1899 false_positive:69 false_negative:6570 
fr101_ocount_40_osize_13_otype_RECTANGLE.png threshold:0.250 precision:0.998 recall:0.483 true_negative_rate:0.994 true_positive:7200 true_negative:1956 false_positive:12 false_negative:7693 
fr101_ocount_40_osize_13_otype_RECTANGLE.png threshold:0.300 precision:0.999 recall:0.420 true_negative_rate:0.997 true_positive:6261 true_negative:1962 false_positive:6 false_negative:8632 
fr101_ocount_40_osize_13_otype_RECTANGLE.png threshold:0.350 precision:0.999 recall:0.380 true_negative_rate:0.998 true_positive:5655 true_negative:1965 false_positive:3 false_negative:9238 
fr101_ocount_40_osize_13_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.333 true_negative_rate:0.999 true_positive:4956 true_negative:1967 false_positive:1 false_negative:9937 
fr101_ocount_40_osize_13_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.291 true_negative_rate:1.000 true_positive:4329 true_negative:1968 false_positive:0 false_negative:10564 
fr101_ocount_40_osize_13_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.257 true_negative_rate:1.000 true_positive:3833 true_negative:1968 false_positive:0 false_negative:11060 
fr101_ocount_40_osize_13_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.225 true_negative_rate:1.000 true_positive:3352 true_negative:1968 false_positive:0 false_negative:11541 
fr101_ocount_40_osize_13_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.194 true_negative_rate:1.000 true_positive:2889 true_negative:1968 false_positive:0 false_negative:12004 
fr101_ocount_40_osize_13_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.155 true_negative_rate:1.000 true_positive:2302 true_negative:1968 false_positive:0 false_negative:12591 
fr101_ocount_40_osize_13_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.119 true_negative_rate:1.000 true_positive:1775 true_negative:1968 false_positive:0 false_negative:13118 
fr101_ocount_40_osize_13_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.090 true_negative_rate:1.000 true_positive:1337 true_negative:1968 false_positive:0 false_negative:13556 
fr101_ocount_40_osize_13_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.060 true_negative_rate:1.000 true_positive:896 true_negative:1968 false_positive:0 false_negative:13997 
fr101_ocount_40_osize_13_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.029 true_negative_rate:1.000 true_positive:437 true_negative:1968 false_positive:0 false_negative:14456 
fr101_ocount_40_osize_13_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.011 true_negative_rate:1.000 true_positive:163 true_negative:1968 false_positive:0 false_negative:14730 
fr101_ocount_40_osize_13_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:31 true_negative:1968 false_positive:0 false_negative:14862 
fr101_ocount_40_osize_13_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:1968 false_positive:0 false_negative:14892 
