edmonton_ocount_20_osize_19_otype_RANDOM.png threshold:0.000 precision:0.932 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:3252 false_negative:0 
edmonton_ocount_20_osize_19_otype_RANDOM.png threshold:0.050 precision:0.936 recall:0.709 true_negative_rate:0.335 true_positive:31618 true_negative:1089 false_positive:2163 false_negative:12969 
edmonton_ocount_20_osize_19_otype_RANDOM.png threshold:0.100 precision:0.990 recall:0.440 true_negative_rate:0.941 true_positive:19639 true_negative:3059 false_positive:193 false_negative:24948 
edmonton_ocount_20_osize_19_otype_RANDOM.png threshold:0.150 precision:0.994 recall:0.304 true_negative_rate:0.974 true_positive:13565 true_negative:3169 false_positive:83 false_negative:31022 
edmonton_ocount_20_osize_19_otype_RANDOM.png threshold:0.200 precision:0.995 recall:0.221 true_negative_rate:0.983 true_positive:9845 true_negative:3198 false_positive:54 false_negative:34742 
edmonton_ocount_20_osize_19_otype_RANDOM.png threshold:0.250 precision:0.999 recall:0.167 true_negative_rate:0.997 true_positive:7444 true_negative:3242 false_positive:10 false_negative:37143 
edmonton_ocount_20_osize_19_otype_RANDOM.png threshold:0.300 precision:1.000 recall:0.128 true_negative_rate:1.000 true_positive:5715 true_negative:3252 false_positive:0 false_negative:38872 
edmonton_ocount_20_osize_19_otype_RANDOM.png threshold:0.350 precision:1.000 recall:0.109 true_negative_rate:1.000 true_positive:4849 true_negative:3252 false_positive:0 false_negative:39738 
edmonton_ocount_20_osize_19_otype_RANDOM.png threshold:0.400 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:3946 true_negative:3252 false_positive:0 false_negative:40641 
edmonton_ocount_20_osize_19_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3620 true_negative:3252 false_positive:0 false_negative:40967 
edmonton_ocount_20_osize_19_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.074 true_negative_rate:1.000 true_positive:3313 true_negative:3252 false_positive:0 false_negative:41274 
edmonton_ocount_20_osize_19_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3108 true_negative:3252 false_positive:0 false_negative:41479 
edmonton_ocount_20_osize_19_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3047 true_negative:3252 false_positive:0 false_negative:41540 
edmonton_ocount_20_osize_19_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2701 true_negative:3252 false_positive:0 false_negative:41886 
edmonton_ocount_20_osize_19_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.015 true_negative_rate:1.000 true_positive:690 true_negative:3252 false_positive:0 false_negative:43897 
edmonton_ocount_20_osize_19_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:392 true_negative:3252 false_positive:0 false_negative:44195 
edmonton_ocount_20_osize_19_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:3252 false_positive:0 false_negative:44581 
edmonton_ocount_20_osize_19_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3252 false_positive:0 false_negative:44586 
edmonton_ocount_20_osize_19_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3252 false_positive:0 false_negative:44586 
edmonton_ocount_20_osize_19_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3252 false_positive:0 false_negative:44586 
edmonton_ocount_20_osize_19_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:3252 false_positive:0 false_negative:44586 
