edmonton_ocount_80_osize_11_otype_SQUARE.png threshold:0.000 precision:0.914 recall:1.000 true_negative_rate:0.000 true_positive:44587 true_negative:0 false_positive:4188 false_negative:0 
edmonton_ocount_80_osize_11_otype_SQUARE.png threshold:0.050 precision:0.969 recall:0.707 true_negative_rate:0.763 true_positive:31529 true_negative:3195 false_positive:993 false_negative:13058 
edmonton_ocount_80_osize_11_otype_SQUARE.png threshold:0.100 precision:0.990 recall:0.445 true_negative_rate:0.953 true_positive:19826 true_negative:3993 false_positive:195 false_negative:24761 
edmonton_ocount_80_osize_11_otype_SQUARE.png threshold:0.150 precision:0.996 recall:0.309 true_negative_rate:0.987 true_positive:13779 true_negative:4132 false_positive:56 false_negative:30808 
edmonton_ocount_80_osize_11_otype_SQUARE.png threshold:0.200 precision:0.997 recall:0.219 true_negative_rate:0.994 true_positive:9743 true_negative:4163 false_positive:25 false_negative:34844 
edmonton_ocount_80_osize_11_otype_SQUARE.png threshold:0.250 precision:0.997 recall:0.166 true_negative_rate:0.995 true_positive:7403 true_negative:4168 false_positive:20 false_negative:37184 
edmonton_ocount_80_osize_11_otype_SQUARE.png threshold:0.300 precision:0.999 recall:0.129 true_negative_rate:0.998 true_positive:5741 true_negative:4181 false_positive:7 false_negative:38846 
edmonton_ocount_80_osize_11_otype_SQUARE.png threshold:0.350 precision:0.999 recall:0.110 true_negative_rate:0.998 true_positive:4899 true_negative:4181 false_positive:7 false_negative:39688 
edmonton_ocount_80_osize_11_otype_SQUARE.png threshold:0.400 precision:1.000 recall:0.089 true_negative_rate:1.000 true_positive:3972 true_negative:4187 false_positive:1 false_negative:40615 
edmonton_ocount_80_osize_11_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.081 true_negative_rate:1.000 true_positive:3620 true_negative:4187 false_positive:1 false_negative:40967 
edmonton_ocount_80_osize_11_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.075 true_negative_rate:1.000 true_positive:3333 true_negative:4187 false_positive:1 false_negative:41254 
edmonton_ocount_80_osize_11_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.070 true_negative_rate:1.000 true_positive:3108 true_negative:4188 false_positive:0 false_negative:41479 
edmonton_ocount_80_osize_11_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.068 true_negative_rate:1.000 true_positive:3046 true_negative:4188 false_positive:0 false_negative:41541 
edmonton_ocount_80_osize_11_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:2711 true_negative:4188 false_positive:0 false_negative:41876 
edmonton_ocount_80_osize_11_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.016 true_negative_rate:1.000 true_positive:710 true_negative:4188 false_positive:0 false_negative:43877 
edmonton_ocount_80_osize_11_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:402 true_negative:4188 false_positive:0 false_negative:44185 
edmonton_ocount_80_osize_11_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:18 true_negative:4188 false_positive:0 false_negative:44569 
edmonton_ocount_80_osize_11_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:4188 false_positive:0 false_negative:44586 
edmonton_ocount_80_osize_11_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:4188 false_positive:0 false_negative:44586 
edmonton_ocount_80_osize_11_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:4188 false_positive:0 false_negative:44586 
edmonton_ocount_80_osize_11_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:4188 false_positive:0 false_negative:44586 
