fr101_ocount_100_osize_16_otype_RANDOM.png threshold:0.000 precision:0.600 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:9931 false_negative:0 
fr101_ocount_100_osize_16_otype_RANDOM.png threshold:0.050 precision:0.592 recall:0.926 true_negative_rate:0.045 true_positive:13794 true_negative:443 false_positive:9488 false_negative:1099 
fr101_ocount_100_osize_16_otype_RANDOM.png threshold:0.100 precision:0.643 recall:0.807 true_negative_rate:0.330 true_positive:12012 true_negative:3275 false_positive:6656 false_negative:2881 
fr101_ocount_100_osize_16_otype_RANDOM.png threshold:0.150 precision:0.762 recall:0.675 true_negative_rate:0.683 true_positive:10058 true_negative:6783 false_positive:3148 false_negative:4835 
fr101_ocount_100_osize_16_otype_RANDOM.png threshold:0.200 precision:0.925 recall:0.560 true_negative_rate:0.932 true_positive:8341 true_negative:9258 false_positive:673 false_negative:6552 
fr101_ocount_100_osize_16_otype_RANDOM.png threshold:0.250 precision:0.985 recall:0.483 true_negative_rate:0.989 true_positive:7194 true_negative:9818 false_positive:113 false_negative:7699 
fr101_ocount_100_osize_16_otype_RANDOM.png threshold:0.300 precision:0.989 recall:0.421 true_negative_rate:0.993 true_positive:6268 true_negative:9862 false_positive:69 false_negative:8625 
fr101_ocount_100_osize_16_otype_RANDOM.png threshold:0.350 precision:0.993 recall:0.373 true_negative_rate:0.996 true_positive:5558 true_negative:9892 false_positive:39 false_negative:9335 
fr101_ocount_100_osize_16_otype_RANDOM.png threshold:0.400 precision:0.995 recall:0.321 true_negative_rate:0.998 true_positive:4783 true_negative:9909 false_positive:22 false_negative:10110 
fr101_ocount_100_osize_16_otype_RANDOM.png threshold:0.450 precision:0.997 recall:0.278 true_negative_rate:0.999 true_positive:4136 true_negative:9917 false_positive:14 false_negative:10757 
fr101_ocount_100_osize_16_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.243 true_negative_rate:1.000 true_positive:3624 true_negative:9931 false_positive:0 false_negative:11269 
fr101_ocount_100_osize_16_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.209 true_negative_rate:1.000 true_positive:3109 true_negative:9931 false_positive:0 false_negative:11784 
fr101_ocount_100_osize_16_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.170 true_negative_rate:1.000 true_positive:2526 true_negative:9931 false_positive:0 false_negative:12367 
fr101_ocount_100_osize_16_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.133 true_negative_rate:1.000 true_positive:1974 true_negative:9931 false_positive:0 false_negative:12919 
fr101_ocount_100_osize_16_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.103 true_negative_rate:1.000 true_positive:1537 true_negative:9931 false_positive:0 false_negative:13356 
fr101_ocount_100_osize_16_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.071 true_negative_rate:1.000 true_positive:1056 true_negative:9931 false_positive:0 false_negative:13837 
fr101_ocount_100_osize_16_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.035 true_negative_rate:1.000 true_positive:514 true_negative:9931 false_positive:0 false_negative:14379 
fr101_ocount_100_osize_16_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.012 true_negative_rate:1.000 true_positive:175 true_negative:9931 false_positive:0 false_negative:14718 
fr101_ocount_100_osize_16_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:52 true_negative:9931 false_positive:0 false_negative:14841 
fr101_ocount_100_osize_16_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:8 true_negative:9931 false_positive:0 false_negative:14885 
fr101_ocount_100_osize_16_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:9931 false_positive:0 false_negative:14892 
