fhw_ocount_140_osize_3_otype_SQUARE.png threshold:0.000 precision:0.984 recall:1.000 true_negative_rate:0.000 true_positive:34831 true_negative:0 false_positive:566 false_negative:0 
fhw_ocount_140_osize_3_otype_SQUARE.png threshold:0.050 precision:0.991 recall:0.936 true_negative_rate:0.454 true_positive:32591 true_negative:257 false_positive:309 false_negative:2240 
fhw_ocount_140_osize_3_otype_SQUARE.png threshold:0.100 precision:0.996 recall:0.780 true_negative_rate:0.802 true_positive:27152 true_negative:454 false_positive:112 false_negative:7679 
fhw_ocount_140_osize_3_otype_SQUARE.png threshold:0.150 precision:0.998 recall:0.597 true_negative_rate:0.920 true_positive:20790 true_negative:521 false_positive:45 false_negative:14041 
fhw_ocount_140_osize_3_otype_SQUARE.png threshold:0.200 precision:0.999 recall:0.466 true_negative_rate:0.966 true_positive:16226 true_negative:547 false_positive:19 false_negative:18605 
fhw_ocount_140_osize_3_otype_SQUARE.png threshold:0.250 precision:0.999 recall:0.390 true_negative_rate:0.982 true_positive:13571 true_negative:556 false_positive:10 false_negative:21260 
fhw_ocount_140_osize_3_otype_SQUARE.png threshold:0.300 precision:0.999 recall:0.324 true_negative_rate:0.989 true_positive:11292 true_negative:560 false_positive:6 false_negative:23539 
fhw_ocount_140_osize_3_otype_SQUARE.png threshold:0.350 precision:0.999 recall:0.270 true_negative_rate:0.991 true_positive:9393 true_negative:561 false_positive:5 false_negative:25438 
fhw_ocount_140_osize_3_otype_SQUARE.png threshold:0.400 precision:0.999 recall:0.226 true_negative_rate:0.993 true_positive:7871 true_negative:562 false_positive:4 false_negative:26960 
fhw_ocount_140_osize_3_otype_SQUARE.png threshold:0.450 precision:1.000 recall:0.184 true_negative_rate:0.996 true_positive:6423 true_negative:564 false_positive:2 false_negative:28408 
fhw_ocount_140_osize_3_otype_SQUARE.png threshold:0.500 precision:1.000 recall:0.143 true_negative_rate:1.000 true_positive:4968 true_negative:566 false_positive:0 false_negative:29863 
fhw_ocount_140_osize_3_otype_SQUARE.png threshold:0.550 precision:1.000 recall:0.110 true_negative_rate:1.000 true_positive:3823 true_negative:566 false_positive:0 false_negative:31008 
fhw_ocount_140_osize_3_otype_SQUARE.png threshold:0.600 precision:1.000 recall:0.076 true_negative_rate:1.000 true_positive:2654 true_negative:566 false_positive:0 false_negative:32177 
fhw_ocount_140_osize_3_otype_SQUARE.png threshold:0.650 precision:1.000 recall:0.049 true_negative_rate:1.000 true_positive:1694 true_negative:566 false_positive:0 false_negative:33137 
fhw_ocount_140_osize_3_otype_SQUARE.png threshold:0.700 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:1249 true_negative:566 false_positive:0 false_negative:33582 
fhw_ocount_140_osize_3_otype_SQUARE.png threshold:0.750 precision:1.000 recall:0.028 true_negative_rate:1.000 true_positive:964 true_negative:566 false_positive:0 false_negative:33867 
fhw_ocount_140_osize_3_otype_SQUARE.png threshold:0.800 precision:1.000 recall:0.019 true_negative_rate:1.000 true_positive:656 true_negative:566 false_positive:0 false_negative:34175 
fhw_ocount_140_osize_3_otype_SQUARE.png threshold:0.850 precision:1.000 recall:0.006 true_negative_rate:1.000 true_positive:212 true_negative:566 false_positive:0 false_negative:34619 
fhw_ocount_140_osize_3_otype_SQUARE.png threshold:0.900 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:45 true_negative:566 false_positive:0 false_negative:34786 
fhw_ocount_140_osize_3_otype_SQUARE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:13 true_negative:566 false_positive:0 false_negative:34818 
fhw_ocount_140_osize_3_otype_SQUARE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:566 false_positive:0 false_negative:34830 
