fr101_ocount_60_osize_14_otype_RANDOM.png threshold:0.000 precision:0.732 recall:1.000 true_negative_rate:0.000 true_positive:14893 true_negative:0 false_positive:5455 false_negative:0 
fr101_ocount_60_osize_14_otype_RANDOM.png threshold:0.050 precision:0.731 recall:0.931 true_negative_rate:0.064 true_positive:13868 true_negative:350 false_positive:5105 false_negative:1025 
fr101_ocount_60_osize_14_otype_RANDOM.png threshold:0.100 precision:0.764 recall:0.811 true_negative_rate:0.316 true_positive:12073 true_negative:1723 false_positive:3732 false_negative:2820 
fr101_ocount_60_osize_14_otype_RANDOM.png threshold:0.150 precision:0.831 recall:0.678 true_negative_rate:0.623 true_positive:10097 true_negative:3398 false_positive:2057 false_negative:4796 
fr101_ocount_60_osize_14_otype_RANDOM.png threshold:0.200 precision:0.908 recall:0.562 true_negative_rate:0.845 true_positive:8366 true_negative:4607 false_positive:848 false_negative:6527 
fr101_ocount_60_osize_14_otype_RANDOM.png threshold:0.250 precision:0.955 recall:0.480 true_negative_rate:0.938 true_positive:7143 true_negative:5117 false_positive:338 false_negative:7750 
fr101_ocount_60_osize_14_otype_RANDOM.png threshold:0.300 precision:0.989 recall:0.418 true_negative_rate:0.988 true_positive:6226 true_negative:5388 false_positive:67 false_negative:8667 
fr101_ocount_60_osize_14_otype_RANDOM.png threshold:0.350 precision:0.996 recall:0.376 true_negative_rate:0.996 true_positive:5604 true_negative:5434 false_positive:21 false_negative:9289 
fr101_ocount_60_osize_14_otype_RANDOM.png threshold:0.400 precision:0.997 recall:0.332 true_negative_rate:0.997 true_positive:4945 true_negative:5439 false_positive:16 false_negative:9948 
fr101_ocount_60_osize_14_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.292 true_negative_rate:1.000 true_positive:4343 true_negative:5453 false_positive:2 false_negative:10550 
fr101_ocount_60_osize_14_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.257 true_negative_rate:1.000 true_positive:3829 true_negative:5455 false_positive:0 false_negative:11064 
fr101_ocount_60_osize_14_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.226 true_negative_rate:1.000 true_positive:3359 true_negative:5455 false_positive:0 false_negative:11534 
fr101_ocount_60_osize_14_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.192 true_negative_rate:1.000 true_positive:2855 true_negative:5455 false_positive:0 false_negative:12038 
fr101_ocount_60_osize_14_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.153 true_negative_rate:1.000 true_positive:2279 true_negative:5455 false_positive:0 false_negative:12614 
fr101_ocount_60_osize_14_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.120 true_negative_rate:1.000 true_positive:1792 true_negative:5455 false_positive:0 false_negative:13101 
fr101_ocount_60_osize_14_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.087 true_negative_rate:1.000 true_positive:1295 true_negative:5455 false_positive:0 false_negative:13598 
fr101_ocount_60_osize_14_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.058 true_negative_rate:1.000 true_positive:863 true_negative:5455 false_positive:0 false_negative:14030 
fr101_ocount_60_osize_14_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.029 true_negative_rate:1.000 true_positive:432 true_negative:5455 false_positive:0 false_negative:14461 
fr101_ocount_60_osize_14_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.012 true_negative_rate:1.000 true_positive:174 true_negative:5455 false_positive:0 false_negative:14719 
fr101_ocount_60_osize_14_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.003 true_negative_rate:1.000 true_positive:45 true_negative:5455 false_positive:0 false_negative:14848 
fr101_ocount_60_osize_14_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:5455 false_positive:0 false_negative:14892 
