csail_ocount_180_osize_8_otype_RANDOM.png threshold:0.000 precision:0.770 recall:1.000 true_negative_rate:0.000 true_positive:16857 true_negative:0 false_positive:5032 false_negative:0 
csail_ocount_180_osize_8_otype_RANDOM.png threshold:0.050 precision:0.778 recall:0.941 true_negative_rate:0.101 true_positive:15856 true_negative:507 false_positive:4525 false_negative:1001 
csail_ocount_180_osize_8_otype_RANDOM.png threshold:0.100 precision:0.831 recall:0.818 true_negative_rate:0.442 true_positive:13797 true_negative:2223 false_positive:2809 false_negative:3060 
csail_ocount_180_osize_8_otype_RANDOM.png threshold:0.150 precision:0.888 recall:0.625 true_negative_rate:0.736 true_positive:10542 true_negative:3703 false_positive:1329 false_negative:6315 
csail_ocount_180_osize_8_otype_RANDOM.png threshold:0.200 precision:0.946 recall:0.452 true_negative_rate:0.914 true_positive:7615 true_negative:4598 false_positive:434 false_negative:9242 
csail_ocount_180_osize_8_otype_RANDOM.png threshold:0.250 precision:0.981 recall:0.327 true_negative_rate:0.979 true_positive:5505 true_negative:4924 false_positive:108 false_negative:11352 
csail_ocount_180_osize_8_otype_RANDOM.png threshold:0.300 precision:0.992 recall:0.247 true_negative_rate:0.994 true_positive:4172 true_negative:5000 false_positive:32 false_negative:12685 
csail_ocount_180_osize_8_otype_RANDOM.png threshold:0.350 precision:0.996 recall:0.185 true_negative_rate:0.997 true_positive:3116 true_negative:5018 false_positive:14 false_negative:13741 
csail_ocount_180_osize_8_otype_RANDOM.png threshold:0.400 precision:0.998 recall:0.136 true_negative_rate:0.999 true_positive:2291 true_negative:5027 false_positive:5 false_negative:14566 
csail_ocount_180_osize_8_otype_RANDOM.png threshold:0.450 precision:1.000 recall:0.097 true_negative_rate:1.000 true_positive:1632 true_negative:5032 false_positive:0 false_negative:15225 
csail_ocount_180_osize_8_otype_RANDOM.png threshold:0.500 precision:1.000 recall:0.061 true_negative_rate:1.000 true_positive:1034 true_negative:5032 false_positive:0 false_negative:15823 
csail_ocount_180_osize_8_otype_RANDOM.png threshold:0.550 precision:1.000 recall:0.036 true_negative_rate:1.000 true_positive:602 true_negative:5032 false_positive:0 false_negative:16255 
csail_ocount_180_osize_8_otype_RANDOM.png threshold:0.600 precision:1.000 recall:0.020 true_negative_rate:1.000 true_positive:329 true_negative:5032 false_positive:0 false_negative:16528 
csail_ocount_180_osize_8_otype_RANDOM.png threshold:0.650 precision:1.000 recall:0.007 true_negative_rate:1.000 true_positive:111 true_negative:5032 false_positive:0 false_negative:16746 
csail_ocount_180_osize_8_otype_RANDOM.png threshold:0.700 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:39 true_negative:5032 false_positive:0 false_negative:16818 
csail_ocount_180_osize_8_otype_RANDOM.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:26 true_negative:5032 false_positive:0 false_negative:16831 
csail_ocount_180_osize_8_otype_RANDOM.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:19 true_negative:5032 false_positive:0 false_negative:16838 
csail_ocount_180_osize_8_otype_RANDOM.png threshold:0.850 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:10 true_negative:5032 false_positive:0 false_negative:16847 
csail_ocount_180_osize_8_otype_RANDOM.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:5032 false_positive:0 false_negative:16851 
csail_ocount_180_osize_8_otype_RANDOM.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:3 true_negative:5032 false_positive:0 false_negative:16854 
csail_ocount_180_osize_8_otype_RANDOM.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:5032 false_positive:0 false_negative:16856 
