fr079_ocount_60_osize_2_otype_RECTANGLE.png threshold:0.000 precision:0.997 recall:1.000 true_negative_rate:0.000 true_positive:36465 true_negative:0 false_positive:125 false_negative:0 
fr079_ocount_60_osize_2_otype_RECTANGLE.png threshold:0.050 precision:0.998 recall:0.974 true_negative_rate:0.528 true_positive:35528 true_negative:66 false_positive:59 false_negative:937 
fr079_ocount_60_osize_2_otype_RECTANGLE.png threshold:0.100 precision:0.999 recall:0.897 true_negative_rate:0.696 true_positive:32699 true_negative:87 false_positive:38 false_negative:3766 
fr079_ocount_60_osize_2_otype_RECTANGLE.png threshold:0.150 precision:1.000 recall:0.754 true_negative_rate:0.912 true_positive:27479 true_negative:114 false_positive:11 false_negative:8986 
fr079_ocount_60_osize_2_otype_RECTANGLE.png threshold:0.200 precision:1.000 recall:0.583 true_negative_rate:0.976 true_positive:21264 true_negative:122 false_positive:3 false_negative:15201 
fr079_ocount_60_osize_2_otype_RECTANGLE.png threshold:0.250 precision:1.000 recall:0.453 true_negative_rate:0.976 true_positive:16518 true_negative:122 false_positive:3 false_negative:19947 
fr079_ocount_60_osize_2_otype_RECTANGLE.png threshold:0.300 precision:1.000 recall:0.343 true_negative_rate:0.992 true_positive:12514 true_negative:124 false_positive:1 false_negative:23951 
fr079_ocount_60_osize_2_otype_RECTANGLE.png threshold:0.350 precision:1.000 recall:0.245 true_negative_rate:1.000 true_positive:8926 true_negative:125 false_positive:0 false_negative:27539 
fr079_ocount_60_osize_2_otype_RECTANGLE.png threshold:0.400 precision:1.000 recall:0.172 true_negative_rate:1.000 true_positive:6282 true_negative:125 false_positive:0 false_negative:30183 
fr079_ocount_60_osize_2_otype_RECTANGLE.png threshold:0.450 precision:1.000 recall:0.120 true_negative_rate:1.000 true_positive:4371 true_negative:125 false_positive:0 false_negative:32094 
fr079_ocount_60_osize_2_otype_RECTANGLE.png threshold:0.500 precision:1.000 recall:0.079 true_negative_rate:1.000 true_positive:2898 true_negative:125 false_positive:0 false_negative:33567 
fr079_ocount_60_osize_2_otype_RECTANGLE.png threshold:0.550 precision:1.000 recall:0.050 true_negative_rate:1.000 true_positive:1815 true_negative:125 false_positive:0 false_negative:34650 
fr079_ocount_60_osize_2_otype_RECTANGLE.png threshold:0.600 precision:1.000 recall:0.025 true_negative_rate:1.000 true_positive:909 true_negative:125 false_positive:0 false_negative:35556 
fr079_ocount_60_osize_2_otype_RECTANGLE.png threshold:0.650 precision:1.000 recall:0.009 true_negative_rate:1.000 true_positive:339 true_negative:125 false_positive:0 false_negative:36126 
fr079_ocount_60_osize_2_otype_RECTANGLE.png threshold:0.700 precision:1.000 recall:0.004 true_negative_rate:1.000 true_positive:144 true_negative:125 false_positive:0 false_negative:36321 
fr079_ocount_60_osize_2_otype_RECTANGLE.png threshold:0.750 precision:1.000 recall:0.002 true_negative_rate:1.000 true_positive:72 true_negative:125 false_positive:0 false_negative:36393 
fr079_ocount_60_osize_2_otype_RECTANGLE.png threshold:0.800 precision:1.000 recall:0.001 true_negative_rate:1.000 true_positive:31 true_negative:125 false_positive:0 false_negative:36434 
fr079_ocount_60_osize_2_otype_RECTANGLE.png threshold:0.850 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:14 true_negative:125 false_positive:0 false_negative:36451 
fr079_ocount_60_osize_2_otype_RECTANGLE.png threshold:0.900 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:9 true_negative:125 false_positive:0 false_negative:36456 
fr079_ocount_60_osize_2_otype_RECTANGLE.png threshold:0.950 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:6 true_negative:125 false_positive:0 false_negative:36459 
fr079_ocount_60_osize_2_otype_RECTANGLE.png threshold:1.000 precision:1.000 recall:0.000 true_negative_rate:1.000 true_positive:1 true_negative:125 false_positive:0 false_negative:36464 
